,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
15,C901007266703897,312.5659909171863,-51.500181623270336,3.485576868057251,0.0169371180236339,8.219921056747854,-999999.0,18.72127342224121,18.22176170349121,17.969124559697885,17.93811798095703,22.176009708991113,-99999.0,False,2.2872657123084124,A3716,False,0.0,,,,,,,,,,,,,,0.7521488625433257,13.942307472229004,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,38,0,8.0
17,C901006821702553,311.1992374944266,-52.81471255823158,3.945601224899292,0.0446719154715538,10.294615461453803,-999999.0,15.86902141571045,15.295984268188477,14.926474759678984,14.965675354003906,19.519424898628777,-99999.0,False,1.9463845395235089,A3716,True,0.0,,,,,,,,,,,,,,0.9425466560314656,15.782404899597168,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,32,0,1.0
18,C901006561207644,313.4533557986676,-53.588879964832635,1.8120499849319456,0.0449168533086776,9.724613030031756,-999999.0,17.850730895996094,17.10211944580078,16.756915095100155,16.592571258544922,19.63584499457318,-99999.0,False,1.5633071616715986,A3716,True,0.0,,,,,,,,,,,,,,1.093815800895939,7.248199939727783,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,32,0,1.0
19,C901006647806125,313.68553082298257,-53.173403162833615,2.5543689727783203,0.0449299998581409,10.012489029826677,-999999.0,16.991113662719727,16.317699432373047,16.005598639129477,15.88204860687256,19.596992265643724,-99999.0,False,1.0469632971926226,A3716,True,0.0,,,,,,,,,,,,,,0.9855150235902492,10.21747589111328,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,32,0,1.0
20,C901006647903009,313.9938167530025,-53.21948005825504,3.350680351257324,0.0393643043935298,9.680907754943494,-999999.0,17.116453170776367,16.533435821533203,16.264424337547748,16.155879974365234,20.40197549785142,-99999.0,False,1.3491158353281765,A3716,True,0.0,,,,,,,,,,,,,,0.8520288332286192,13.402721405029297,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,33,0,1.0
22,C901006734402393,312.09491876611196,-53.07793691460956,7.722533226013184,0.0303456950932741,9.269582059009242,-999999.0,17.017913818359375,16.450946807861328,16.630214940728944,16.093894958496094,22.132620417191937,-99999.0,False,1.1321541552155003,A3716,False,0.0,,,,,,,,,,,,,,0.3876988776304308,30.890132904052734,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,31,0,1.0
24,C901006474909693,312.050278942418,-53.77953129894312,8.44970989227295,0.0428363011053466,10.577847403125464,-999999.0,15.515155792236328,14.746206283569336,14.602329285680336,14.185738563537598,20.623289957184575,-99999.0,False,2.089517438222922,A3716,True,0.0,,,,,,,,,,,,,,0.9128265065559926,33.7988395690918,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,34,0,1.0
27,C901006822100878,312.771169212788,-52.750506057762095,7.510079860687256,0.048003576695919,9.801735420236549,-999999.0,17.368385314941406,16.731929779052734,16.49840675948823,16.221534729003906,22.353027236935,-99999.0,False,0.2487832483254284,A3716,True,0.0,,,,,,,,,,,,,,0.8699785554531765,30.040319442749023,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,32,0,1.0
28,C901006734202065,311.2487904348826,-53.05807897331729,7.155479431152344,0.0488959178328514,9.96292602410809,-999999.0,15.99863624572754,15.446330070495604,15.951208706479092,15.062646865844728,20.962398440493548,-99999.0,False,1.9607094303160104,A3716,True,0.0,,,,,,,,,,,,,,0.0474275392484457,28.621917724609375,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,36,0,1.0
31,C901006475504467,314.3678286565389,-53.74876169493956,4.120211601257324,0.0065375780686736,7.534629992790103,-999999.0,17.30318260192871,17.136962890625,16.909516066651605,17.084617614746094,21.454435175461203,-99999.0,False,2.2941916155080326,A3716,False,0.0,,,,,,,,,,,,,,0.3936665352771058,16.480846405029297,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,4.0
32,C901006822002294,312.4261244029346,-52.86087725004798,3.8795745372772217,0.023089999333024,8.305201194249127,-999999.0,18.15960693359375,17.842327117919922,17.768888932102644,17.68570327758789,22.02912230102276,-99999.0,False,0.6483544538025585,A3716,False,0.0,,,,,,,,,,,,,,0.3907180014911056,15.518298149108888,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,32,0,9.0
36,C901006561403243,314.1137657777936,-53.52436360375567,3.5686557292938232,0.0066842199303209,8.010123501888922,-999999.0,16.95022964477539,16.5205078125,16.27006192736955,16.330413818359375,20.525905760660255,-99999.0,False,1.8156796547087033,A3716,False,0.0,,,,,,,,,,,,,,0.6801677174058405,14.274622917175291,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,40,0,8.0
37,C901007087408220,312.6123164763685,-52.05339941497317,4.357941150665283,0.0483425222337245,9.962311874233636,-999999.0,16.882003784179688,16.2779598236084,16.043293539094403,15.83949851989746,20.717241311680255,-99999.0,False,1.3204309659806217,A3716,True,0.0,,,,,,,,,,,,,,0.8387102450852844,17.431764602661133,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,33,0,1.0
39,C901006998506555,312.75128507600834,-52.175284237321456,3.671142578125,0.0495135773108177,10.718153072678318,-999999.0,15.50723361968994,14.789567947387695,14.533741649873704,14.268061637878418,18.856448887914397,-99999.0,False,1.068563703540507,A3716,True,0.0,,,,,,,,,,,,,,0.9734919698162372,14.6845703125,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,31,0,1.0
40,C901006822102268,312.8232960220625,-52.82271874676442,3.741708993911743,0.0468639656901359,10.242920717835856,-999999.0,16.179691314697266,15.533266067504885,15.3270776504995,15.061326026916504,19.641490788453005,-99999.0,False,0.2271126108645958,A3716,True,0.0,,,,,,,,,,,,,,0.8526136641977669,14.966835975646973,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,9.0
41,C901006822200755,313.1775092576312,-52.688373494069445,2.7248001098632812,0.0483551770448684,9.605478425274978,-999999.0,19.597658157348633,19.017019271850582,17.05751490015633,18.661508560180664,22.43656719423179,-99999.0,False,0.223949309295029,A3716,True,0.0,,,,,,,,,,,,,,2.5401432571923017,10.899200439453123,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,33,0,9.0
44,C901006909708078,311.65000654822717,-52.55550751251309,8.825403213500977,0.0472925566136837,10.213369272520866,-999999.0,16.46388816833496,15.673142433166504,15.82165731222101,15.13469409942627,21.644689897324746,-99999.0,False,1.5043601689998891,A3716,True,0.0,,,,,,,,,,,,,,0.6422308561139509,35.301612854003906,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,32,0,9.0
45,C901006561507865,314.72198566874647,-53.51870586934516,3.3701159954071045,0.0511500388383865,9.682842805270186,-999999.0,17.320432662963867,16.842784881591797,16.551361386417152,16.571006774902344,20.723883808482455,-99999.0,False,2.289072800130472,A3716,True,0.0,,,,,,,,,,,,,,0.7690712765467147,13.480463981628418,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,4.0
46,C901006910100157,312.95465147500244,-52.47357514872116,2.551965713500977,0.0273899994790554,8.447052743570023,-999999.0,19.075124740600582,18.64985084533691,18.38439212821338,18.36995506286621,21.92709970306756,-99999.0,False,0.5041412339327505,A3716,False,0.0,,,,,,,,,,,,,,0.6907326123872046,10.207862854003906,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,34,0,5.0
48,C901007176909264,313.2582853575306,-51.63356368616775,2.5465826988220215,0.0484975837171077,9.694333612003591,-999999.0,17.554269790649414,16.947603225708008,16.695827197033527,16.53219985961914,20.220266828478483,-99999.0,False,2.018807982392585,A3716,True,0.0,,,,,,,,,,,,,,0.8584425936158873,10.186330795288086,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,38,0,4.0
50,C901007087409207,312.6522736357426,-51.91775838848383,2.3359527587890625,0.032551672309637,8.824591186295386,-999999.0,19.10482406616211,18.470970153808594,18.15459726805365,18.0584774017334,21.556165113352144,-99999.0,False,1.5402825503559563,A3716,False,0.0,,,,,,,,,,,,,,0.9502267981084636,9.34381103515625,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,30,0,1.0
51,C901007176600901,311.7104472506446,-51.63816377225152,1.822106122970581,0.0132069503888487,8.292795007634487,-999999.0,16.63784408569336,16.48615074157715,16.409561550466876,16.50832176208496,19.031893760916574,-99999.0,False,2.44022870815406,A3716,False,0.0,,,,,,,,,,,,,,0.2282825352264836,7.288424491882324,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,38,0,4.0
52,C901006475402106,313.83419333802044,-53.78422712724782,4.086511611938477,0.0441589020192623,9.6958626239121,-999999.0,17.432647705078125,16.780513763427734,16.51811171843581,16.358613967895508,21.08015213174628,-99999.0,False,2.0385965972669178,A3716,True,0.0,,,,,,,,,,,,,,0.9145359866423136,16.346046447753906,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,1.0
53,C901006909808422,312.0436591360169,-52.492279217613685,6.335082054138184,0.048720378571679,9.810379775502389,-999999.0,16.749523162841797,16.228065490722656,16.186734765480995,15.892548561096191,21.4797013943869,-99999.0,False,1.1375976942566337,A3716,True,0.0,,,,,,,,,,,,,,0.5627883973608014,25.340328216552734,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,35,0,5.0
58,C901006998604542,313.06728931578294,-52.21541947089575,3.949160575866699,0.0487216524779796,9.814948141804718,-999999.0,16.962064743041992,16.432430267333984,16.293013384565555,16.092071533203125,20.6578289132636,-99999.0,False,0.9644780838475082,A3716,True,0.0,,,,,,,,,,,,,,0.6690513584764375,15.796642303466797,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,9.0
59,C901006734508681,312.78478570498805,-53.044182238465574,6.116221904754639,0.0418366733938455,9.892801118852253,-999999.0,17.096874237060547,16.36713218688965,16.357658822714612,15.80409812927246,21.542423037694427,-99999.0,False,0.5660205015629911,A3716,True,0.0,,,,,,,,,,,,,,0.7392154143459351,24.464887619018555,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,32,0,1.0
61,C901007177006992,313.58510756346743,-51.831447132398374,8.297654151916504,0.0477096435637461,10.713916388961032,-999999.0,15.599446296691896,14.80518913269043,14.583302531236464,14.2049560546875,20.64284046132029,-99999.0,False,1.7650806805367123,A3716,True,0.0,,,,,,,,,,,,,,1.0161437654554302,33.190616607666016,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,33,0,1.0
62,C901006909900433,312.15283997476394,-52.46896611446134,4.4799885749816895,0.0304000005125999,8.726834404086603,-999999.0,18.094974517822266,17.70212173461914,17.56026339457517,17.480178833007812,22.20138094858991,-99999.0,False,1.0507960063023596,A3716,False,0.0,,,,,,,,,,,,,,0.5347111232470958,17.919954299926758,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,36,0,8.0
63,C901006822206554,313.4237394320151,-52.790348558659545,8.947583198547363,0.0233299992978572,8.903635094316597,-999999.0,16.662635803222656,16.290042877197266,16.530411052439096,16.06659698486328,22.291446285638187,-99999.0,False,0.4596908738671902,A3716,False,0.0,,,,,,,,,,,,,,0.1322247507835605,35.79033279418945,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,33,0,1.0
70,C901007087405103,312.48533603514335,-51.90107939568568,2.5075066089630127,0.0326262079179286,9.294345417926504,-999999.0,18.42308807373047,17.646087646484375,17.323779481935652,17.13296890258789,20.885172759976875,-99999.0,False,1.6228706432131073,A3716,False,0.0,,,,,,,,,,,,,,1.0993085917948164,10.03002643585205,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,36,0,1.0
71,C901007176906541,313.14107961103724,-51.70494696856802,3.0726943016052246,0.0475916527211666,9.70713153000909,-999999.0,17.506580352783203,16.904338836669922,16.665713454784736,16.505428314208984,20.584810293442477,-99999.0,False,1.8781422437430553,A3716,True,0.0,,,,,,,,,,,,,,0.8408668979984668,12.290777206420898,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,38,0,8.0
72,C901006734104571,310.94917407625604,-52.99927378140905,3.14465069770813,0.0110929030925035,7.850016479157673,-999999.0,18.452289581298828,18.068859100341797,17.7750616779252,17.87434196472168,21.79959584102673,-99999.0,False,2.2509462477688773,A3716,False,0.0,,,,,,,,,,,,,,0.6772279033736268,12.57860279083252,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,39,0,9.0
75,C901006560902405,311.95188517034046,-53.496365193871775,3.0372912883758545,0.0424616634845733,9.733246468472066,-999999.0,17.612674713134766,16.928627014160156,16.59004223708535,16.48917579650879,20.583933918357936,-99999.0,False,1.7345436879347464,A3716,True,0.0,,,,,,,,,,,,,,1.0226324760494163,12.149165153503418,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,31,0,1.0
76,C901006822108518,313.05699878467385,-52.653493054137805,1.9642844200134275,0.0194600000977516,8.55723084254397,-999999.0,19.24742126464844,18.431791305541992,18.10875479562956,17.905113220214844,21.140687847248913,-99999.0,False,0.1904460260519463,A3716,False,0.0,,,,,,,,,,,,,,1.1386664690188797,7.857137680053711,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,8.0
77,C901006561303679,313.7178579848718,-53.56115391280219,2.887580156326294,0.0328883118927478,8.613397209804369,-999999.0,18.882999420166016,18.3970890045166,18.215625591541528,18.11698532104492,21.942633929483726,-99999.0,False,1.6286670424526006,A3716,False,0.0,,,,,,,,,,,,,,0.6673738286244877,11.550320625305176,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,34,0,1.0
78,C901006821906946,312.1867351781778,-52.76541439406203,4.59612512588501,0.0074700000695884,7.770540312392365,-999999.0,18.40135955810547,17.760101318359375,17.61751782922824,17.383934020996094,22.31493521760599,-99999.0,False,0.8793727896858831,A3716,False,0.0,,,,,,,,,,,,,,0.7838417288772277,18.38450050354004,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,35,0,8.0
80,C901006910109268,313.31897047618435,-52.518105114205866,3.3383610248565674,0.0506913568824529,9.661917812777917,-999999.0,17.828195571899414,17.21748924255371,16.971257048935623,16.81498146057129,21.078030431159014,-99999.0,False,0.5441985701332201,A3716,True,0.0,,,,,,,,,,,,,,0.8569385229637909,13.35344409942627,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,32,0,9.0
81,C901007087201767,311.52783257500437,-51.96616733024601,6.738307476043701,0.0154654337093234,8.201909334617973,-999999.0,18.135395050048828,17.714088439941406,17.5304005747652,17.528667449951172,23.099717243728588,-99999.0,False,2.133540904592565,A3716,False,0.0,,,,,,,,,,,,,,0.6049944752836289,26.953229904174805,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,31,0,9.0
82,C901006560809290,311.81275640435274,-53.52289020188668,12.00191593170166,0.0425033590230482,10.883504112023736,-999999.0,14.972753524780272,14.14340877532959,14.0336893521999,13.575016021728516,20.7825363590312,-99999.0,False,1.8685110116048556,A3716,True,0.0,,,,,,,,,,,,,,0.9390641725803732,48.00766372680664,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,31,0,1.0
83,C901006910606087,315.2439088798657,-52.55974687452309,4.617616653442383,0.036666702479124,9.07793408295727,-999999.0,18.291645050048828,17.746471405029297,17.51013278611136,17.363622665405273,22.31143546526473,-99999.0,False,2.4497203769833207,A3716,False,0.0,,,,,,,,,,,,,,0.7815122639374685,18.47046661376953,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,1.0
85,C901006647902607,313.97600605908053,-53.138765103232174,4.346264839172363,0.024600826203823,8.294509258742753,-999999.0,18.90654945373535,18.4912109375,18.327558383258378,18.29118537902832,22.924666551623083,-99999.0,False,1.250654721797993,A3716,False,0.0,,,,,,,,,,,,,,0.5789910704769738,17.385059356689453,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,8.0
86,C901007176905122,313.0851424333558,-51.64368028500553,5.814774513244629,0.0491594932973384,9.657867189582191,-999999.0,17.51361846923828,16.94380760192871,16.73418853316135,16.531707763671875,22.009346674728164,-99999.0,False,1.9832908964853704,A3716,True,0.0,,,,,,,,,,,,,,0.7794299360769301,23.259098052978516,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,33,0,1.0
87,C901006734208062,311.4776950681883,-53.013156678052574,8.041977882385254,0.0467870011925697,9.649029862955302,-999999.0,16.73193359375,16.210100173950195,16.500591795281057,15.863422393798828,21.979789227391635,-99999.0,False,1.702890148194756,A3716,True,0.0,,,,,,,,,,,,,,0.2313417984689429,32.167911529541016,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,30,0,9.0
88,C901006647204203,311.1283734876612,-53.13624379358078,13.243858337402344,0.0478544868528842,9.716454443471124,-999999.0,16.275388717651367,15.61575984954834,16.681407595207475,15.17356014251709,22.46870716470803,-99999.0,False,2.124126150476598,A3716,True,0.0,,,,,,,,,,,,,,-0.4060188775561073,52.975433349609375,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,34,0,9.0
89,C901006909804246,311.88398157329067,-52.50456866523182,8.426843643188477,0.0480959836024102,10.015857777518743,-999999.0,16.507095336914062,15.904969215393066,15.881099221931906,15.486117362976074,21.776168576281048,-99999.0,False,1.2891405408097778,A3716,True,0.0,,,,,,,,,,,,,,0.625996114982156,33.707374572753906,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,9.0
92,C901006822206509,313.42192263815457,-52.71759065028855,4.908984184265137,0.0485092364251613,10.070790605312874,-999999.0,16.85264015197754,16.19508934020996,15.90164233456366,15.705171585083008,20.892922186419543,-99999.0,False,0.4585945438300242,A3716,True,0.0,,,,,,,,,,,,,,0.950997817413878,19.635936737060547,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,30,0,9.0
94,C901006822508266,314.69484046975447,-52.80767362766969,22.039045333862305,0.01622789323139,9.380150743700565,-999999.0,14.725153923034668,14.181405067443848,15.047047069291931,13.809527397155762,22.140243640364833,-99999.0,False,1.8283723215357353,A3716,False,0.0,,,,,,,,,,,,,,-0.3218931462572652,88.15618133544922,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,35,0,1.0
96,C901007088003830,314.85505168208005,-52.10986545051201,5.3054938316345215,0.0432730764150619,9.852440636774586,-999999.0,17.03998565673828,16.433311462402344,16.15604763715514,15.994390487670898,21.299815213856306,-99999.0,False,2.3197648526847994,A3716,True,0.0,,,,,,,,,,,,,,0.883938019583141,21.22197532653809,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,41,0,4.0
98,C901006822100238,312.74670400940806,-52.85760833908552,4.170886516571045,0.0438000001013278,9.696868129961066,-999999.0,17.840377807617188,17.09283447265625,16.852890470931904,16.603126525878906,21.43685102198868,-99999.0,False,0.3301582655564514,A3716,True,0.0,,,,,,,,,,,,,,0.987487336685284,16.68354606628418,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,36,0,9.0
99,C901007087602436,313.17162342377384,-52.12235102097007,4.531579971313477,0.047030009329319,10.029439515985686,-999999.0,17.101421356201172,16.39926528930664,16.126449296013604,15.91252899169922,20.923388214206913,-99999.0,False,1.1428077173422495,A3716,True,0.0,,,,,,,,,,,,,,0.974972060187568,18.126319885253903,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,35,0,1.0
100,C901006998406295,312.31152093281827,-52.27651439996408,4.748063564300537,0.0486094725620779,10.52787376805222,-999999.0,15.53294563293457,14.941466331481934,14.650284442023096,14.513089179992676,19.566923635228378,-99999.0,False,1.134904835132326,A3716,True,0.0,,,,,,,,,,,,,,0.8826611909114739,18.99225425720215,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,1.0
101,C901006998104128,310.9848969908622,-52.241311968473816,3.711092233657837,0.0148161966353654,8.572588792130945,-999999.0,16.75952911376953,16.46148109436035,16.297479387798337,16.335792541503906,20.5518645172156,-99999.0,False,2.372637398571098,A3716,False,0.0,,,,,,,,,,,,,,0.4620497259711946,14.844368934631348,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,36,0,8.0
102,C901007266704531,312.5913119862356,-51.43507768283791,14.978434562683104,0.0485512800514698,10.623618514090458,-999999.0,15.246828079223633,14.506997108459473,14.627998542146058,13.945306777954102,21.627203922327695,-99999.0,False,2.3956239245773223,A3716,True,0.0,,,,,,,,,,,,,,0.6188295370775752,59.91373825073242,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,38,0,4.0
104,C901007087109457,311.41838324054845,-52.11854392199779,3.8737714290618896,0.0457792170345783,10.069480947941235,-999999.0,16.673221588134766,16.054162979125977,15.75573039084094,15.624704360961914,20.23770761935692,-99999.0,False,2.0611088755252274,A3716,True,0.0,,,,,,,,,,,,,,0.9174911972938258,15.49508571624756,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,36,0,4.0
106,C901007087404593,312.4646689625581,-52.0879450821847,4.337946891784668,0.0488793849945068,10.04587592584297,-999999.0,17.021240234375,16.423480987548828,15.95701183142469,15.973188400268556,20.852776823136026,-99999.0,False,1.3246837525839097,A3716,True,0.0,,,,,,,,,,,,,,1.0642284029503095,17.351787567138672,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,30,0,1.0
107,C901006910005581,312.77732248481516,-52.547662407399024,3.8529202938079834,0.049193101003766,10.107365002546938,-999999.0,16.774293899536133,16.124032974243164,15.867757440163471,15.618743896484377,20.29585777979069,-99999.0,False,0.4419997631035444,A3716,True,0.0,,,,,,,,,,,,,,0.90653645937266,15.411681175231934,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,5.0
