,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
796,W341650484308675,-19.28062258359,-34.9602613810803,2.41882098420585,0.0408999994397163,8.988940267468397,19.330598392484458,18.255553962095888,17.88334898656077,17.70570646392777,17.600599243079706,21.04424230640881,0.287269185961024,True,,,True,0.0,,,,,,,,,,,,,,0.5498474981681198,9.6752839368234,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,8.0,140708.70679154483,-103908.96895384726,150,-19.90322748089772,-34.50048718216947,False
797,W340660141400083,-19.83395504110399,-34.6751306311228,3.6881400524957,0.029789999127388,8.357289496580924,20.41786959824497,19.066695353070248,18.77956286813282,18.550196934486827,18.50591483358117,22.856474572284775,0.5084793681021871,True,,,True,0.0,,,,,,,,,,,,,,0.5164984185834207,14.7525602099828,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,8.0,15655.571393382601,-39469.41946345162,150,-19.90322748089772,-34.50048718216947,False
798,W340660534802074,-20.232887468525007,-34.510420865443,6.92841487834383,0.0284299999475479,8.389506026431354,19.92878006461177,18.800684158349597,18.446516299960383,18.31509779066627,18.183574666612863,23.892560409926816,0.808484802955387,True,,,True,0.0,,,,,,,,,,,,,,0.4855863676833252,27.71365951337532,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,4.0,-74503.15720376706,-2245.0124198178682,150,-19.90322748089772,-34.50048718216947,False
799,W340661008509211,-20.709736933450984,-33.9154046402798,2.86859502239154,0.0287900008261203,8.813987338179501,19.447029343880743,18.291822970042652,17.814037900382317,17.61627898678485,17.467747639670346,21.345258784562223,0.448388751009567,True,,,True,0.0,,,,,,,,,,,,,,0.6755439832578034,11.47438008956616,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,4.0,-182271.13627703773,132228.6544670652,150,-19.90322748089772,-34.50048718216947,False
800,W340660326904632,-20.023601335758997,-34.296798679869,4.13997746794927,0.0293000005185604,9.252796684534545,17.641900802195916,16.654507078640982,16.35214445701979,16.187885796162526,16.12322878749524,20.680009026036036,0.1070702861267459,True,,,True,0.0,,,,,,,,,,,,,,0.4666212824784566,16.55990987179708,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,4.0,-27204.49119864874,46033.601519906864,150,-19.90322748089772,-34.50048718216947,False
801,W340661061002109,-20.765001720533977,-34.5070753669689,4.01662889902149,0.0593000017106533,10.305630846358047,19.68331432156176,17.913064283834224,17.056695697918727,16.57779341427035,16.251688966327798,21.318878922738392,0.683267739494518,True,,,True,0.0,,,,,,,,,,,,,,1.3352708695638746,16.06651559608596,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,4.0,-194760.9781577943,-1488.9297646703312,150,-19.90322748089772,-34.50048718216947,False
802,W340660791804495,-20.492562548012984,-34.3087559315004,2.45713437832997,0.0575699992477893,9.657629398451991,18.902982092299684,17.67102891181565,17.203591051239894,16.989112544044474,16.812882161816475,20.398610274373077,0.14186300127242,True,,,True,0.0,,,,,,,,,,,,,,0.6819163677711764,9.82853751331988,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,4.0,-133189.7251680498,43331.26265121028,150,-19.90322748089772,-34.50048718216947,False
803,W340660131507788,-19.828291869989016,-34.0330520729317,4.02627690861246,0.0298999994993209,8.888818705656876,18.365108310117694,17.437135061332953,17.16614877060382,17.032231367291892,16.990175673605243,21.43354165401792,0.487535465980108,True,,,True,0.0,,,,,,,,,,,,,,0.4049036940410602,16.10510763444984,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,4.0,16935.448065366912,105640.33468773581,150,-19.90322748089772,-34.50048718216947,False
804,W341660553904252,-19.052520499421007,-34.3289520513858,3.40898834181265,0.0553999990224838,10.448105143371857,18.61878254788157,16.852664783204972,16.06075892776764,15.721340402272071,15.517754602986985,19.9667611895766,0.186016169952488,True,,,True,0.0,,,,,,,,,,,,,,1.1313243809329006,13.6359533672506,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,133,0,1.0,192259.77781373693,38766.939557110345,150,-19.90322748089772,-34.50048718216947,True
805,W341660735204023,-19.235477849189976,-34.3481183321643,2.1331729159519,0.0288999993354082,8.723756015799346,19.302048041358898,18.186215768696844,17.846142271430203,17.63335814637623,17.56630142434166,20.734147258073214,0.371847895388663,True,,,True,0.0,,,,,,,,,,,,,,0.5528576223206123,8.5326916638076,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,133,0,1.0,150911.41676594986,34435.36010116949,150,-19.90322748089772,-34.50048718216947,True
