,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
832,W175990579201150,175.10071954371,-0.987528374583551,2.18618244998188,0.0286299996078014,8.499990491608655,19.980981391870458,18.857325697355076,18.429990411112875,18.25682648022353,18.120539666924003,21.371297110820244,0.4123209705159659,True,,,True,0.0,,,,,,,,,,,,,,0.6004992171315457,8.74472979992752,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,125,0,1.0,-4708.395370000573,-97361.71465356174,157,175.12155315154186,-0.5567243274438973,True
833,W175990078603980,175.517900470393,-0.7516760087812,3.90562901914472,0.0411599986255168,8.848332020036365,19.774339748683374,18.668759070428496,18.327488603545973,18.101449845921003,18.079734531796724,22.52881822992535,0.650115289982956,True,,,True,0.0,,,,,,,,,,,,,,0.5673092245074933,15.62251607657888,,,False,True,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,125,0,1.0,89574.49406035477,-44059.0799822304,157,175.12155315154186,-0.5567243274438973,True
834,W175990940701502,174.799437518729,-0.95819269586973,5.64332235397683,0.046399999409914,9.913596784114084,18.088616616040863,16.780097463628167,16.26765739442968,16.024246479149284,15.850165650033665,21.26820636841092,0.081798574168739,True,,,True,0.0,,,,,,,,,,,,,,0.755850984478883,22.57328941590732,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,107,0,1.0,-72798.13301570476,-90731.85126423818,157,175.12155315154186,-0.5567243274438973,True
835,W179970012508196,179.073441499076,-2.40025502052844,2.58678130244751,0.0191300008445978,9.034793034751084,20.110193365532453,18.898898165248585,18.47706429878327,17.48836231745648,18.132076781491552,21.78373754629863,0.42009796922302,True,,,True,0.0,,,,,,,,,,,,,,1.4105358477921008,10.34712520979004,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,121,1,8.0,831.7678574836123,2518.275526755966,158,179.06976111032608,-2.4113978325937317,False
836,W180970355105897,179.787749935532,-2.59192561140639,16.1659751922587,0.0051099997945129,8.077091097797819,16.84723045252146,15.811647191968262,15.455388168783047,15.350719336727632,15.262201565594811,22.74127239056783,0.4717456373153029,True,,,True,0.0,,,,,,,,,,,,,,0.4609278552406302,64.6639007690348,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,99,0,1.0,162265.47449653503,-40799.27801166082,158,179.06976111032608,-2.4113978325937317,True
837,W180971088109374,179.176369146273,-2.30217243300458,2.53722652213765,0.0215000007301569,8.390906133603382,18.4798582147804,17.7425213984871,17.53490268104558,17.42146269315497,17.355086460616832,20.799573575363247,0.438738090520822,True,,,True,0.0,,,,,,,,,,,,,,0.3210587053321276,10.1489060885506,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,99,0,1.0,24093.416124003852,24684.94030714833,158,179.06976111032608,-2.4113978325937317,True
838,W180970444912495,179.712752354415,-2.04212068008836,5.52383344126818,0.0204000007361173,9.04474701188746,18.724389891671187,17.353590445906043,16.7696179781977,16.54189298651176,16.33847209639255,21.72369553460296,0.123547810877894,True,,,True,0.0,,,,,,,,,,,,,,0.811697459394285,22.09533376507272,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,113,0,1.0,145316.02116409232,83456.63646621401,158,179.06976111032608,-2.4113978325937317,True
839,W180971007405388,179.243606450729,-2.63434841437297,4.81797446082252,0.0207000002264976,8.587558787820994,18.959491830551116,17.827143105645295,17.415452412447188,17.26852665332553,17.16160818794932,22.072649561957356,0.621938002633899,True,,,True,0.0,,,,,,,,,,,,,,0.5586164523197645,19.27189784329008,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,133,0,1.0,39289.046931059944,-50386.83148210781,158,179.06976111032608,-2.4113978325937317,True
840,W180970356809619,179.786264191732,-2.28176427213526,2.47883751048241,0.0195700004696846,8.297797758737495,20.8465220788231,19.269928540291936,18.62815618738078,18.408339981184177,18.324898268539386,21.84227116609821,0.0434012001895279,True,,,True,0.0,,,,,,,,,,,,,,0.8615885591077621,9.91535004192964,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,113,0,1.0,161929.69639773422,29297.184663614615,158,179.06976111032608,-2.4113978325937317,True
841,W180970989807223,179.258316481157,-2.48143628533341,7.54046666415036,0.019191300496459,9.420314894673394,18.207825620533036,16.640800124753838,15.980135288817204,15.700086078831983,15.46866962620659,21.61000109207241,0.673293321658324,True,,,True,0.0,,,,,,,,,,,,,,0.9407140459218528,30.16186665660144,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,104,0,1.0,42613.51380778928,-15828.690319167332,158,179.06976111032608,-2.4113978325937317,True
