,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
13,W175980507402480,175.160623932602,-1.87669553599673,3.65713105074835,0.0218400005251169,8.240298421667314,20.055587699044302,19.180571015743965,18.91010734100421,18.48826029823845,18.87645707420863,22.968684639027927,0.580873386616843,True,,,True,0.0,,,,,,,,,,,,,,0.6923107175055137,14.6285242029934,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,106,0,9.0
14,W176970839509116,175.383696740541,-2.32370410760944,3.23415749127293,0.048700001090765,10.874541161498747,17.56755562643589,15.62921314592039,14.82328062878812,14.456772242603767,14.16680844322713,18.614961133467208,0.388653669744795,True,,,True,0.0,,,,,,,,,,,,,,1.1724409033166232,12.93662996509172,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,9.0
15,W176970545409982,175.628973140678,-2.25153752558472,5.76012534842601,0.047699999064207,11.02194467156287,17.112481089919665,15.20786689271317,14.39427479571427,14.038744337568293,13.74074593657306,19.43930914937244,0.267227805714719,True,,,True,0.0,,,,,,,,,,,,,,1.1691225551448792,23.04050139370404,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,1.0
16,W176971190704559,175.090678971932,-2.70338859297687,5.8750842234284,0.0223999992012977,9.710721693334534,16.7422920623073,15.492141528745227,15.052183051658332,14.8239245155107,14.671980885552752,20.140128217906593,0.302722684294662,True,,,True,0.0,,,,,,,,,,,,,,0.6682170132345302,23.5003368937136,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,98,0,1.0
18,W176970578406177,175.601476778998,-2.56862094393812,1.82755792410758,0.0434050299227237,9.624753482712697,19.05470311485796,17.745759941319115,17.15519882608131,16.850514978139152,16.635674841126015,19.707429261469905,0.2169704443500849,True,,,True,0.0,,,,,,,,,,,,,,0.8952449631799624,7.31023169643032,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,1.0
19,W176970989404083,175.258601988591,-2.74309923146004,3.7086379821465,0.0535699985921382,10.1122858510025,18.99576663198396,17.417905279308115,16.714165506273716,16.360528569163975,16.111930952388505,20.803112397211432,0.61801887730995,True,,,True,0.0,,,,,,,,,,,,,,1.0573767101441405,14.834551928586,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,98,0,1.0
20,W176970485408671,175.679025837724,-2.36078042935527,5.43779036812407,0.0241406597197055,9.37464551820675,16.729996247808828,15.710609293257642,15.448991604771797,15.325022683613405,15.199055180971005,20.368978592097193,0.405062254680421,True,,,True,0.0,,,,,,,,,,,,,,0.3855866096442391,21.75116147249628,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,1.0
21,W176970352310723,175.789996718414,-2.18976667623262,3.06393946704146,0.0596995800733566,10.182192465138485,19.17556107445766,17.398537624098296,16.714216000978578,16.367168058758764,16.125897041920837,20.388491587076867,0.424390284016154,True,,,True,0.0,,,,,,,,,,,,,,1.0313695653395314,12.25575786816584,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,100,0,5.0
22,W176971013709568,175.238420458073,-2.28601886240637,2.17796572835791,0.048599999397993,9.721789877572544,19.576057310174512,18.072303061704517,17.382919780139098,17.05735144418543,16.859266203974556,20.31604966977636,0.030419695262725,True,,,True,0.0,,,,,,,,,,,,,,1.0149516175190882,8.71186291343164,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,5.0
23,W176971101509378,175.165193979741,-2.30183653200643,5.74436801690416,0.048200000077486,10.376751820419935,17.939304009033307,16.437062502077325,15.759780453915443,15.415011813287398,15.198364129054886,20.798866413158063,0.579412151051707,True,,,True,0.0,,,,,,,,,,,,,,1.0220506887899266,22.97747206761664,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,106,0,8.0
24,W176970452213850,175.706647656206,-1.92921467665942,2.77172884312796,0.0444220304489135,9.254415077187426,18.578134341968862,17.479018865945125,17.19931007740346,17.03359273978887,16.939225660090212,20.65593846514831,0.293366535560436,True,,,True,0.0,,,,,,,,,,,,,,0.4454261261562564,11.08691537251184,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,5.0
26,W176970156001124,175.953966834622,-2.98960273731619,1.7983104360975,0.0590999983251094,9.610244627160164,20.29690060855332,18.79193482055876,18.0795283191,17.766138314952887,17.55228341147992,20.596726323935524,0.144738480673354,True,,,True,0.0,,,,,,,,,,,,,,1.0257965056058715,7.19324174439,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,136,0,4.0
27,W176970742402585,175.46466480818,-2.86795273038418,3.6850607888303,0.0555999986827373,10.0478493218872,19.50735522187688,17.953289944737516,17.192904789321943,16.788427879810605,16.489902646681564,21.26800275297674,0.4582496949220099,True,,,True,0.0,,,,,,,,,,,,,,1.1648620649269112,14.7402431553212,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,98,0,1.0
28,W176970653103249,175.539171599507,-2.81262124133951,4.82907444168597,0.0540999993681907,9.6891116484194,18.19250075232428,17.083041324167333,16.75108704046088,16.538411991795826,16.431943367829742,21.4132812233792,0.6046555562852121,True,,,True,0.0,,,,,,,,,,,,,,0.5446293323715068,19.31629776674388,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,106,0,5.0
29,W176970282104367,175.848677485759,-2.71940697945423,4.24541064840848,0.0373000018298625,9.4037673021209,18.39679108357995,17.1920362711829,16.798875836221622,16.58081980214657,16.40369860661747,21.18134904234352,0.313750578745388,True,,,True,0.0,,,,,,,,,,,,,,0.6112164690363286,16.98164259363392,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,136,0,8.0
30,W176970890409158,175.341246036904,-2.3202000268165,5.05786242707789,0.049100000411272,9.783740792114468,18.22385598413844,16.9782063534865,16.55453934586111,16.31155678315093,16.16792933892622,21.31724908979389,0.098039273350087,True,,,True,0.0,,,,,,,,,,,,,,0.6666495703355686,20.23144970831156,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,98,0,5.0
31,W176970919306732,175.317115105995,-2.52236216585595,3.579236501297,0.0197999998927116,8.261463874562157,19.53228526491365,18.374724333588425,18.023179285178394,17.87826514145466,17.78322032317663,22.035005945612575,0.495614121063944,True,,,True,0.0,,,,,,,,,,,,,,0.4964591921337664,14.316946005188,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,5.0
32,W176970316707058,175.819758189238,-2.49516952505176,4.6269533970647,0.0441999994218349,8.761291076946007,19.37457852097219,18.409046358575537,18.203563160231752,18.06945907471888,18.01485670136349,22.772913468384264,0.579808142293152,True,,,True,0.0,,,,,,,,,,,,,,0.3395872838566589,18.5078135882588,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
33,W176970141007606,175.96629060791,-2.44946065990286,4.96686011223538,0.0441399998962879,8.780826891922867,19.722784448138363,18.502684808887672,18.22540985007756,18.110435336056483,18.008932895579193,22.9486941748132,0.477159368775217,True,,,True,0.0,,,,,,,,,,,,,,0.3922494728311889,19.86744044894152,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,100,0,1.0
34,W175970067112787,175.027751978208,-2.01771752473297,4.74536527544593,0.0577999986708164,10.299350085747706,17.834389285819285,16.53452860662864,15.99977958815414,15.685871856674174,15.52071650515738,20.62400250966475,0.533606194479129,True,,,True,0.0,,,,,,,,,,,,,,0.8486567499544666,18.98146110178372,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,98,0,1.0
35,W176990054200577,176.53825687872,-1.03523042001257,3.75223428581515,0.0785999968647956,10.624542492961954,19.20070233336223,17.36462219396767,16.522528446181347,16.15123225555695,15.9000355823811,20.636852865284553,0.477315983881492,True,,,True,0.0,,,,,,,,,,,,,,1.213389938410721,15.0089371432606,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,107,0,1.0
37,W176990764302874,175.946453505564,-0.843870502712239,3.42823306265556,0.0201996192336082,8.826954734220896,19.1890361858163,17.95368376989171,17.39025696265107,17.114249125369337,16.99049931915401,21.308483339557913,0.518104637754773,True,,,True,0.0,,,,,,,,,,,,,,0.8394346445223739,13.71293225062224,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,157,0,8.0
38,W176991185706054,175.595278125262,-0.578860509366572,2.47245655674216,0.0432600006461143,8.865380501348069,19.095103660403623,18.107589710536747,17.921561056963572,17.766390642435958,17.609097126807747,21.130079085681167,0.2207497043265499,True,,,True,0.0,,,,,,,,,,,,,,0.3411990681007886,9.88982622696864,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,107,0,1.0
40,W176980920005984,175.816639029585,-1.5847001607726,6.01578849291373,0.0441999994218349,9.344772783345816,18.68404995136077,17.645288758020232,17.249442774007584,17.05393562582558,16.919603963351534,22.388780248934115,0.666163741231111,True,,,True,0.0,,,,,,,,,,,,,,0.5913531321946515,24.06315397165492,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
42,W176980610007126,176.075066988631,-1.48954038893356,2.10297462449292,0.0278999991714954,8.860028480573005,20.05090455915473,18.67196454152228,18.051501388140053,17.793115184324158,17.621380323120114,20.908546231430652,0.4057105580165859,True,,,True,0.0,,,,,,,,,,,,,,0.8788493571981206,8.41189849797168,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,125,0,9.0
43,W176980935505186,175.803711610928,-1.65119829784451,1.85389057169114,0.0217199996113777,8.204776090741484,20.182805410519755,19.06595137472184,18.6110682961638,18.442847140338788,18.282602761236184,21.194363456733164,0.3104152769385649,True,,,True,0.0,,,,,,,,,,,,,,0.6231042343830495,7.41556228676456,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,107,0,1.0
44,W176980810705995,175.907756605543,-1.58378955542858,4.51473463716492,0.0447999984025955,9.451194965042603,18.90117336748797,17.64381968025547,17.167582190640303,16.966961641379008,16.826591379774214,21.683618016606857,0.197498721984506,True,,,True,0.0,,,,,,,,,,,,,,0.6768580388764605,18.05893854865968,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,125,0,8.0
45,W176980540707127,176.13283630866,-1.48945433224709,2.05665729575211,0.0271799992769956,8.559004562727017,21.02543906395151,19.516646419821768,18.862373855636676,18.584298382197744,18.46790852780467,21.671058189906468,0.255349896601459,True,,,True,0.0,,,,,,,,,,,,,,0.932348037624024,8.22662918300844,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,136,0,8.0
46,W176981085904932,175.678326149089,-1.67234813835121,4.11536352654058,0.0445999987423419,8.900412533751137,20.29878691786108,19.04296705565439,18.554479054822473,18.354634923802003,18.19874068731479,22.869394757625393,0.734801467354934,True,,,True,0.0,,,,,,,,,,,,,,0.6883321318523876,16.46145410616232,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,107,0,8.0
47,W176980483803477,176.180293707016,-1.79361355529748,2.66708983221145,0.0438299998641014,8.845975675075355,19.67281754312565,18.625926516613355,18.275297129536636,18.12460567364596,18.05509242375611,21.648360029910137,0.1131728538605619,True,,,True,0.0,,,,,,,,,,,,,,0.5013208429673952,10.6683593288458,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
48,W176980350403709,176.291508909617,-1.77426662171825,2.62595091851246,0.0253500007092952,8.505059456735513,21.482786812361425,19.563181284027912,18.866944838249857,18.60888528289873,18.468042799165147,22.206252542274186,0.162510755456995,True,,,True,0.0,,,,,,,,,,,,,,0.9542960011291832,10.50380367404984,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,8.0
49,W176980336804092,176.302842826264,-1.74234923043184,4.77398788909423,0.0276999995112419,8.214701896581236,20.195437696644387,18.90939524782073,18.658113607186134,18.522354708527885,18.446443928923365,23.29539485357572,0.337145834959963,True,,,True,0.0,,,,,,,,,,,,,,0.387040539292844,19.09595155637692,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,9.0
50,W178970575603911,177.603827391018,-2.75745208003173,3.74267006541009,0.0911566466093063,11.280436205334311,18.266914123564653,16.412292722575607,15.45394345239612,15.059078321955385,14.761619163327357,19.562725852274493,0.049361766498871,True,,,True,0.0,,,,,,,,,,,,,,1.3532144006202245,14.97068026164036,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,121,0,4.0
52,W178970467113478,177.694229302198,-1.96021304838758,4.41194274069525,0.0192696806043386,9.233946214116346,17.519007568161637,16.335000331384997,15.858111831205605,15.676103646330125,15.487649443143969,20.324135850048417,0.3294878603699079,True,,,True,0.0,,,,,,,,,,,,,,0.6588966850548736,17.647770962781,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,121,0,1.0
53,W178971016006621,177.236453006685,-2.53159824984952,3.79742803780965,0.0597999989986419,10.075476472056794,18.217700945755787,16.947781475329325,16.431096786718008,16.17818130734086,16.018045888502265,20.571419231583953,0.0889342894243759,True,,,True,0.0,,,,,,,,,,,,,,0.7696001679884645,15.1897121512386,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
54,W178970566604530,177.611331605732,-2.70586901336254,7.91563530224335,0.0273000001907348,9.6243103319919,17.337341038780167,16.10962830149932,15.65484948141484,15.449527665483345,15.32224433386482,21.390153046688635,0.261619336287589,True,,,True,0.0,,,,,,,,,,,,,,0.6601006360159776,31.6625412089734,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,118,0,5.0
56,W178970584704735,177.596230330508,-2.68878719665705,2.54345819414717,0.0449000000953674,8.803263976071152,19.996710696793173,18.905055307161888,18.50673375001189,18.359831596791196,18.232991424075593,21.776731450213138,0.63894112358922,True,,,True,0.0,,,,,,,,,,,,,,0.5452237103706921,10.17383277658868,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,148,0,8.0
57,W178970414003845,177.738648537224,-2.76293255711636,4.45834371807711,0.0271899998188018,8.58760401505673,19.741028083888143,18.684008092451197,18.213284840604267,18.027068777764057,17.79227853395585,22.70202726018706,0.498779080816186,True,,,True,0.0,,,,,,,,,,,,,,0.6569393146871398,17.83337487230844,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,133,0,1.0
58,W178970214401416,177.905230844792,-2.96529073263434,6.56569712905965,0.0271614305675029,9.01842586594233,18.83146510287749,17.576899373746528,17.111092546078595,16.930010251813613,16.81553045290395,22.44037145361248,0.1075795606965219,True,,,True,0.0,,,,,,,,,,,,,,0.6468891219329151,26.2627885162386,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,138,0,1.0
59,W177971013106956,176.238877538241,-2.50368236504767,5.02907018460429,0.0465148389339447,10.755627794524642,17.359552417530704,15.702427227616496,14.962725190851394,14.576146398145614,14.310590565799814,19.71303835549715,0.4803955833081059,True,,,True,0.0,,,,,,,,,,,,,,1.1262808294708826,20.11628073841716,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,1.0
60,W177970985002622,176.262250702894,-2.86484544449477,3.84004662733476,0.0768999978899955,10.90635584009723,18.66575907737778,16.755856421081383,15.87498589334044,15.491223853845806,15.217646915087949,20.039543063933284,0.4035979913073479,True,,,True,0.0,,,,,,,,,,,,,,1.2646325672355765,15.36018650933904,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,9.0
61,W177970018701954,177.068496125368,-2.92039060366596,2.05850363359177,0.0860000029206276,10.796489951027509,19.471072941910823,17.500260324634333,16.556596424776757,16.148181309065215,15.854475440887242,19.367229296182927,0.3590930625522089,True,,,True,0.0,,,,,,,,,,,,,,1.3520790155691174,8.23401453436708,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,118,0,1.0
64,W177971022405670,176.231098339664,-2.61084614747438,3.88148622520876,0.0469000004231929,10.345117326742963,18.131860535308356,16.53647229986518,15.824221907331683,15.486158933724598,15.25229876157265,20.01208683535984,0.375876961767661,True,,,True,0.0,,,,,,,,,,,,,,1.0503133661405837,15.52594490083504,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,1.0
65,W177970214107610,176.905321681562,-2.44914713709077,1.55572449919076,0.0586309395730495,9.98333607159634,18.950881991454096,17.57520256235968,16.978734012589,16.6464387228337,16.506265033889694,19.18127214899767,0.193789260778212,True,,,True,0.0,,,,,,,,,,,,,,0.9287638395259812,6.22289799676304,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
72,W177971145106397,176.128762640655,-2.55023819206353,3.07073969645135,0.046399999409914,9.675731376010724,17.52236432849171,16.484099786452838,16.21267582866937,16.051012617484556,16.004622610258707,19.891765526865957,0.076203506997916,True,,,True,0.0,,,,,,,,,,,,,,0.4330871689682816,12.2829587858054,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,8.0
73,W177970425506543,176.729015066909,-2.53810474568128,2.94454760503938,0.0275999996811151,9.214650161131262,18.17511952519017,17.101916514375983,16.680878321289434,16.46178697845702,16.386800105743763,20.268845903178377,0.2610677493073969,True,,,True,0.0,,,,,,,,,,,,,,0.6401295359189625,11.77819042015752,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
76,W177970910206518,176.324703336892,-2.54019645342317,2.8312394504412,0.0438000001013278,9.36295202600073,19.774207913452248,18.299636845404308,17.728908433337075,17.447790107177862,17.321953255622642,21.231666120689248,0.2560700233038609,True,,,True,0.0,,,,,,,,,,,,,,0.8518467382264454,11.3249578017648,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,8.0
77,W177970443805626,176.713762770954,-2.61452334299248,5.95897184568793,0.0454000011086463,9.735517882712587,18.369664182915503,17.120838764559092,16.635311591388913,16.386134047185415,16.287527528771164,21.754042940732106,0.37207749997828,True,,,True,0.0,,,,,,,,,,,,,,0.7347047173736776,23.83588738275172,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,1.0
78,W177970760304101,176.449734591716,-2.74162251419729,4.98785836663422,0.0577800013124942,9.734953148646849,19.726101287707436,18.158833680756544,17.54598057583391,17.232494594771374,17.046245509765775,22.27842582215658,0.74819206731374,True,,,True,0.0,,,,,,,,,,,,,,0.9263390859851696,19.95143346653688,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,5.0
79,W177970225312741,176.895851303697,-2.02158790611858,1.94301590299755,0.0277699995785951,8.357532307721812,20.21121026556324,19.031818888617295,18.642909938107096,18.47339765954242,18.34809357302546,21.32816639575904,0.317474913683053,True,,,True,0.0,,,,,,,,,,,,,,0.5584212290748738,7.7720636119902,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,118,0,1.0
80,W177970361404309,176.782523187437,-2.72425745123654,2.3752206015935,0.0443800017237663,8.61860999650455,20.541019612542502,19.39877288041672,19.01306563618474,18.832975869008727,18.753041035462957,22.134460075315165,0.616593204470664,True,,,True,0.0,,,,,,,,,,,,,,0.5657970114079944,9.500882406374,,,False,True,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
81,W177970845105946,176.379001921632,-2.58786916829254,3.47122944643015,0.0443699993193149,8.990170609687121,20.54362061840619,19.133687556616454,18.619777128418093,18.32722404837218,18.291681006317223,22.565068416432005,0.414690067716564,True,,,True,0.0,,,,,,,,,,,,,,0.8064635082442777,13.8849177857206,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
82,W177970263301400,176.864429765678,-2.96663810870014,5.93595913110122,0.0179999992251396,8.23688505582122,20.13836990138571,18.92223407560328,18.432863898903705,18.176280369755343,18.082042727667588,23.543193091523605,0.783383033470429,True,,,True,0.0,,,,,,,,,,,,,,0.7459537058479349,23.74383652440488,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,148,0,8.0
83,W177970263106478,176.864479073514,-2.54349026142287,3.26171328653147,0.0289399996399879,8.561007327719002,20.681984248968668,19.37911876938356,18.807954454238036,18.543143005838697,18.404009344470815,22.618058049553134,0.071774423086935,True,,,True,0.0,,,,,,,,,,,,,,0.8359757635448659,13.04685314612588,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,118,0,1.0
84,W178990732503824,177.972956215276,-0.764706364811332,3.07755492926236,0.0945999994874,10.778838430535307,19.49226398421055,17.556834487912482,16.665517981039418,16.271031458394397,16.049671299725965,20.349421728326284,0.1702336088694119,True,,,True,0.0,,,,,,,,,,,,,,1.2858030295180851,12.31021971704944,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,131,0,1.0
85,W178990834711127,177.887793414395,-0.15612882942559,1.80555786299637,0.0586999990046024,10.029818323501493,19.721310641010295,17.99991898912262,17.182050887346843,16.8757065869247,16.686068789949374,19.707982623528807,0.056307145509874,True,,,True,0.0,,,,,,,,,,,,,,1.1242124021979194,7.22223145198548,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,111,0,1.0
86,W178991119306166,177.650612326325,-0.569531043994555,11.4751631914273,0.0056699998676776,8.208856064554523,15.932328309242092,15.093987360588198,14.900687395110204,14.85417549486977,14.826083959013896,21.442356429213348,0.466924372517302,True,,,True,0.0,,,,,,,,,,,,,,0.239811865718428,45.9006527657092,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,131,0,1.0
87,W178990602710764,178.081124159673,-0.186377945441967,4.22769318767356,0.0593999996781349,9.990923328706264,18.465495759302847,17.130915936852496,16.611040675858156,16.366459589305496,16.27710913840466,20.984432668302084,0.179319723034097,True,,,True,0.0,,,,,,,,,,,,,,0.7644563475470001,16.91077275069424,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,111,0,1.0
