,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
38,C901005481801309,303.82913348762077,-56.83350591532459,4.446478366851807,0.0594754237681627,9.923653986753653,-999999.0,17.73832893371582,17.01155662536621,16.848536857763754,16.48590660095215,21.49451222566892,-99999.0,False,0.6085503864678522,A3667,True,0.0,,,,,,,,,,,,,,0.8897920759520659,17.785913467407227,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,46,0,9.0
39,C901005885202748,301.2824787252376,-55.606453915785345,14.938380241394045,0.0143050970509648,9.429315326847062,-999999.0,15.335697174072266,14.684188842773438,14.882646449541394,14.239789962768556,21.79858107336463,-99999.0,False,2.471241908488377,A3667,False,0.0,,,,,,,,,,,,,,0.4530507245308719,59.75352096557617,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,41,0,9.0
40,C901005885408792,302.42032303990123,-55.483220476311786,3.707119226455689,0.0607539750635623,9.899074681995195,-999999.0,17.647933959960938,16.986541748046875,16.726999267058993,16.53184700012207,21.074599198828253,-99999.0,False,2.173729178798349,A3667,True,0.0,,,,,,,,,,,,,,0.9209346929019446,14.828476905822754,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,38,0,9.0
42,C901005561902108,305.51091061317385,-56.46964696244328,1.5489758253097534,0.0387552492320537,8.86817644003891,-999999.0,18.481462478637695,18.060012817382812,17.78571610336089,17.843862533569336,20.25311069825471,-99999.0,False,2.122875669118615,A3667,False,0.0,,,,,,,,,,,,,,0.6957463752768049,6.195903301239014,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,8.0
43,C901005641600300,302.69280347350775,-56.2272740477018,3.164964199066162,0.0612881928682327,9.61452514913604,-999999.0,18.167274475097656,17.56844139099121,17.286754920648782,17.181644439697266,21.313160081719403,-99999.0,False,0.999702926396304,A3667,True,0.0,,,,,,,,,,,,,,0.880519554448874,12.659856796264648,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,43,0,5.0
44,C901005803702234,303.0472219409866,-55.787781116744306,3.5910067558288574,0.0410129465162754,8.630688770027657,-999999.0,19.571578979492188,19.034263610839844,18.66656403034476,18.72699737548828,23.05321940344146,-99999.0,False,1.6165923825120485,A3667,False,0.0,,,,,,,,,,,,,,0.9050149491474252,14.36402702331543,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,48,0,1.0
45,C901005481508430,302.7503295180724,-56.715129318198365,3.0326693058013916,0.0481159426271915,9.914683431171254,-999999.0,16.795473098754883,16.251192092895508,15.944697192831743,15.822820663452148,19.903192053194147,-99999.0,False,0.3551285463477226,A3667,True,0.0,,,,,,,,,,,,,,0.8507759059231379,12.130677223205566,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,43,0,9.0
47,C901005968004016,303.37656652251167,-55.28578030387695,3.563199996948242,0.011182720772922,7.738039128155968,-999999.0,19.17670440673828,19.151691436767575,17.67282940843909,19.276208877563477,23.153767115092936,-99999.0,False,2.406952692279476,A3667,False,0.0,,,,,,,,,,,,,,1.5038749982991924,14.252799987792969,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,8.0
49,C901005721806898,300.5975918355057,-56.08396080798461,2.674119472503662,0.0168213676661252,8.231793906875518,-999999.0,18.900279998779297,18.838380813598633,17.339929681421825,18.91478157043457,22.217159527708738,-99999.0,False,2.4510300551207935,A3667,False,0.0,,,,,,,,,,,,,,1.5603503173574715,10.696477890014648,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,45,0,5.0
50,C901005641208281,301.2299126644527,-56.3734698137208,4.672774791717529,0.0548012447443936,10.564079871197352,-999999.0,15.88109016418457,15.23280429840088,14.781837979734856,14.726995468139648,19.82355323185391,-99999.0,False,1.759828426523103,A3667,True,0.0,,,,,,,,,,,,,,1.099252184449714,18.691099166870117,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,9.0
55,C901005561702952,304.64432569758793,-56.57364464028227,7.445931911468506,0.0359283350408077,8.691922923456238,-999999.0,18.5632381439209,18.06662368774414,18.10722567968484,17.79888343811035,23.66909367218391,-99999.0,False,1.3644551570640928,A3667,False,0.0,,,,,,,,,,,,,,0.4560124642360605,29.783727645874023,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,48,0,8.0
58,C901005402208617,302.7843170857014,-57.005519994989854,4.777214527130127,0.0529191909098236,10.398010117618774,-999999.0,16.61104393005371,15.8222017288208,15.5382389366863,15.225876808166504,20.460950132,-99999.0,False,0.3943054334933715,A3667,True,0.0,,,,,,,,,,,,,,1.072804993367411,19.108858108520508,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,38,0,9.0
60,C901005561200588,302.27000258935567,-56.56909870588987,5.8716607093811035,0.0144800003618001,8.346834972023505,-999999.0,17.848159790039062,17.293954849243164,17.303702174759767,16.988380432128906,22.380634291829203,-99999.0,False,0.8243782274048039,A3667,False,0.0,,,,,,,,,,,,,,0.5444576152792955,23.486642837524418,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,47,0,8.0
61,C901005721806994,300.60214124829827,-56.0858217688087,10.98587417602539,0.0166652705520391,9.10412282373366,-999999.0,15.625236511230469,15.17634391784668,15.454083268584588,14.880702018737791,21.623391702732548,-99999.0,False,2.446173529182441,A3667,False,0.0,,,,,,,,,,,,,,0.1711532426458806,43.94349670410156,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,51,0,4.0
62,C901005561104508,301.98396678239703,-56.44836001358384,7.925689220428467,0.0143631100654602,8.847749322688069,-999999.0,16.93240737915039,16.33403778076172,16.168049398381548,15.938533782958984,22.072097657080914,-99999.0,False,1.1312564973963286,A3667,False,0.0,,,,,,,,,,,,,,0.7643579807688425,31.702756881713867,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,47,0,1.0
63,C901005968001163,303.25026589724547,-55.29525974100928,6.051327228546143,0.0148249538615345,8.253814086862283,-999999.0,18.45668029785156,17.89727783203125,17.634148328635916,17.56995391845703,23.0494057050602,-99999.0,False,2.3843293335982567,A3667,False,0.0,,,,,,,,,,,,,,0.8225319692156461,24.20530891418457,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,54,0,8.0
65,C901005323700416,303.3867484201787,-57.22421186398701,3.2322216033935547,0.0385256316512823,9.375641014587014,-999999.0,17.809038162231445,17.211685180664062,16.91462202522053,16.82297134399414,21.002065505696383,-99999.0,False,0.6596662212294063,A3667,False,0.0,,,,,,,,,,,,,,0.8944161370109143,12.92888641357422,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,42,0,1.0
66,C901005641405161,301.9836112943488,-56.266962618925746,5.935385227203369,0.0542813017964363,9.904906988275092,-999999.0,16.74009132385254,16.216720581054688,16.109130346813455,15.862506866455078,21.326839819950184,-99999.0,False,1.3024163004042284,A3667,True,0.0,,,,,,,,,,,,,,0.6309609770390843,23.741540908813477,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,38,0,1.0
69,C901005641500425,302.24956195788667,-56.25628650795831,3.203552722930908,0.0611904039978981,9.885062020667494,-999999.0,17.603879928588867,16.950824737548828,16.706808703429942,16.496660232543945,20.72185879853796,-99999.0,False,1.1558199435007104,A3667,True,0.0,,,,,,,,,,,,,,0.8970712251589248,12.814210891723633,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,9.0
71,C901005560801702,300.5254018045227,-56.38484208263253,3.118227481842041,0.0149332797154784,8.298698355988757,-999999.0,18.45363998413086,17.90517807006836,17.58522087914412,17.583097457885742,21.617591725735892,-99999.0,False,2.3192363644956187,A3667,False,0.0,,,,,,,,,,,,,,0.8684191049867387,12.472909927368164,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,41,0,9.0
72,C901005401905022,301.3118248104091,-57.10638534896111,8.232108116149902,0.0157193560153245,8.353933334885754,-999999.0,18.164966583251953,17.567289352416992,17.577724018332425,17.22871971130371,23.38771936208053,-99999.0,False,1.5880767734488883,A3667,False,0.0,,,,,,,,,,,,,,0.5872425649195279,32.92843246459961,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,47,0,1.0
75,C901005481710330,303.74696320367605,-56.827439788135656,2.651968479156494,0.061536218971014,9.98211164900988,-999999.0,17.20302963256836,16.599119186401367,16.373542325325317,16.194896697998047,19.959835657204312,-99999.0,False,0.5386024888192154,A3667,True,0.0,,,,,,,,,,,,,,0.829487307243042,10.607873916625977,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,42,0,9.0
76,C901005167309196,301.1906308547851,-57.683503366411536,1.9256222248077393,0.0513894669711589,9.606717408735008,-999999.0,19.082321166992188,18.652360916137695,17.15286108456614,18.40085792541504,21.318091046670663,-99999.0,False,2.0953171571941973,A3667,True,0.0,,,,,,,,,,,,,,1.929460082426047,7.702488899230957,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,51,0,4.0
78,C901005402300912,302.9265861119353,-56.88003564677088,4.284236431121826,0.0570195876061916,9.77567888165242,-999999.0,17.724822998046875,17.127382278442383,16.850579428425867,16.73488426208496,21.529624109793595,-99999.0,False,0.1794806015973234,A3667,True,0.0,,,,,,,,,,,,,,0.874243569621008,17.136945724487305,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,38,0,9.0
79,C901005803709219,303.3538163727724,-55.76037137979401,4.1553425788879395,0.0410955548286438,8.909991603010445,-999999.0,18.50109100341797,17.96202278137207,17.883328226519705,17.653640747070312,22.297931633777296,-99999.0,False,1.6710582559889,A3667,False,0.0,,,,,,,,,,,,,,0.6177627768982639,16.621370315551758,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,45,0,1.0
80,C901005090606961,302.967504057987,-57.996514087690784,4.797670364379883,0.0316161215305328,8.640121956806565,-999999.0,18.6160831451416,18.18517684936523,17.977621236164996,17.941102981567383,22.83320355808749,-99999.0,False,1.8229133207340005,A3667,False,0.0,,,,,,,,,,,,,,0.6384619089766055,19.19068145751953,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,47,0,9.0
81,C901005803302451,301.2777229581742,-55.63043596022486,5.210434913635254,0.0554048158228397,9.642051028307424,-999999.0,17.259014129638672,16.765918731689453,16.727714583760104,16.460052490234375,21.593163289719698,-99999.0,False,2.445076098292503,A3667,True,0.0,,,,,,,,,,,,,,0.5312995458785679,20.841739654541016,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,39,0,5.0
84,C901005885507118,302.7962439751293,-55.62348216940961,9.010812759399414,0.0551614927296667,10.164036402522695,-999999.0,15.699481964111328,15.02814483642578,16.12057215171354,14.51774787902832,21.04483934486711,-99999.0,False,1.891073120896854,A3667,True,0.0,,,,,,,,,,,,,,-0.4210901876022106,36.043251037597656,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,43,0,9.0
85,C901005561310684,303.08882155961226,-56.530366777931256,3.3903563022613525,0.0506670363247394,9.900815131912506,-999999.0,17.669578552246094,16.948795318603516,16.619070039680278,16.47103500366211,20.842896709605988,-99999.0,False,0.461421135441088,A3667,True,0.0,,,,,,,,,,,,,,1.0505085125658162,13.56142520904541,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,42,0,9.0
87,C901005481809813,304.15678382916786,-56.76003218456503,3.6421866416931152,0.0383281558752059,8.951109708737642,-999999.0,18.385862350463867,17.914581298828125,17.735623584196226,17.635276794433594,21.964266966524228,-99999.0,False,0.8941115044367395,A3667,False,0.0,,,,,,,,,,,,,,0.6502387662676412,14.56874656677246,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,48,0,1.0
88,C901005721806906,300.59798426388954,-56.02848140596013,4.300827980041504,0.0555749014019966,9.745122278112882,-999999.0,17.59497833251953,17.026710510253906,16.774894406334468,16.632183074951172,21.437345554244978,-99999.0,False,2.49390413258037,A3667,True,0.0,,,,,,,,,,,,,,0.8200839261850632,17.203311920166016,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,9.0
89,C901005481204747,301.2841473951942,-56.8625511313665,4.107699871063232,0.0280035566538572,8.411925473032014,-999999.0,18.57561492919922,18.241436004638672,18.069193144797527,18.08947372436523,22.552304208246092,-99999.0,False,1.556950604902648,A3667,False,0.0,,,,,,,,,,,,,,0.5064217844016916,16.43079948425293,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,45,0,9.0
90,C901005481006755,300.47544153391516,-56.868157868256525,3.159874439239502,0.0505952760577201,10.202329727553034,-999999.0,16.952648162841797,16.182941436767578,15.881594453044084,15.625667572021484,19.924165247688567,-99999.0,False,2.24433442775587,A3667,True,0.0,,,,,,,,,,,,,,1.071053709797713,12.639497756958008,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,49,0,8.0
91,C901005803207775,301.04024028526305,-55.847103615930095,4.101512432098389,0.055979635566473,9.734260928633818,-999999.0,17.70130157470703,17.111125946044922,16.82064052243502,16.689434051513672,21.41872078917735,-99999.0,False,2.3481960129166004,A3667,True,0.0,,,,,,,,,,,,,,0.8806610522720106,16.406049728393555,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,54,0,4.0
92,C901005561800527,304.98326857041445,-56.47316771559596,4.335258483886719,0.0388227105140686,9.03369809424868,-999999.0,18.035554885864254,17.554088592529297,17.394565171752514,17.275165557861328,21.982038258272695,-99999.0,False,1.689846361620878,A3667,False,0.0,,,,,,,,,,,,,,0.6409897141117433,17.341033935546875,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,48,0,9.0
93,C901005722308968,302.8783020774163,-55.93864366882154,1.8936147689819336,0.0332778878509998,8.72127936004936,-999999.0,18.74637222290039,18.241147994995117,17.963158193380913,17.939605712890625,20.87048083749513,-99999.0,False,1.3958045091840756,A3667,False,0.0,,,,,,,,,,,,,,0.7832140295194776,7.574459075927734,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,True,45,0,1.0
94,C901005167801029,303.14505674468467,-57.66282533788039,8.250837326049805,0.057132963091135,10.22508430836724,-999999.0,16.959041595458984,16.17249298095703,16.06899455918837,15.624545097351074,21.997857785823975,-99999.0,False,1.30019896202484,A3667,True,0.0,,,,,,,,,,,,,,0.8900470362706159,33.00334930419922,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,42,0,1.0
97,C901005641107630,300.77045329371924,-56.33301539286156,4.640328407287598,0.0164037141948938,8.112091046399533,-999999.0,18.59132957458496,18.184844970703125,17.792527196031347,17.975553512573242,22.76046324101645,-99999.0,False,2.148636025388567,A3667,False,0.0,,,,,,,,,,,,,,0.7988023785536136,18.56131362915039,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,54,0,8.0
98,C901005722010354,301.5730281074432,-56.11483806578939,3.236961126327514,0.057122878730297,10.115940811194086,-999999.0,17.34020233154297,16.6303768157959,16.271937525057417,16.118337631225586,20.423938916813444,-99999.0,False,1.7252995330689738,A3667,True,0.0,,,,,,,,,,,,,,1.068264806485551,12.94784450531006,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,38,0,1.0
