,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
0,C901011835609303,90.1354267895403,-40.12191084483007,3.7952613830566406,0.0435700293849531,10.02050579232619,-999999.0,17.402616500854492,16.519489288330078,16.334374181122122,15.903085708618164,20.658572427626144,-99999.0,True,0.1474778091303207,A3376,True,0.0,,,,,,,,,,,,,,1.06824231973237,15.181045532226562,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,-182.49508976742845,-91811.6449798761,17,90.1362342899375,-39.71566462810495,False
1,C901012280903705,90.2815396928708,-38.960283788430615,2.1614811420440674,0.0460654981434345,9.814625257340843,-999999.0,18.068836212158203,17.195331573486328,16.930200015013558,16.576190948486328,20.11196350952739,-99999.0,True,1.9528055380702956,A3376,True,0.0,,,,,,,,,,,,,,1.1386361971446457,8.64592456817627,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,32839.02106292331,170716.06976640032,17,90.1362342899375,-39.71566462810495,False
2,C901012057503047,90.2476265832912,-39.501602355379674,1.7004073858261108,0.0462331436574459,9.601951430996198,-999999.0,18.779346466064453,17.919748306274414,17.446835757564667,17.331005096435547,20.31538790143224,-99999.0,True,0.9805041443275554,A3376,True,0.0,,,,,,,,,,,,,,1.332510708499786,6.801629543304443,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,25174.658297933576,48378.07363591305,17,90.1362342899375,-39.71566462810495,False
3,C901011946406290,90.3919825030494,-39.6451562323988,2.8035383224487305,0.0445366501808166,9.74751999407244,-999999.0,17.15207290649414,16.6016845703125,16.28888962696869,16.242107391357422,20.083091736963873,-99999.0,False,0.7789359772957443,A3376,True,0.0,,,,,,,,,,,,,,0.863183279525451,11.214153289794922,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,57799.09616328945,15934.897429591274,17,90.1362342899375,-39.71566462810495,False
4,C901011835702119,90.21928897231528,-40.033514887836446,1.75758695602417,0.0433615259826183,9.811914822731454,-999999.0,18.05315399169922,17.18453025817871,16.798208858452675,16.590126037597656,19.651989043898975,-99999.0,True,0.0688574081385359,A3376,True,0.0,,,,,,,,,,,,,,1.2549451332465438,7.03034782409668,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,18770.358217377834,-71834.15869931746,17,90.1362342899375,-39.71566462810495,False
5,C901011946509851,90.77869761015434,-39.79658567773592,3.2343554496765137,0.0495972128500068,10.05324251028916,-999999.0,17.582714080810547,16.75816535949707,16.351670102859437,16.188230514526367,20.54997877299637,-99999.0,True,0.9475307861786172,A3376,True,0.0,,,,,,,,,,,,,,1.23104397795111,12.937421798706056,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,145196.71036900443,-18288.15721659832,17,90.1362342899375,-39.71566462810495,False
6,C901012057107868,89.1799045179243,-39.5677877593468,6.909449577331543,0.0248500332236289,9.241546130544563,-999999.0,16.93608856201172,16.42755126953125,16.19020860866607,16.091012954711914,21.8676432105335,-99999.0,False,1.6133288939007293,A3376,False,0.0,,,,,,,,,,,,,,0.7458799533456499,27.637798309326172,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,-216130.52847498446,33420.1723393427,17,90.1362342899375,-39.71566462810495,False
7,C901011725606236,91.00221457993122,-40.14585700430134,2.4533746242523193,0.0166589245200157,8.042442115898826,-999999.0,18.63138198852539,18.250503540039062,18.005773046952804,18.042797088623047,21.44219756660413,-99999.0,False,1.1557541544797765,A3376,False,0.0,,,,,,,,,,,,,,0.6256089415725867,9.813498497009276,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,195711.54553857955,-97223.47702038362,17,90.1362342899375,-39.71566462810495,False
8,C901011835605659,90.01840301961956,-40.05194089225368,2.828813076019287,0.0422635635487129,9.697042994629529,-999999.0,18.152650833129883,17.297454833984375,17.006115244383857,16.703920364379883,20.798350769909167,-99999.0,True,0.210587461448188,A3376,True,0.0,,,,,,,,,,,,,,1.1465355887460262,11.315252304077148,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-26629.86709185671,-75998.43569761283,17,90.1362342899375,-39.71566462810495,False
9,C901012057204385,89.35857800053887,-39.51729142491823,6.7286577224731445,0.0466491179080012,10.339813057445962,-999999.0,16.718608856201172,15.846412658691406,15.623292932670202,15.182537078857422,21.22892952494634,-99999.0,True,1.467604517085156,A3376,True,0.0,,,,,,,,,,,,,,1.0953159235309702,26.914630889892575,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-175750.32140409155,44832.34392020013,17,90.1362342899375,-39.71566462810495,False
