,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
221,68,345670266505669,-14.96818261545502,-33.21021250307,1.70560066486354,0.0294499993324279,8.794305990679623,19.66688890525174,18.50817714963441,18.004876757697907,17.789714257461213,17.712642472744246,20.40713822263172,0.2186610396395589,,,,,,,,,,,,,,,,,,0.7184628921731928,6.82240265945416,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,2,2,5.0,202382.92131875816,92421.52730989901,11,-15.863682267307933,-33.619157314175744,False
222,878,345660522806513,-15.421536195374983,-34.1404958893747,4.13506914816146,0.0284499991685152,8.755791163214294,20.63861537253175,19.03805624362183,18.39181652084018,18.136145822676816,17.948022773909567,22.71710508448976,0.451048590043856,,,,,,,,,,,,,,,,,,0.9019104209450148,16.54027659264584,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,99925.0122568466,-117822.51799496348,11,-15.863682267307933,-33.619157314175744,False
223,733,343660074703601,-16.168579578352023,-34.3816678204164,9.80785172699381,0.0289667043834924,10.193229350685744,17.281522484746425,15.843426700801778,15.208050889310645,14.81116856203412,14.656695338707204,21.408795029310035,0.76069614969623,,,,,,,,,,,,,,,,,,1.0322581387676593,39.23140690797524,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-68906.79229596443,-172327.37441038893,11,-15.863682267307933,-33.619157314175744,False
224,753,343660742113839,-16.84203469723502,-33.5301366909413,4.96527859004373,0.0280000008642673,8.747075597757028,19.413824071257373,18.22922928416463,17.79827698976605,17.61527575947968,17.52319295732126,22.520869775260003,0.766021337198701,,,,,,,,,,,,,,,,,,0.6139535246849519,19.86111436017492,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,8,2,5.0,-221107.64916352203,20118.66085098498,11,-15.863682267307933,-33.619157314175744,False
225,868,345660904602349,-15.806798895455984,-34.487444908098,2.65525384219716,0.0287999995052814,9.004054581322663,19.22151693740028,17.976775779564967,17.48621913304558,17.243609912960473,16.86490182731619,20.84962404449689,0.189873735416901,,,,,,,,,,,,,,,,,,0.7331658666044945,10.62101536878864,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,4,2,9.0,12855.64203854053,-196232.99622642942,11,-15.863682267307933,-33.619157314175744,False
226,754,343660142607923,-16.239527253957988,-34.0218537791943,2.55359727156459,0.0285899993032217,8.956543110665331,20.31218712181757,18.783044766745505,18.11403419108601,17.795674425977218,17.605938997809616,21.3926709010283,0.2909454695543519,,,,,,,,,,,,,,,,,,0.9873703407682868,10.21438908625836,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,-84940.96698291239,-91009.40109419402,11,-15.863682267307933,-33.619157314175744,False
227,860,345660265707002,-15.162893232009026,-34.0991009503386,2.20526772109546,0.0337999984622001,9.159912910923786,18.314868588081843,17.368391145808335,17.001725555452275,16.837974962577153,16.760377331067907,19.961906840530123,0.351011154638747,,,,,,,,,,,,,,,,,,0.530416183231182,8.82107088438184,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,10,2,9.0,158378.32197755305,-108467.2617728059,11,-15.863682267307933,-33.619157314175744,False
228,179,346690035012363,-13.355152456401015,-30.7515394366791,2.2878992120604,0.0323899984359741,9.014575375733887,19.20907256859361,18.044491851069964,17.574061645984344,17.368047536042475,17.226007462009676,20.61412077139689,0.406287436797088,,,,,,,,,,,,,,,,,,0.6764443150274886,9.1515968482416,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,6,2,5.0,122225.68688983629,147362.81760581947,12,-13.89597407980737,-31.403587302191575,False
229,163,346691034208071,-14.325233396057,-31.1103833891303,3.61832630310394,0.0843999981880188,11.01451527740638,18.69882364863935,16.73658218257065,15.832983019276238,15.45013920702611,15.14341825257448,19.86839634730585,0.362848281113092,,,,,,,,,,,,,,,,,,1.2864429755445403,14.47330521241576,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-97012.6054724162,66264.08435184848,12,-13.89597407980737,-31.403587302191575,False
230,89,345690000111926,-14.421055620982996,-30.7877797519013,2.34629616729111,0.0373100005090236,8.664744197267302,20.74182935913217,19.61676473842797,19.07688131191728,18.79684812896857,18.66335423086392,22.17167014956204,0.247091845675899,,,,,,,,,,,,,,,,,,0.8199166094594048,9.38518466916444,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,6,2,9.0,-118668.42830569133,139172.5063656019,12,-13.89597407980737,-31.403587302191575,False
231,72,345680271011550,-14.879685859981976,-31.7201910280342,4.74199193230013,0.0319500006735324,9.755285040846273,18.52620015469596,17.008503992994868,16.345930005927713,16.026439731484984,15.826297646694956,20.9686087414828,0.617951487546593,,,,,,,,,,,,,,,,,,0.9820642615098834,18.96796772920052,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-222318.8623194608,-71552.44204043342,12,-13.89597407980737,-31.403587302191575,False
232,211,346680978705898,-14.37438832713798,-32.1915787000921,7.64277653120735,0.0587400011718273,10.300126785312836,18.48546093419185,17.044091253353592,16.389088625216406,16.022051477108906,15.81065866784036,22.04821911365434,0.7705772580375689,,,,,,,,,,,,,,,,,,1.0220397762446858,30.5711061248294,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-108121.6198967179,-178086.05592551903,12,-13.89597407980737,-31.403587302191575,False
