,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
10,10,351691030507023,-9.621929097910026,-31.1977242650912,1.94869363893283,0.0293000005185604,8.884848148834546,19.328975248693148,18.103654999558326,17.7088719605694,17.44566581572423,17.305117385061305,20.400464479814087,0.0660258951724019,,,,,,,,,,,,,,,,,,0.657989183834097,7.79477455573132,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,71,0,4.0
11,11,351690986507751,-9.578885571437011,-31.1371579536238,5.58983505280492,0.0364000014960765,9.341200307985272,18.308413509643067,17.06511400616376,16.725035749751697,16.537620011019982,16.379146270548,21.704905395146746,0.1929558333803309,,,,,,,,,,,,,,,,,,0.5274939951437787,22.35934021121968,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,71,0,9.0
12,12,351691018408884,-9.609633794555007,-31.0426724048312,4.70970919415219,0.0366000011563301,8.612373403652997,19.48976259960393,18.35366610627828,18.12870525606148,18.023484682719136,17.95241540401041,22.736550397778817,0.348301847097582,,,,,,,,,,,,,,,,,,0.3301814235591394,18.83883677660876,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,39,0,1.0
13,13,351690737513717,-9.336270841340024,-30.6403044355703,6.80902093224024,0.0355199985206127,8.980259147625425,18.443718005486705,17.43963956043376,17.201597097284363,17.084272907317967,17.03057333072178,22.6098951254456,0.473177804735198,,,,,,,,,,,,,,,,,,0.3553666531157944,27.23608372896096,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,39,0,1.0
14,14,351650861610220,-9.864007928423009,-34.8316002426734,4.34090828485845,0.0537638589739799,10.985965814238313,17.59131847047236,15.626475844869638,14.760122795178706,14.429376300214706,14.136151525854103,19.19090052750738,0.376717400687432,,,,,,,,,,,,,,,,,,1.1970995446549324,17.3636331394338,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,1.0
15,15,351650495409017,-9.491981703140992,-34.9317815473286,2.16451541768107,0.0853200033307075,10.753742179002034,18.689630239057124,17.014711698624538,16.2048080038683,15.872521468420642,15.61228665963367,19.1244861036398,0.208887537189802,,,,,,,,,,,,,,,,,,1.1421902302038962,8.65806167072428,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,56,0,1.0
16,16,351650925509329,-9.929087514310991,-34.9057441511154,2.24867523198085,0.0535000003874301,10.05845785285442,19.42298137331465,17.744061717955383,16.931259172615594,16.616195073204683,16.338749347791495,19.93376753627913,0.5205366643441189,,,,,,,,,,,,,,,,,,1.1278666447507,8.9947009279234,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,56,0,1.0
17,17,351650519412276,-9.516984964390986,-34.6602468956267,2.54856200004593,0.0890000015497207,10.616263125602028,18.86525436877689,17.342600614121825,16.584625656976325,16.23770213794537,15.992644954294024,19.85897635539101,0.1145768749767369,,,,,,,,,,,,,,,,,,1.104898476176455,10.19424800018372,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,1.0
18,18,351650915408270,-9.919061228531008,-34.9940117089751,5.05685085612795,0.0628200024366378,10.637145183255392,17.759920228490174,16.29124512729493,15.591312299191678,15.287613824507078,15.072092876647725,20.353587705866666,0.0915635415781299,,,,,,,,,,,,,,,,,,1.0036313027878505,20.2274034245118,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,56,0,1.0
19,19,351650055309438,-9.044945172923008,-34.8951187737237,2.73486581025437,0.0362900011241436,8.981982596980165,18.79240578093855,17.823366723104357,17.509944065750865,17.34412945852661,17.39286740032719,20.937498857331125,0.250707631977258,,,,,,,,,,,,,,,,,,0.4792372645777476,10.93946324101748,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,98,0,4.0
20,20,351661077003593,-9.980621961901988,-34.3833667866111,3.40954557446026,0.04430877789855,8.782921407811115,20.3602226866566,19.1535376296366,18.687329290961745,18.52653255034404,18.44990726469825,22.593686472270264,0.138154518835312,,,,,,,,,,,,,,,,,,0.6270050792925694,13.63818229784104,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,77,0,4.0
21,21,351660350207689,-9.248165157856022,-34.0421239212058,4.73413001600804,0.0808692798018455,11.335533592426618,17.954739261575803,16.043345240460678,15.100272139580728,14.685196446576278,14.423515598414973,19.71934772643757,0.0625752556736229,,,,,,,,,,,,,,,,,,1.3581487938844,18.93652006403216,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,9.0
22,22,351660568812123,-9.46857737867498,-33.6730633494366,2.66820196501347,0.0959273353219032,11.059399443264068,18.77975802856996,16.860808311745423,15.957171258360171,15.583369313331804,15.512956591933484,19.33113943845297,0.110409032032872,,,,,,,,,,,,,,,,,,1.2774389984136203,10.67280786005388,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,1.0
23,23,351660186805019,-9.082485929823974,-34.2640370347074,3.39702619616193,0.0908000022172927,10.991807294366488,18.370867554158924,16.822754654312945,16.002054095687175,15.580042362101214,15.328011167280613,19.90042325714313,0.468374475985699,,,,,,,,,,,,,,,,,,1.2427122922117313,13.58810478464772,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,56,0,4.0
24,24,351660980805840,-9.882858735571972,-34.1963836656809,2.22739809208923,0.088672749698162,10.88484692981937,19.436717968549388,17.478671377381826,16.486486671859048,16.07673255803704,15.803420413109384,19.46835057021248,0.2095783404886509,,,,,,,,,,,,,,,,,,1.4019388193447853,8.90959236835692,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,1.0
25,25,351660229612838,-9.12927080090202,-33.6126618690923,4.0361434018379,0.0837000012397766,11.092329245756984,18.326346530191955,16.517102199145043,15.624106106308728,15.233529120993431,14.983294748749133,19.896813728396324,0.1513250749685699,,,,,,,,,,,,,,,,,,1.28357307815161,16.1445736073516,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,45,0,1.0
26,26,351660259310762,-9.15808901367501,-33.7857571440287,5.71080024030515,0.0822702422738075,10.753147616870608,17.514348752246722,16.200603951247942,15.626403970809148,15.328168625329738,15.144079670053657,20.65276349814993,0.095456647676573,,,,,,,,,,,,,,,,,,0.8724353259182038,22.8432009612206,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,45,0,1.0
27,27,351660685804593,-9.585625178892997,-34.3006233405904,3.69250990934917,0.0416000001132488,10.076125088868702,18.476282066886963,17.005133644105854,16.283353199105136,15.936865647705115,15.7270690499025,20.362836228207783,0.578658189927728,,,,,,,,,,,,,,,,,,1.0682679964007384,14.77003963739668,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,45,0,8.0
28,28,351660799608439,-9.700042108680975,-33.9800846961557,4.69443589874836,0.0054082833230495,7.568455403557063,18.648818336394854,17.52455338349303,17.107566911837726,16.948853048676515,16.85405057063508,21.70835865988567,0.4674016358703859,,,,,,,,,,,,,,,,,,0.5757003348165135,18.77774359499344,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,56,0,1.0
29,29,351660356007666,-9.253990089414003,-34.04405702789,9.24122557520979,0.0285000000149011,9.360359035417064,17.788196367957372,16.67159018972678,16.273914891999297,16.080157825054687,15.99040847661102,22.345437430514224,0.671902991237301,,,,,,,,,,,,,,,,,,0.5914323646720909,36.96490230083916,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,92,0,5.0
30,30,351660524604782,-9.423046738252026,-34.2847471778721,3.8141097555387,0.0418276190757751,9.303154237002936,19.318348873845657,17.983507409544885,17.500349371425052,17.264947902008345,17.169519461065192,21.65018998430731,0.157821868589966,,,,,,,,,,,,,,,,,,0.7185595075365399,15.2564390221548,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,56,0,4.0
31,31,351701111207547,-9.596240998046994,-30.1538632137925,2.73325844808092,0.0531999990344047,10.52034018874581,18.761818650905937,16.812183968326252,15.986599002814856,15.599213402683132,15.37658915986644,19.41287718013129,0.5027038740319569,,,,,,,,,,,,,,,,,,1.2129705656431202,10.93303379232368,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,39,0,1.0
32,32,351700514008583,-9.020851253903004,-30.0680037904676,3.55840128096617,0.0504699982702732,10.539143928189455,18.20664567692774,16.44848318832984,15.669392020901276,15.310239314803924,15.121813009859023,19.66854131216097,0.4784160136630569,,,,,,,,,,,,,,,,,,1.138243873525914,14.23360512386468,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,104,0,4.0
33,33,351701109306393,-9.59479542524798,-30.2500330646182,2.6939520483141,0.0535000003874301,9.773247585535826,19.30863661442964,17.893151570490986,17.303082472087354,16.969840817152072,16.872116130668253,20.69790645942507,0.4292547326150959,,,,,,,,,,,,,,,,,,0.9233107533389138,10.7758081932564,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,71,0,8.0
34,34,351701081805691,-9.568486551565002,-30.3086086132315,2.36260834148219,0.0538000017404556,9.911224668213428,19.790652706952294,17.982669236354056,17.25708521862985,16.90602542921171,16.753338646807713,20.366918565169108,0.127499687549624,,,,,,,,,,,,,,,,,,1.0766438071423463,9.45043336592876,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,39,0,5.0
35,35,351700508109310,-9.015283667863002,-30.0074134394831,5.4197688487075,0.0494999997317791,9.942904370808783,18.135737623958136,16.815581148677342,16.32423238978742,16.06984796930941,16.006748385256614,21.23701089363209,0.1981585845586719,,,,,,,,,,,,,,,,,,0.7457331793679316,21.67907539483,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,71,0,5.0
36,36,351701076706697,-9.563254201599989,-30.2247907961243,4.19750164499597,0.0538000017404556,9.62498455005253,18.96203744635061,17.69115507103195,17.26366195773268,16.979835495174914,16.854432802194832,21.621491014516103,0.3743335139596709,,,,,,,,,,,,,,,,,,0.7113195758570363,16.79000657998388,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,39,0,5.0
37,37,351700524503800,-9.030275448217992,-30.4665965453543,4.10202986908734,0.0535999983549118,9.603618849440045,19.328368400039523,17.969157970564325,17.45345994078582,17.173526547752477,17.087647508794504,21.76132871439984,0.4087146480277249,,,,,,,,,,,,,,,,,,0.795631422811848,16.40811947634936,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,71,0,1.0
38,38,351670427213851,-9.23033190356,-32.5288561775555,2.34800615126642,0.0408000014722347,10.426159783059934,18.183401068296423,16.346252879005323,15.53809439156072,15.184807467707191,14.92330930464266,18.634465224967727,0.0217976679825879,,,,,,,,,,,,,,,,,,1.161445411298132,9.39202460506568,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,92,0,9.0
39,39,351670711612676,-9.511428040526027,-32.6270518911246,2.95730932180405,0.0399000011384487,10.48528306218176,17.698512796169958,15.95660963276677,15.21350730267907,14.865630951619483,14.64049555643706,18.810865745575367,0.0933398530844139,,,,,,,,,,,,,,,,,,1.0909786811472877,11.8292372872162,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,59,0,1.0
40,40,351670287210872,-9.090820198377005,-32.7767133525706,2.52602664612509,0.076452188193798,10.91958593324539,18.80911753660297,16.84154843426539,15.962918437899363,15.529324021204058,15.198539771926429,19.217982756915056,0.189748055144345,,,,,,,,,,,,,,,,,,1.3122244130613332,10.10410658450036,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,59,0,1.0
41,41,351670883910705,-9.68224682501898,-32.7911626930175,6.3498488957619,0.0573999993503093,10.771620638297833,16.722499305867302,15.439481868440293,14.883351149209826,14.55445945199326,14.400821200038248,20.14004278455653,0.382447946974209,,,,,,,,,,,,,,,,,,0.8850224164470308,25.3993955830476,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,45,0,4.0
42,42,351670951410616,-9.749178446529982,-32.7984643942891,3.91409342643839,0.0571000017225742,10.05018425278589,18.35858047869715,17.178558549803277,16.61476566563096,16.312958161751258,16.15170153766062,20.82079628599257,0.3610846102178859,,,,,,,,,,,,,,,,,,0.8656003880520196,15.65637370575356,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,5.0
43,43,351670800710320,-9.599808871962978,-32.8233375503535,3.71896003920063,0.0571000017225742,10.198231006944694,18.097905095757888,16.747599799989068,16.204935311254197,15.90407909660902,16.12929079625838,20.299917552103704,0.048995265953778,,,,,,,,,,,,,,,,,,0.8435207033800474,14.87584015680252,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,1.0
44,44,351670806105657,-9.605629271189002,-33.2119135705245,3.53691871623742,0.0537500008940696,9.839565716193563,17.842891709834923,16.797360724339782,16.44911311842256,16.214953096237615,16.14273393095315,20.435113196071924,0.36138561129765,,,,,,,,,,,,,,,,,,0.5824076281021675,14.14767486494968,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,1.0
45,45,351670698410416,-9.498363935779023,-32.8153773306026,4.28419247314506,0.0570000000298023,9.798330438997995,18.33795652095877,17.164271227600995,16.778577062933437,16.531013557558964,16.42847690751099,21.180796613996208,0.3826700473800309,,,,,,,,,,,,,,,,,,0.6332576700420312,17.13676989258024,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,37,0,1.0
46,46,351670514605950,-9.31533752572301,-33.1874052784665,1.97282968300627,0.0395000018179416,8.877929803249106,19.97962604007982,18.80482856701173,18.38743234459765,18.129784601861708,17.978722998814412,21.105754994602744,0.500744861367246,,,,,,,,,,,,,,,,,,0.6750439651500244,7.89131873202508,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,59,0,1.0
47,47,351670681203728,-9.481190316401978,-33.372704855672,11.6957000635004,0.0153099996969103,8.894203967177896,17.384377289343902,16.33800233146945,15.893849034114044,15.80591625262782,15.598668179233636,22.476854827172,0.358217230030988,,,,,,,,,,,,,,,,,,0.5320860788416297,46.7828002540016,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,59,0,1.0
48,48,351670613110955,-9.413828333883998,-32.7704324746601,3.05023767715049,0.0395999997854232,8.678907977715799,19.68324468393401,18.609831867829385,18.37629924963372,18.187477898035706,18.40525968193965,22.04084233769849,0.1278365454685049,,,,,,,,,,,,,,,,,,0.4223539697936829,12.20095070860196,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,45,0,1.0
49,49,351680968705863,-9.664549865914012,-32.194516207365,5.21223919705014,0.0408999994397163,10.039431158598791,17.51547063431037,16.17241130896582,15.64876696018534,15.425900914036816,15.285476952010734,20.4767633313591,0.3055800558038359,,,,,,,,,,,,,,,,,,0.7465103949290057,20.84895678820056,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,49,0,1.0
50,50,351681055406449,-9.749737610979023,-32.1454774449125,3.32198498231288,0.0054000001400709,7.544014418876038,17.592523349673897,16.923265923518535,16.64602918193227,16.585109660523845,16.516318072425797,20.495892187698143,0.105296790130284,,,,,,,,,,,,,,,,,,0.3381562629946906,13.28793992925152,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,49,0,1.0
51,51,351680374905370,-9.07966926351702,-32.2354707266056,8.12769976043144,0.0285999998450279,9.701848050465385,16.93827802299372,15.800682590993834,15.423825341737466,15.21817199305988,15.13960275153538,21.21653828483774,0.27047075250801,,,,,,,,,,,,,,,,,,0.582510597933954,32.51079904172576,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,59,0,1.0
52,52,351681082910754,-9.77532763181398,-31.7866609988105,2.72790605114699,0.0355000011622905,9.25098870463789,20.01960510333224,18.33592996823048,17.714516015235283,17.41087731994933,17.286962276114146,21.136537742855005,0.2040218826337809,,,,,,,,,,,,,,,,,,0.9250526482811524,10.91162420458796,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,60,0,1.0
53,53,351680746710270,-9.445754184729026,-31.8275355346515,10.3550970310813,0.0057339663617312,8.44083869730928,16.620288315180517,15.569392268836886,15.130572634125532,14.957945348114553,14.823652788457837,21.449218179601537,0.544642437305885,,,,,,,,,,,,,,,,,,0.611446920722333,41.4203881243252,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,79,0,1.0
54,54,351680585002218,-9.286326813041,-32.4984841417543,5.70562224838671,0.0406999997794628,9.378286163190836,18.69452675155428,17.451212872737646,17.020923394693803,16.836387365815106,16.724275411729007,22.045313151317053,0.258115231237476,,,,,,,,,,,,,,,,,,0.6148255069225392,22.82248899354684,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,105,0,4.0
55,55,351680421703542,-9.125316050053982,-32.3879080742633,4.05728967713583,0.0421000011265277,9.010662726481288,18.914261562751182,17.87977012703524,17.589128896969754,17.468605266028618,17.42793904913237,21.87318365874814,0.362674462974196,,,,,,,,,,,,,,,,,,0.4111648610066218,16.22915870854332,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,59,0,1.0
56,56,351681120009806,-9.812052648135024,-31.8655452927954,2.63687589515567,0.0350000001490116,8.625653823990438,19.88264997110513,18.7677764841006,18.39752241727625,18.24122410203732,18.16538912761439,21.74584554980392,0.350810875016055,,,,,,,,,,,,,,,,,,0.5265523820632794,10.54750358062268,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,60,0,1.0
57,57,345700236102371,-14.550908861431026,-30.585014888365,5.42027923324848,0.0226000007241964,10.469087042713802,16.575833162550087,14.834246679070876,14.079097636642867,13.7256923842596,13.474838440000742,18.99208062038309,0.0686358691150129,,,,,,,,,,,,,,,,,,1.1085542948112774,21.68111693299392,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,58,0,1.0
58,58,345700511307182,-14.818035913012013,-30.1847494188564,3.96417276725131,0.0707656219601631,11.099945501092854,17.78718833781868,15.996243564152945,15.134116398845316,14.769397046954865,14.468588585040738,19.36775394918877,0.274191299237392,,,,,,,,,,,,,,,,,,1.2268465171980818,15.85669106900524,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,6,0,9.0
59,59,345700378404762,-14.68927948597002,-30.3861733705822,4.27196177852627,0.0838341563940048,10.84633065836819,18.79700058516452,17.079934382455647,16.2140679964015,15.816554907376403,15.570347029960889,20.610079470044823,0.5380234548405041,,,,,,,,,,,,,,,,,,1.2633794750792422,17.08784711410508,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,58,0,8.0
60,60,345700555102052,-14.85965165243499,-30.6122925456832,5.40940715794553,0.0274000000208616,8.923244407913861,18.603620692051365,17.5344285365805,17.16913659209689,16.995670576330287,16.8720162974814,22.077759630658104,0.650410762458792,,,,,,,,,,,,,,,,,,0.5387579602502122,21.63762863178212,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,83,0,4.0
61,61,345700676503074,-14.977217378019986,-30.5272027943598,3.08607414401869,0.0372899994254112,8.745833808753545,19.32999215361435,18.341142009612906,18.07638743387056,17.909146925569104,17.828753310999375,21.766293895258013,0.494471812097534,,,,,,,,,,,,,,,,,,0.4319950840437982,12.34429657607476,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,9,0,1.0
62,62,345660042403388,-14.935829119478,-34.3992443514357,3.48185331916705,0.0593999996781349,9.828490982121272,19.003366548081445,17.68167067640953,17.144940669156036,16.864695694280577,16.674114313332097,21.09686770860876,0.481742050580963,,,,,,,,,,,,,,,,,,0.8169749821289543,13.9274132766682,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,10,0,5.0
63,63,345660074308846,-14.971432863242,-33.9446115000578,2.42388800871315,0.0295899994671344,8.823370714726149,19.27031775512947,18.04766987419244,17.63369911186775,17.473107662115055,17.33739725783633,20.79913654450361,0.1037849537376319,,,,,,,,,,,,,,,,,,0.5745622120773817,9.6955520348526,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,62,0,4.0
64,64,345660093813843,-14.99399548641702,-33.5283348176502,3.9515518414685,0.0555000007152557,9.813767946175153,19.06840612740941,17.78603865089177,17.204089640284046,16.89281810344648,16.754207215401607,21.43080274171145,0.659896363112551,,,,,,,,,,,,,,,,,,0.8932205474452886,15.806207365874,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,2,0,9.0
65,65,345660010509379,-14.907714249193988,-33.8998562399529,1.65237253614078,0.0296999998390674,8.34902624499892,19.70048835864417,18.688906150505964,18.40149806088322,18.31414030525191,18.20345687271524,20.734912582693607,0.2304776437332,,,,,,,,,,,,,,,,,,0.3747658452540534,6.60949014456312,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,5,0,5.0
66,66,345670160903020,-14.861656442269975,-33.4305417761117,2.45812710504174,0.0777300000190734,10.82094930765386,18.48622881507722,16.735452739221937,15.928722590415315,15.56399207134344,15.371029083680924,19.12461895048268,0.1069166127387,,,,,,,,,,,,,,,,,,1.171460667878499,9.83250842016696,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,11,0,9.0
67,67,345670022206363,-14.725321849815998,-33.1513062435161,2.90881519932952,0.0548000000417232,9.658056573634086,18.835521639114653,17.731102197888212,17.260337273937708,16.989364213887107,16.906224368815494,20.821792609930288,0.480792710280886,,,,,,,,,,,,,,,,,,0.7417379840011051,11.63526079731808,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,10,0,1.0
68,68,345670266505669,-14.96818261545502,-33.21021250307,1.70560066486354,0.0294499993324279,8.794305990679623,19.66688890525174,18.50817714963441,18.004876757697907,17.789714257461213,17.712642472744246,20.40713822263172,0.2186610396395589,,,,,,,,,,,,,,,,,,0.7184628921731928,6.82240265945416,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,1.0
69,69,345670162407959,-14.865665653462996,-33.0189866071793,7.83856340233351,0.0281899999827146,8.898609811768818,18.90818793511336,17.691374991486462,17.283881777576468,17.140139197554156,17.011706791707283,22.997938836759246,0.242625366291093,,,,,,,,,,,,,,,,,,0.5512357939323067,31.35425360933404,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,40,0,5.0
