,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
904,W44700578211399,43.81705172109,-29.8334117351919,8.19104715336481,0.0223387870937585,10.481983666454292,16.376192585116296,14.693255905085657,13.9450406942123,13.61499016486666,13.299608955743356,19.754612506152316,0.548361298741714,True,,,True,0.0,,,,,,,,,,,,,,1.0782657402189957,32.76418861345924,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,1.0,-113537.31289690225,112488.84965350726,131,44.31942921178426,-30.331150007995028,True
905,W51660182709806,50.9191958156575,-33.8651211439855,1.61057001203889,0.0406560413539409,9.051730903425945,19.65811698102204,18.27754161997708,17.864140668599955,17.65828520786644,17.57199929147276,20.141913392826883,0.089450757360622,True,,,True,0.0,,,,,,,,,,,,,,0.6192564121106372,6.44228004815556,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,8.0,237113.93889032645,-47643.17625071028,132,49.870019094903846,-33.654310629601824,False
906,W50670155609006,50.4405559209193,-32.9317119460857,4.84410233897484,0.0434999987483024,9.11927961299708,19.794915826900485,18.465961527874228,18.016580586468027,17.769267496995802,17.643876093521037,22.685521816675863,0.6848772434151029,True,,,True,0.0,,,,,,,,,,,,,,0.696694030878426,19.37640935589936,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,125,1,8.0,128941.322679493,163307.30247464427,132,49.870019094903846,-33.654310629601824,False
907,W50670093302565,50.5061001374107,-33.4681450498943,2.26406131312208,0.0436000004410743,9.418582463696016,19.41566152687328,18.028187876754227,17.48172473997858,17.220783758186037,17.02617607986948,20.499040340810165,0.1338003272954749,True,,,True,0.0,,,,,,,,,,,,,,0.8074041185681899,9.05624525248832,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,125,1,8.0,143754.31560654857,42073.421013901156,132,49.870019094903846,-33.654310629601824,False
908,W49670333101890,49.0668013839365,-33.5253265612539,4.82985278698228,0.0593999996781349,9.977814689073895,18.779536870521703,17.314994247651605,16.76280144485239,16.49561145255363,16.360300513991707,21.42534559527738,0.488245576126186,True,,,True,0.0,,,,,,,,,,,,,,0.819382795097976,19.31941114792912,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,1.0,-181527.2026786201,29150.39944663117,132,49.870019094903846,-33.654310629601824,True
909,W50670959506790,49.6418584233996,-33.1172755611309,6.2682377276816,0.0524999983608722,10.821708295973052,17.892677535732204,15.97769512303975,15.17310342052763,14.784048578011236,14.531880765036664,20.401705397549563,0.678438680806515,True,,,True,0.0,,,,,,,,,,,,,,1.1936465450285123,25.0729509107264,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,88,0,1.0,-51564.311759960176,121369.92547442812,132,49.870019094903846,-33.654310629601824,True
910,W50670830709681,49.7703636317653,-32.8765592720944,3.01134349307364,0.0419999994337558,9.4844708274482,20.123748923953485,18.409559789296832,17.699482352413128,17.375683750270504,17.15111261265256,21.33615851785321,0.521952322700024,True,,,True,0.0,,,,,,,,,,,,,,1.0338760390263282,12.04537397229456,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,111,0,1.0,-22522.134669311497,175771.80679667843,132,49.870019094903846,-33.654310629601824,True
911,W49670165903416,49.2331504014721,-33.3975656648179,3.67617877645279,0.0434085987508297,8.998425757401733,20.852495040290776,19.30736493358517,18.647694227871657,18.41370961754567,18.222721461571037,22.71755202673967,0.6460856563242721,True,,,True,0.0,,,,,,,,,,,,,,0.8936553160394993,14.70471510581116,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,111,0,1.0,-143932.3247155741,58024.362041167464,132,49.870019094903846,-33.654310629601824,True
912,W50670791910981,49.8089744397807,-32.7682624651839,4.68176597306855,0.0430896617472171,10.199537137639286,19.094348665570365,17.19104594023213,16.375898297918432,15.970636063386191,15.668827453170874,20.970821484012163,0.67178920442634,True,,,True,0.0,,,,,,,,,,,,,,1.2204098768459382,18.7270638922742,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,92,0,1.0,-13796.09205783136,200246.8851584503,132,49.870019094903846,-33.654310629601824,True
913,W50670588710934,50.0103553850591,-32.7721635389889,2.45742057290595,0.0559820272028446,9.962978521129097,19.739089848088383,17.850099062902558,17.138270855934913,16.80487215753128,16.571110013782814,20.333542986455384,0.271207505469673,True,,,True,0.0,,,,,,,,,,,,,,1.0452269053712795,9.8296822916238,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,88,0,1.0,31716.00157508742,199365.24247852105,132,49.870019094903846,-33.654310629601824,True
914,W50670727304390,49.8728253930991,-33.3175376634143,1.84487301625963,0.0521323010325431,9.606281491587962,18.7794043521531,17.477278469077767,17.07340455685143,16.83641401402243,16.69501775984403,19.646111632428997,0.174835289928541,True,,,True,0.0,,,,,,,,,,,,,,0.6408644550553362,7.37949206503852,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,1.0,634.2233921271827,76110.69035838054,132,49.870019094903846,-33.654310629601824,True
915,W50671131007492,49.4715136559873,-33.0583091519352,4.38155222194509,0.0153239341452717,9.823153410766924,16.433230242975327,14.978117471872771,14.365174614947696,14.09938032310962,13.870770796079302,18.816189257882968,0.181480548678572,True,,,True,0.0,,,,,,,,,,,,,,0.8787371487631503,17.52620888778036,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,1.0,-90062.22919513896,134696.33395265735,132,49.870019094903846,-33.654310629601824,True
916,W49670607100958,48.7929961201837,-33.6034939147184,3.72804753717142,0.0671740248799324,10.624601557074437,19.780074707449067,17.659824798521388,16.68235714727963,16.221035711958592,15.89400262358619,20.7826390365336,0.684064834867351,True,,,True,0.0,,,,,,,,,,,,,,1.438789086562796,14.91219014868568,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,95,0,1.0,-243407.19228675254,11484.577563653971,132,49.870019094903846,-33.654310629601824,True
917,W51660759611283,50.3403224803056,-33.7431152597383,5.50885922245876,0.0439000017940998,10.623748422520029,17.327374418069052,15.677235128424115,14.977603137214937,14.635284791342048,14.36246420917902,19.925786190083056,0.476605990231172,True,,,True,0.0,,,,,,,,,,,,,,1.041950337082067,22.03543688983504,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,111,0,1.0,106288.5651007969,-20069.846410844377,132,49.870019094903846,-33.654310629601824,True
918,W49670031200829,49.3692343524813,-33.6124759358169,5.49122139278001,0.0254999995231628,8.970447884745587,18.569122869327423,17.31716470361653,16.93146803361843,16.758643483471268,16.641812407521197,21.87268748418694,0.676786347250557,True,,,True,0.0,,,,,,,,,,,,,,0.5585212201452627,21.96488557112004,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,111,0,1.0,-113177.3517874954,9454.640795392095,132,49.870019094903846,-33.654310629601824,True
919,W50710305908411,50.4758382075404,-29.0819348749021,8.06970861691421,0.0297950562089681,9.484817271613096,17.376640135718425,16.218278393415062,15.85561871879021,15.712613362383534,15.646224050047088,21.63278266747485,0.16754733383381,True,,,True,0.0,,,,,,,,,,,,,,0.505665031031528,32.27883446765684,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,124,1,8.0,136915.11945586096,121386.69854690065,133,49.870019094903846,-29.619044160507855,False
920,W50710102905911,50.6705545113737,-29.2895794378995,3.57776684794521,0.0298896022140979,9.231787420417389,18.89255940896313,17.526052067009708,17.016019495291747,16.77868952863758,16.625102252006016,21.02695435462033,0.409762473839244,True,,,True,0.0,,,,,,,,,,,,,,0.7473625383721263,14.31106739178084,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,124,1,8.0,180921.00412218744,74459.02730948785,133,49.870019094903846,-29.619044160507855,False
921,W49710509606705,49.1818557867776,-29.2245020277953,2.55965297900222,0.0432999990880489,8.743247861050225,20.072915391559427,18.87256035905249,18.549161171070544,18.36557438431246,18.303881122487496,21.83294130530249,0.54332219408616,True,,,True,0.0,,,,,,,,,,,,,,0.5069859747400258,10.23861191600888,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,123,2,8.0,-155524.90763653233,89166.52199303746,133,49.870019094903846,-29.619044160507855,False
922,W50710774406232,50.0289775895455,-29.2640228682635,6.373941439921,0.0482250228524208,9.799037563884523,17.79328228199992,16.507191489068312,16.14391283345602,15.983634359443544,15.90556837870859,21.408827860741862,0.130911563978393,True,,,True,0.0,,,,,,,,,,,,,,0.5235571296247663,25.495765759684,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,86,0,1.0,35924.619789013406,80234.81204722438,133,49.870019094903846,-29.619044160507855,True
