ID,RA,DEC,e_raj2000,e_dej2000,smss_j,mean_epoch,rms_epoch,glon,glat,flags,nimaflags,ngood,ngood_min,nch_max,density,u_flags,u_nimaflags,u_ngood,u_nch,u_nclip,v_flags,v_nimaflags,v_ngood,v_nch,v_nclip,g_flags,g_nimaflags,g_ngood,g_nch,g_nclip,r_flags,r_nimaflags,r_ngood,r_nch,r_nclip,i_flags,i_nimaflags,i_ngood,i_nch,i_nclip,z_flags,z_nimaflags,z_ngood,z_nch,z_nclip,class_star,flags_psf,radius_petro,u_mag,e_u_psf,u_rchi2var,u_petro,e_u_petro,v_mag,e_v_psf,v_rchi2var,v_petro,e_v_petro,g_mag,e_g_psf,g_rchi2var,g_petro,e_g_petro,r_mag,e_r_psf,r_rchi2var,r_petro,e_r_petro,i_mag,e_i_psf,i_rchi2var,i_petro,e_i_petro,z_mag,e_z_psf,z_rchi2var,z_petro,e_z_petro,ebmv_sfd,prox,prox_id,dr1_id,dr1_dist,twomass_key,twomass_dist,allwise_cntr,allwise_dist,ucac4_mpos,ucac4_dist,refcat2_id,refcat2_dist,ps1_dr1_id,ps1_dr1_dist,galex_guv_id,galex_guv_dist,gaia_dr2_id1,gaia_dr2_dist1,gaia_dr2_id2,gaia_dr2_dist2,ref_epoch,ra,dec,pmRA,pmDEC,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,RA_pmcorr,DEC_pmcorr
10203272,18.309157,-29.670524,25,26,011314.19-294013.8,57260.9048,105.747,242.147,-84.5748,0,7,29,3,1,1.0,0,2,3,1,2,0,1,5,1,0,0,0,5,1,1,0,0,4,1,0,0,0,6,1,0,0,4,6,1,0,0.993,0,4.44,17.1184,0.0091,13.956,17.3305,0.0899,16.7771,0.0248,13.506,16.773,0.0574,14.1625,0.0047,2.54,14.173,0.0057,13.2875,0.0053,0.315,13.2951,0.0146,12.4337,0.0043,0.973,12.4228,0.0152,12.1116,0.0043,0.503,12.1123,0.0148,0.0211,15.0,,6735824,0.04,108212196,1.29,191030301351065888,0.41,60816296,1.09,2121042,0.22,72390183092375600,0.21,,,5029831669156648704,0.22,5029831462996804608,2.92,2015.5,18.309142965480245,-29.67058303171002,-71.42706870585232,2.546918230211233,13.091392,14.060321,12.122947,18.309010162705253,-29.67051945054641
10184644,15.526391,-28.84691,31,33,010206.33-285048.8,57245.4577,74.2445,249.673,-87.0847,0,11,25,4,1,1.0,0,0,4,1,0,0,0,4,1,0,0,4,4,1,0,0,2,4,1,0,0,3,4,1,0,0,2,5,1,0,1.0,0,4.21,17.0375,0.0314,22.895,17.067,0.0531,16.7456,0.0087,2.241,16.7562,0.0232,14.097,0.0054,0.254,14.1052,0.0058,13.2882,0.0053,0.449,13.2863,0.0115,12.7096,0.0062,1.341,12.7125,0.0183,12.4786,0.0047,0.318,12.4873,0.0123,0.0308,15.0,,6729275,0.01,1228341236,1.09,154028801351032832,0.3,62450121,1.08,1782573,0.27,,,,,5031640434503866368,0.27,,,2015.5,15.526421779625688,-28.846979271409836,-36.84743425143842,-68.03293914649339,13.247376,14.037745,12.389969,15.526315857815627,-28.84703152221326
9590077,8.702938,-32.057768,106,53,003448.70-320327.9,57172.5019,57.1405,338.174,-83.8888,0,0,32,4,1,1.0,0,0,4,1,0,0,0,4,1,2,0,0,7,1,0,0,0,4,1,0,0,0,6,1,0,0,0,7,1,0,0.993,0,4.16,17.0125,0.0079,0.516,17.073,0.0302,16.6634,0.0065,25.798,16.6715,0.0135,14.0628,0.004,0.459,14.0681,0.0072,13.2924,0.0053,0.258,13.2842,0.0084,12.7311,0.0043,0.385,12.7374,0.0072,12.532,0.004,0.454,12.5444,0.0067,0.0168,15.0,,6478270,0.07,99016631,1.48,88031901351019136,0.31,56622812,1.23,974479,0.24,,,6380802615584757760,1.29,2317158740506158080,0.24,,,2015.5,8.703012761645384,-32.057785602064094,56.30069591010493,-75.99806914136266,13.254643,14.017455,12.417813,8.703056654063205,-32.05790374290887
9876604,9.109298,-28.293876,27,31,003626.23-281737.9,57219.7868,39.9133,12.721,-86.4815,3,4,45,5,1,1.0,0,0,5,1,1,0,0,7,1,0,3,0,8,1,0,3,0,9,1,0,2,4,8,1,0,2,0,8,1,0,1.0,0,4.4,16.837,0.0118,6.18,16.8009,0.0265,16.5005,0.0205,12.243,16.4351,0.0146,14.0174,0.0087,3.905,13.992,0.0088,13.2941,0.0047,1.395,13.2731,0.0064,12.8026,0.0044,1.326,12.7904,0.0052,12.6149,0.0059,2.32,12.5965,0.0072,0.0203,15.0,,6602526,0.04,86320477,0.55,85028801351054128,0.23,63521084,0.56,1084394,0.18,74040091092237600,0.16,,,2319057700166428416,0.18,,,2015.5,9.109242484306979,-28.293882811280255,4.980347747652203,27.711713608957687,13.269762,13.984092,12.467016,9.109308103056842,-28.293826500604336
9620630,12.222274,-32.02291,28,27,004853.34-320122.4,57146.3801,116.412,309.236,-85.0741,0,7,32,3,1,1.0,0,0,3,1,1,0,0,6,1,0,0,3,5,1,0,0,0,4,1,0,0,4,7,1,0,0,0,7,1,0,0.999,0,4.57,17.0238,0.0062,5.061,17.0766,0.0228,16.684,0.0112,3.997,16.7167,0.0263,14.1036,0.009,3.432,14.0969,0.0059,13.3151,0.0053,0.504,13.3056,0.0068,12.7677,0.0043,0.339,12.7435,0.0041,12.5599,0.0054,1.32,12.52,0.0074,0.0178,15.0,,6490256,0.02,142911622,0.19,123031901351019088,0.11,56683335,0.13,1431914,0.13,,,6380802632764622848,1.48,5006828408434204032,0.13,5006828408434204672,4.09,2015.5,12.222249338343037,-32.02293988270322,2.8709274881110916,-10.134591101993223,13.29091,14.049327,12.457625,12.222280048489026,-32.022928102674356
10163510,14.45736,-30.126421,49,42,005749.76-300735.1,57255.2413,69.0833,278.241,-86.6901,0,9,41,3,1,1.0,0,0,3,1,1,0,2,7,1,0,0,3,6,1,1,0,0,5,1,0,0,4,10,1,0,0,0,10,1,0,1.0,0,4.25,16.9697,0.0098,10.795,16.9745,0.0385,16.6548,0.0077,3.003,16.6577,0.0101,14.1258,0.008,4.91,14.1188,0.0095,13.3319,0.0066,1.989,13.3252,0.011,12.7649,0.004,1.419,12.7636,0.0076,12.5558,0.0043,1.686,12.5532,0.0076,0.0228,15.0,,6722362,0.03,143053400,0.62,139030301351051200,0.06,59936107,0.43,1668086,0.31,71840144573788632,0.31,,,5031442728568913152,0.31,5031442728568317952,3.49,2015.5,14.457392105569014,-30.126503694393683,6.675533642961061,-46.54198862659082,13.29062,14.064469,12.444976,14.457373785583572,-30.1265041303684
10004137,15.412521,-32.487225,25,33,010139.00-322914.0,57391.6383,148.645,281.098,-84.2018,0,0,21,2,1,1.0,0,0,2,1,0,0,0,2,1,1,0,0,5,1,0,0,0,3,1,0,0,0,4,1,0,0,0,5,1,0,0.998,0,4.5,16.8666,0.0099,0.431,16.8044,0.0564,16.4909,0.0107,7.219,16.4686,0.0665,14.0554,0.0051,1.169,14.0636,0.0054,13.334,0.0061,0.536,13.3418,0.0064,12.8653,0.0053,0.173,12.8743,0.0054,12.6936,0.0047,0.169,12.6985,0.0057,0.0242,15.0,,6656905,0.25,143767960,1.31,158031901351007840,0.47,55943348,1.36,1786522,0.19,,,6380802652091976704,1.29,5027585263822319744,0.19,,,2015.5,15.412539669240667,-32.487275656030896,52.96786267242303,58.08519684070926,13.3425045,14.039471,12.548484,15.41263316506014,-32.48712124663642
9534146,8.304803,-34.284679,45,21,003313.15-341704.8,57199.0332,61.0761,330.483,-81.8448,0,4,34,4,1,1.0,0,0,6,1,0,0,0,6,1,0,0,0,6,1,0,0,2,4,1,0,0,2,6,1,0,0,0,6,1,0,0.999,0,4.31,17.1285,0.0149,5.76,17.1441,0.0411,16.7961,0.0101,3.026,16.7928,0.0298,14.2172,0.0069,2.401,14.2244,0.0081,13.342,0.0054,0.135,13.345,0.008,12.5469,0.0043,0.168,12.5514,0.0073,12.245,0.0043,0.52,12.2578,0.0085,0.013,15.0,,6453269,0.08,98987668,1.51,91034901351064064,0.24,53037699,1.27,976525,0.2,,,6380802480461057024,2.21,5005514560758275072,0.2,,,2015.5,8.304856452842412,-34.28471459924259,80.4953777735479,-48.20484634116977,13.181131,14.109426,12.236993,8.304977019123605,-34.284765104647626
9869780,8.332224,-28.406069,35,25,003319.73-282421.8,57264.6432,92.9081,14.1942,-85.7956,0,5,36,4,1,1.0,0,0,4,1,0,0,0,6,1,0,0,0,6,1,0,0,5,6,1,0,0,0,6,1,0,0,0,8,1,0,0.999,0,4.32,17.002,0.0193,7.99,17.0853,0.0436,16.6649,0.0072,1.629,16.616,0.028,14.1217,0.0053,1.498,14.1222,0.0049,13.3465,0.0052,1.401,13.3475,0.005,12.7717,0.0043,0.875,12.779,0.0049,12.5554,0.0037,0.436,12.5622,0.0037,0.0184,15.0,,6599389,0.04,86273558,0.72,85028801351043232,0.13,63313538,0.57,970387,0.11,73910083321612992,0.08,,,2319219500174199296,0.11,,,2015.5,8.332234468490528,-28.40609862492328,15.623537819717324,-42.78723864066218,13.3115015,14.077086,12.463701,8.332255727209896,-28.40614542769289
10298864,21.009994,-30.239746,18,43,012402.39-301423.0,57079.9681,84.5312,238.37,-82.2049,0,1,29,4,1,1.0,0,0,5,1,0,0,0,5,1,1,0,0,5,1,0,0,1,5,1,0,0,0,4,1,0,0,0,5,1,1,0.999,0,4.48,17.0299,0.0111,2.57,17.1226,0.022,16.6944,0.0145,17.707,16.7197,0.0215,14.15,0.0048,0.359,14.1596,0.0054,13.3481,0.0058,1.503,13.354,0.0143,12.7425,0.0076,1.926,12.7617,0.0207,12.535,0.0048,2.546,12.5573,0.0148,0.0173,15.0,,6770596,0.0,177285501,1.0,208030301351032384,0.36,59733752,0.83,2446561,0.15,71710210099632368,0.19,6385235827140592640,2.39,5028968312010609408,0.15,,,2015.5,21.010037504560227,-30.23976575513274,31.774509761517802,42.82529608149348,13.303169,14.093757,12.443979,21.010059695960067,-30.239669504307837
9622044,12.362538,-32.533453,32,24,004927.00-323200.4,57088.5009,130.634,307.37,-84.5777,0,0,23,3,1,1.0,0,0,3,1,0,0,0,3,1,1,0,0,4,1,0,0,0,3,1,0,0,0,4,1,1,0,0,6,1,0,0.998,0,4.4,17.024,0.0126,4.119,17.0257,0.0206,16.6659,0.0063,4.453,16.6939,0.0149,14.1107,0.0053,0.124,14.1191,0.0061,13.3518,0.0066,1.191,13.339,0.0158,12.8314,0.0053,3.166,12.8249,0.0056,12.6232,0.0043,0.972,12.6218,0.0106,0.0175,15.0,,6490871,0.1,142922503,0.66,123031901351005504,0.07,55853330,0.52,1431955,0.26,,,,,5006664340683571072,0.26,,,2015.5,12.362503029939393,-32.53351783756007,-21.763261520118988,-46.91417546095886,13.336082,14.072458,12.510351,12.36249189018804,-32.533536799331785
9808756,9.635692,-30.735348,34,26,003832.56-304407.2,57156.7524,45.6823,340.196,-85.4211,0,2,29,4,1,1.0,0,0,6,1,0,0,0,4,1,1,0,0,6,1,0,0,1,4,1,0,0,1,5,1,0,0,0,4,1,0,0.999,0,4.42,16.8917,0.0129,5.714,16.9472,0.0209,16.5238,0.0103,8.108,16.5357,0.0135,14.0377,0.0069,2.467,14.0448,0.0051,13.3527,0.0053,0.61,13.3515,0.0163,12.9303,0.0055,1.359,12.9405,0.0092,12.7812,0.0053,0.14,12.7908,0.0096,0.0267,15.0,,6571782,0.03,99077295,0.43,104030301351013552,0.13,58860831,0.49,1086624,0.27,71110096358357872,0.26,6380802603773592576,1.51,2317746120233414400,0.27,,,2015.5,9.635779664580392,-30.73535226911106,33.547598734846616,22.982704185293905,13.368926,14.029011,12.607491,9.635761712616668,-30.735306949722442
9836932,12.221628,-30.50687,70,27,004853.19-303024.7,57135.5362,77.4432,312.172,-86.5755,2,9,32,4,1,2.0,0,0,4,1,0,0,0,4,1,1,2,0,6,1,1,2,4,5,1,0,2,2,7,1,0,2,3,6,1,1,1.0,0,4.55,16.9145,0.0268,17.45,16.959,0.0187,16.6101,0.0059,4.881,16.6024,0.0127,14.1065,0.0049,3.252,14.1143,0.0054,13.3566,0.0076,2.302,13.3563,0.0182,12.7657,0.0048,1.419,12.7634,0.0089,12.5298,0.0049,3.228,12.5233,0.0142,0.0192,11.9,9836931,6584990,0.15,142909356,0.52,121030301351018848,0.04,59262849,0.49,1429857,0.29,71390122215932008,0.33,6380802600552367104,0.92,5031749492312751232,0.29,5031749492312751104,11.61,2015.5,12.221720323263119,-30.506883038003483,53.20440739632368,-7.513538694122462,13.290881,14.068648,12.438814,12.22173830481511,-30.50688342083496
9560357,13.507198,-34.658209,47,22,005401.72-343929.5,57285.9221,83.5697,298.874,-82.4496,0,14,27,3,1,1.0,0,0,3,1,0,0,0,4,1,1,0,0,5,1,0,0,0,4,1,0,0,8,5,1,0,0,6,6,1,0,0.998,0,4.96,16.9814,0.0723,73.029,17.0447,0.0754,16.7234,0.0093,10.735,16.7462,0.0204,14.1504,0.0047,0.302,14.1514,0.0111,13.358,0.0059,1.197,13.3457,0.0089,12.7231,0.0047,0.578,12.7127,0.008,12.4786,0.0043,0.805,12.4719,0.0102,0.0202,15.0,,6467083,0.09,142991480,0.38,127034901351050960,0.12,52415953,0.4,1552816,0.11,,,6380802647797009408,0.89,5003228057609132800,0.11,5003228057609133056,6.56,2015.5,13.507222041579483,-34.65823335024527,32.2051568467536,-1.2598554751515594,13.281538,14.093463,12.408525,13.507267935044759,-34.658211250367174
10226300,19.315201,-28.23955,136,77,011715.64-281422.3,57272.8606,91.516,225.422,-84.1771,0,4,29,2,1,1.0,0,0,3,1,0,0,0,2,1,0,0,0,5,1,0,0,0,5,1,0,0,1,7,1,0,0,3,7,1,0,0.999,0,4.42,16.9596,0.0283,0.57,16.6584,0.0265,16.6236,0.0367,0.056,16.2864,0.0464,14.2663,0.0122,5.326,14.2006,0.0113,13.3707,0.0091,3.603,13.3557,0.0135,12.4019,0.0072,3.276,12.3857,0.0137,11.991,0.0072,3.038,11.9814,0.013,0.0159,15.0,,6744349,0.33,108288756,1.27,188028801351056416,0.51,63620419,1.19,2228815,0.32,74110193152573024,0.34,6385235808889080832,2.73,5030450797281675520,0.32,5030450797280796672,2.79,2015.5,19.315144619019836,-28.2394770708619,-53.59072984321491,-45.37211673717843,13.1055,14.169372,12.079715,19.315092341947295,-28.239631044831192
9993682,19.282335,-33.144013,20,29,011707.76-330838.4,57187.645,166.885,261.787,-81.8159,0,7,33,4,1,1.0,0,0,6,1,0,0,0,6,1,0,0,0,4,1,1,0,0,4,1,1,0,7,7,1,0,0,0,6,1,0,0.998,0,4.18,16.6734,0.0089,3.322,16.7051,0.0249,16.334,0.018,11.223,16.334,0.0302,14.0027,0.0053,3.025,14.0141,0.0059,13.3752,0.0053,2.627,13.3842,0.0066,12.9891,0.004,0.469,12.9995,0.0054,12.8457,0.0043,0.768,12.8599,0.0097,0.023,15.0,,6653109,0.01,143987359,0.45,197033401351043392,0.19,54864278,0.36,2233907,0.23,,,6385235838951753728,0.68,5026732729993385600,0.23,,,2015.5,19.28236632014847,-33.144071890485904,-18.018435427067594,-13.695498518236679,13.393325,14.012593,12.659386,19.28229656188976,-33.14403746262886
10056727,21.249172,-34.649341,23,21,012459.80-343857.6,57399.7111,320.022,261.272,-79.5969,0,6,12,2,1,1.0,0,0,2,1,0,0,0,2,1,1,0,0,2,1,0,0,0,2,1,0,0,3,2,1,1,0,3,2,1,1,0.987,0,4.03,15.2466,0.4831,4184.21,15.1003,0.4679,14.978,0.043,7502.43,14.9641,0.051,14.0503,0.3095,1617.78,13.9185,0.2968,13.3824,0.0849,130.111,13.3648,0.0821,13.5993,0.0345,1088.79,13.6058,0.0276,13.6767,0.0314,968.274,13.7001,0.0347,0.0236,15.0,,6676668,0.02,177310011,0.16,219034901351040320,0.12,52430064,0.11,2450913,0.21,,,6385235852912494592,0.89,5013607825333232000,0.21,,,2015.5,21.249244387978095,-34.64934365201063,6.125834471498511,-3.5101434957332858,13.940214,14.179226,13.503033,21.249185301121265,-34.64934726991037
10196217,17.21833,-28.448611,18,32,010852.39-282654.9,57264.4683,54.4539,232.841,-85.9244,0,5,35,3,1,1.0,0,0,5,1,0,0,0,3,1,2,0,0,6,1,0,0,5,7,1,0,0,0,7,1,0,0,0,7,1,0,0.994,0,4.46,17.1596,0.0135,4.432,17.1616,0.0678,16.8912,0.009,56.277,16.8681,0.0567,14.2324,0.0047,1.219,14.2422,0.0083,13.3857,0.006,2.305,13.391,0.0103,12.7101,0.004,0.522,12.7028,0.0125,12.4676,0.004,0.125,12.4616,0.0105,0.0221,15.0,,6733030,0.02,1228489403,0.87,171028801351045792,0.24,63234132,0.83,2010344,0.07,73860172183632112,0.11,6380802585519983616,0.41,5033016679464294912,0.07,,,2015.5,17.218351041669777,-28.448618258631914,-5.326456100456593,-55.527603149158445,13.299238,14.149826,12.403411,17.218319179047306,-28.44871018487197
9542265,10.320581,-34.293701,20,28,004116.93-341737.3,57334.8504,79.985,319.238,-82.5103,0,7,27,3,1,1.0,0,0,4,1,0,0,0,5,1,0,0,0,3,1,0,0,0,5,1,0,0,3,4,1,0,0,4,6,1,0,0.999,0,4.29,17.057,0.0162,7.593,17.088,0.0186,16.6887,0.0221,10.585,16.6887,0.0137,14.1184,0.0061,0.148,14.1331,0.007,13.3862,0.0069,2.103,13.3881,0.009,12.9047,0.0053,0.086,12.9127,0.0065,12.7211,0.0043,0.126,12.7324,0.0056,0.0142,15.0,,6456437,0.04,99124618,0.64,109034901351065424,0.12,53023891,0.58,1205847,0.11,,,6380802625248431104,0.21,5006113210479954816,0.11,,,2015.5,10.320597233866314,-34.29372804578527,0.5893771160382788,-44.14784244124166,13.378485,14.088887,12.578329,10.320582274283023,-34.29377985804303
