,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
0,216020762104849,214.548249489399,2.32070797295991,5.44970406835908,0.0529258511960506,10.016236778891354,18.25002167653674,16.996558471278266,16.451082104074906,16.169881776279617,16.12496727364399,21.375821384378668,0.6282593118509849,,,,,,,,,,,,,,,,,,0.8266766949986497,21.79881627343632,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,124711.35686547939,4797.433140329731,0,213.99642932627742,2.2994803926929643,False
1,215010002411800,214.581660635245,1.89985400423264,3.1523569797606,0.0543667115271091,9.672085399106097,19.801210097358023,18.20970352195591,17.56476416385318,17.27555847938867,17.102337233672486,21.3008158058589,0.356702985995174,,,,,,,,,,,,,,,,,,0.9341450425672376,12.6094279190424,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,132262.27582666962,-90315.56379203331,0,213.99642932627742,2.2994803926929643,False
2,216020514801286,214.754465643348,2.02379528317181,2.37248784576347,0.0535638593137264,10.415485835142984,18.64029958731104,16.99092160216658,16.174601797602755,15.813387357132298,15.616913142725776,19.2934964604272,0.1240629391150199,,,,,,,,,,,,,,,,,,1.1775342450342825,9.48995138305388,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,171316.20765795032,-62304.83475178093,0,213.99642932627742,2.2994803926929643,False
3,216020931103267,214.407321309616,2.18886569305049,4.3236923283689,0.0564999990165233,9.677017801758778,19.819539875027623,18.46804960822619,17.79841856632803,17.465010106823616,17.311065329522414,22.220567159153266,0.687706628300242,,,,,,,,,,,,,,,,,,1.003039501402572,17.2947693134756,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,92861.58823452063,-24998.92211919916,0,213.99642932627742,2.2994803926929643,False
4,215020985906033,213.361580753447,2.4193541316796,3.98840579040489,0.025334570556879,8.611843308352576,19.00044765164867,17.921806949870327,17.60846579467213,17.463719309575765,17.457111119327564,21.85533716689264,0.680268181768269,,,,,,,,,,,,,,,,,,0.4580876402945613,15.95362316161956,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-143475.7774596784,27091.465010979635,0,213.99642932627742,2.2994803926929643,False
5,215010178413725,214.434960391388,2.06029781478424,2.23113438178602,0.0531674288213253,10.150399405215492,19.56550034361612,17.62529004124881,16.799798066167625,16.452385258071487,16.213548900945558,19.78530139159141,0.229593416690146,,,,,,,,,,,,,,,,,,1.172904783177323,8.92453752714408,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,99108.02071498813,-54055.262607371726,0,213.99642932627742,2.2994803926929643,False
6,215020627904176,213.660171465587,2.26462507654019,5.36109785614868,0.0498265400528907,9.69791866690917,18.48628553260534,17.279757470315936,16.826803540375764,16.592818766221306,16.47144892248893,21.71594689449722,0.6231045827439821,,,,,,,,,,,,,,,,,,0.6869387040946293,21.44439142459472,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-75994.27651603252,-7877.301450527034,0,213.99642932627742,2.2994803926929643,False
7,216020838904694,214.484198551961,2.30778767921997,3.71875071480692,0.0527802594006061,11.000629049135144,17.609969683592666,15.648598533202502,14.775126804287533,14.416132051906091,14.200869120255408,18.86998681877984,0.275862432675694,,,,,,,,,,,,,,,,,,1.2324664812964097,14.87500285922768,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,110235.84500448556,1877.4467551032474,0,213.99642932627742,2.2994803926929643,False
8,215020723312900,213.580599274341,2.99161276412055,3.28841251822089,0.0252720508724451,9.148041736005972,19.48007150763067,17.973541952089903,17.300755963181153,17.01042647668634,16.835462630087598,21.128562108887703,0.3549263900046899,,,,,,,,,,,,,,,,,,0.963115475403562,13.15365007288356,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-93977.59173762875,156421.91594263434,0,213.99642932627742,2.2994803926929643,False
9,215020639308116,213.650676806254,2.59295723891846,1.50343964130649,0.0288540199398994,8.863223958389293,18.979649706894648,17.952462062117696,17.531963633473715,17.35682578102667,17.25304863167404,19.660268300891182,0.055600416303433,,,,,,,,,,,,,,,,,,0.595636281091025,6.01375856522596,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-78140.0695252907,66325.76724696199,0,213.99642932627742,2.2994803926929643,False
