,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
10,176980227900661,176.393682066596,-2.02822885767681,3.11920789418307,0.0800999999046325,10.920492305349724,18.73120862441709,16.795317083495604,15.90729596046888,15.534001924782514,15.25815396250944,19.62039224873705,0.374500577185453,,,,,,,,,,,,,,,,,,1.2613151587130904,12.47683157673228,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,84784.64038449619,71759.68005665203,0,176.0185287905584,-2.3457495658920844,False
11,177970546106355,176.628418937186,-2.55378524477554,1.59541736227939,0.0454000011086463,9.718200300835369,19.097808347649423,17.79338942401698,17.15623129604007,16.830680718216634,16.664755414768827,19.413477547732622,0.183341339010439,,,,,,,,,,,,,,,,,,0.9627087058003454,6.38166944911756,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,137835.17313783898,-47016.06342766093,0,176.0185287905584,-2.3457495658920844,False
12,177970740501674,176.466248140749,-2.94386561038061,3.99285910448314,0.057745449244976,10.457608439784805,18.560043603660983,16.888043261279556,16.122487255651073,15.766771574417032,15.539806148404,20.371781865236272,0.441209139803569,,,,,,,,,,,,,,,,,,1.1212716868625243,15.97143641793256,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,101184.57314307465,-135174.22605440675,0,176.0185287905584,-2.3457495658920844,False
13,177971075411839,176.18700962377,-2.09676706508518,2.63935163857848,0.0595000013709068,10.14862212352319,17.661153068049785,16.48663006138927,16.070777683889474,15.814223661735396,15.710391514583169,19.42113863942453,0.0231091177311999,,,,,,,,,,,,,,,,,,0.6724063996538732,10.55740655431392,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,38076.66830581917,56270.04518236035,0,176.0185287905584,-2.3457495658920844,False
14,176970859309992,175.367190704699,-2.25070386617767,4.14451667228078,0.0480999983847141,10.178617897867383,18.085716277768555,16.60632532999397,16.01138501004446,15.700878505849785,15.504245220269564,20.341629146910368,0.179704324937865,,,,,,,,,,,,,,,,,,0.9054468241441872,16.57806668912312,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-147202.4074042261,21480.328135457617,0,176.0185287905584,-2.3457495658920844,False
15,176970968106434,175.276405285372,-2.54718895221702,2.16496661798328,0.0522999987006187,10.315260596115388,18.75997423735145,16.956072562785216,16.193916626471864,15.86387621424912,15.593690723928074,19.114047329581545,0.1528688037022719,,,,,,,,,,,,,,,,,,1.0921963485360957,8.65986647193312,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-167719.91217212935,-45525.301309435476,0,176.0185287905584,-2.3457495658920844,False
16,177970201306694,176.916021745895,-2.52547517643947,2.89862119310914,0.0281000006943941,9.590338280835756,18.85488226655268,17.21505734158012,16.526422034081687,16.208377501682158,15.999803587779212,20.080254031826755,0.296631125131795,,,,,,,,,,,,,,,,,,1.0066798398979628,11.59448477243656,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,202833.40790606895,-40617.987983709114,0,176.0185287905584,-2.3457495658920844,False
17,176970326301123,175.811868376264,-2.98973552680939,3.08971495944355,0.0597999989986419,9.882194128293548,18.740600767924068,17.43065308620566,16.937828823085386,16.661174261560056,16.49723597134082,20.630295582768877,0.1616165564259269,,,,,,,,,,,,,,,,,,0.7694788246456028,12.3588598377742,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-46705.25363053861,-145540.82716731104,0,176.0185287905584,-2.3457495658920844,False
18,176970538106921,175.635087337805,-2.50661804189871,4.64494884782096,0.0531999990344047,10.42381069649206,18.182926741735933,16.675983577891117,15.959132341332714,15.599946505531562,15.339997711957563,20.53691170165778,0.4557046110356409,,,,,,,,,,,,,,,,,,1.0760370723595545,18.57979539128384,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-86657.76832226891,-36356.275577497356,0,176.0185287905584,-2.3457495658920844,False
19,177970848005528,176.37657952538,-2.62270206938309,2.31167051288619,0.0516917705535888,9.92442263290564,17.874645013415254,16.64608862806599,16.23778567085519,16.01172622033133,15.962338439995394,19.300290018995888,0.204502110135648,,,,,,,,,,,,,,,,,,0.6343624077346597,9.24668205154476,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-174438.89460974213,-18822.58227249792,1,177.14843304135232,-2.5394163071154,False
20,178970119805290,177.984043392063,-2.64244720607058,8.90724718847805,0.0128955878317356,9.3638815666867,16.070585420411668,15.032380826699775,14.578788451095573,14.414209337398564,14.23674216002926,20.570380656620287,0.556254185220174,,,,,,,,,,,,,,,,,,0.6181714893012114,35.6289887539122,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,188847.93926061387,-23284.983163870686,1,177.14843304135232,-2.5394163071154,False
21,178970970207883,177.274674315869,-2.42643963244889,3.03952901270924,0.0860000029206276,10.692178889687773,19.01795366328653,17.40549479893655,16.52688701550614,16.18294162124805,15.925253494440158,20.18379316293605,0.2804860794640029,,,,,,,,,,,,,,,,,,1.2225531776885,12.15811605083696,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,28530.528040768048,25532.728474631247,1,177.14843304135232,-2.5394163071154,False
22,177970346210911,176.795080037557,-2.17409970855635,4.47781372672579,0.0588531009852886,10.272818746768968,17.67062630756223,16.474722812382307,15.991927556484953,15.685599501532648,15.593620582175266,20.490132354893447,0.497240318993428,,,,,,,,,,,,,,,,,,0.7891233108496589,17.91125490690316,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-79857.77885774229,82561.55127434526,1,177.14843304135232,-2.5394163071154,False
23,178970186004429,177.928845128163,-2.71421475204655,2.60551694836485,0.0780000016093254,10.641474927979074,18.93996169543994,17.258439644481072,16.43051044927175,16.062541616842317,15.794230593720776,19.75285464355916,0.268733660332268,,,,,,,,,,,,,,,,,,1.195898027638755,10.4220677934594,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,176373.1316192148,-39504.448554439936,1,177.14843304135232,-2.5394163071154,False
24,178970443404499,177.714111770866,-2.70843853014637,2.18809841823207,0.0920123606920242,10.85103484333282,19.08775871491488,17.3407932824058,16.420671680600076,16.047378808377275,15.779756572154684,19.363880623251696,0.191078066882933,,,,,,,,,,,,,,,,,,1.293414474028527,8.75239367292828,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,127843.39287009124,-38199.022404999254,1,177.14843304135232,-2.5394163071154,False
25,178971099109676,177.16720181165,-2.27700442139267,3.56524006789861,0.0850000008940696,10.775695008494464,18.67442218056054,17.073851987193983,16.243810526874107,15.887320122015424,15.645645932420503,20.247129102064086,0.504845290327496,,,,,,,,,,,,,,,,,,1.1865318651785586,14.26096027159444,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,4241.742087273167,59305.08617333698,1,177.14843304135232,-2.5394163071154,False
26,177970192606408,176.923286092245,-2.5493055091641,1.68568075277886,0.0285999998450279,9.863281026680998,18.597798005181225,16.91796247183468,16.140429764766843,15.785612285829457,15.550675455411993,18.517181086692165,0.0313622140823039,,,,,,,,,,,,,,,,,,1.132350186005226,6.74272301111544,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-50883.21049825259,-2234.959663006257,1,177.14843304135232,-2.5394163071154,False
27,178970467113478,177.694229302198,-1.96021304838758,4.41194274069525,0.0192696806043386,9.233946214116346,17.519007568161637,16.335000331384997,15.858111831205605,15.676103646330125,15.487649443143969,20.32413585004841,0.3294878603699079,,,,,,,,,,,,,,,,,,0.6588966850548736,17.647770962781,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,123349.95495112616,130899.93647248733,1,177.14843304135232,-2.5394163071154,False
28,178970597503268,177.585559964248,-2.81103548195628,15.8045675903155,0.0267193596810102,10.648538378040506,15.7757494705217,14.336021765970465,13.669341725657851,13.374849230057483,13.126080737004068,20.90612949805009,0.5474238414516239,,,,,,,,,,,,,,,,,,0.9611725359129776,63.218270361262,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,98790.68457442509,-61385.93351403894,1,177.14843304135232,-2.5394163071154,False
29,178971128705120,177.142413300301,-2.65665627629419,6.85912186789899,0.0593999996781349,10.133176501992084,18.07177784955464,16.84958637660828,16.307557946975976,16.058156867910853,15.940301467788556,21.731775224492203,0.314893023566931,,,,,,,,,,,,,,,,,,0.7914295086974263,27.43648747159596,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-1360.4614775979371,-26496.233034406585,1,177.14843304135232,-2.5394163071154,False
30,177971005608242,176.245154194842,-2.39651810043627,5.48954269279745,0.0273789390921592,9.803099158162274,16.800951009511536,15.638322059661997,15.212863739286998,14.989250967091266,14.872493585932643,20.15341925596239,0.356743138080408,,,,,,,,,,,,,,,,,,0.649071092570729,21.9581707711898,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-204141.01931133188,32294.994709483384,1,177.14843304135232,-2.5394163071154,False
31,177970910206518,176.324703336892,-2.54019645342317,2.8312394504412,0.0438000001013278,9.36295202600073,19.774207913452248,18.299636845404308,17.728908433337075,17.447790107177862,17.321953255622642,21.231666120689248,0.2560700233038609,,,,,,,,,,,,,,,,,,0.8518467382264454,11.3249578017648,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-186162.91320803543,-176.3130655560481,1,177.14843304135232,-2.5394163071154,False
32,178970531502092,177.640635699826,-2.90902596947275,8.28559539664638,0.0273000001907348,11.007440256127786,15.36435074520217,13.701185360520608,12.93872148274158,12.661765539422204,12.347818313257548,18.773214774232724,0.233045205923542,,,,,,,,,,,,,,,,,,1.039419821098404,33.14238158658552,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,111237.80081505004,-83531.78369276108,1,177.14843304135232,-2.5394163071154,False
33,178970905209283,177.328904105157,-2.30978207800599,2.40006210417694,0.0876000002026557,10.787883014949358,19.233172371654724,17.42907276141278,16.489209969822245,16.124493839985377,15.842989736090386,19.633197050016417,0.238641983223524,,,,,,,,,,,,,,,,,,1.304578921427403,9.60024841670776,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,40786.46041985638,51897.335778726665,1,177.14843304135232,-2.5394163071154,False
34,176980189500627,176.425699680197,-2.03105377317618,6.47665080743413,0.0782999992370605,11.27763266234796,17.636448410270887,15.784194598191018,14.918386772331154,14.548905331630737,14.287556347788074,20.218013866236817,0.29910360770597,,,,,,,,,,,,,,,,,,1.2352892665602813,25.90660322973652,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-163337.73962110246,114889.9326702637,1,177.14843304135232,-2.5394163071154,False
35,176980057700582,176.535590490984,-2.03477063363127,3.26947632772563,0.0771006420254707,10.85083877805422,18.933765797978676,16.86066925679412,15.987621638378728,15.610354704037672,15.35963171756588,19.802887306363974,0.266030563157109,,,,,,,,,,,,,,,,,,1.25031455275645,13.07790531090252,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-138502.416383242,114049.92220741333,1,177.14843304135232,-2.5394163071154,False
36,177980448200614,177.209997082221,-2.03217938951042,24.3711098070833,0.0056839319877326,8.836810759456414,15.317093694966454,14.301383335982669,13.89768106536568,13.783326500125668,13.697334626337842,22.07493227938448,0.578933682897296,,,,,,,,,,,,,,,,,,0.5180568358569992,97.4844392283332,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,13913.473236323625,114635.54337872543,1,177.14843304135232,-2.5394163071154,False
37,177970361404309,176.782523187437,-2.72425745123654,2.3752206015935,0.0443800017237663,8.618609996504563,20.541019612542502,19.39877288041672,19.01306563618474,18.832975869008727,18.75304103546296,22.134460075315165,0.616593204470664,,,,,,,,,,,,,,,,,,0.5657970114079944,9.500882406374,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-82695.62698486373,-41774.09857137763,1,177.14843304135232,-2.5394163071154,False
38,179970008808751,179.076506909435,-2.35400628124272,3.34188823344661,0.019200000911951,8.55597635368044,20.496424231275363,18.80469441551292,18.161924506492603,17.863231279186238,17.748569538884038,22.024758794217863,0.1487408337438269,,,,,,,,,,,,,,,,,,0.9414631363266786,13.36755293378644,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-115748.90825450535,-45464.5605306441,2,179.58867022029565,-2.1528356594257105,False
39,180970356809619,179.786264191732,-2.28176427213526,2.47883751048241,0.0195700004696846,8.297797758737495,20.8465220788231,19.269928540291936,18.62815618738078,18.408339981184174,18.324898268539386,21.84227116609821,0.0434012001895279,,,,,,,,,,,,,,,,,,0.8615885591077621,9.91535004192964,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,44656.23754461137,-29137.86647235818,2,179.58867022029565,-2.1528356594257105,False
40,180970510011644,179.65847874617,-2.11303947414221,2.87639789476552,0.0208000000566244,8.337595573037937,20.22608179498176,18.86836170325951,18.335583958200992,18.16313079974819,17.968747828391066,21.872703451043503,0.181667272561558,,,,,,,,,,,,,,,,,,0.7052309035113211,11.50559157906208,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,15776.726847603186,8993.937874071109,2,179.58867022029565,-2.1528356594257105,False
41,180970452609702,179.706368489589,-2.27486141800972,2.92948433398284,0.0190999992191791,8.614152886580499,19.41661422843632,18.236261950266123,17.67404427185516,17.443481663421558,17.326967138907946,21.250874852946,0.327120072571665,,,,,,,,,,,,,,,,,,0.7927802868445646,11.71793733593136,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,26599.808860298537,-27577.821439986183,2,179.58867022029565,-2.1528356594257105,False
42,180970859111409,179.367369429715,-2.13262432589019,3.39583073366174,0.0200999993830919,8.939313599134763,19.63530562909497,18.01957124662917,17.318689948487382,17.051070854639967,16.846007718512226,21.21629480299874,0.417787073854968,,,,,,,,,,,,,,,,,,0.968500391989199,13.58332293464696,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-50013.978671225115,4567.761379027686,2,179.58867022029565,-2.1528356594257105,False
43,180980929809417,179.808494374532,-1.29861857776241,2.78916526810326,0.0821999981999397,10.655472461524422,19.258895780279808,17.396991845803953,16.547795590022986,16.177200131262776,15.926085439737555,20.018041514473964,0.247219435397932,,,,,,,,,,,,,,,,,,1.2197917145411772,11.15666107241304,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,49680.258857411674,193053.0604559059,2,179.58867022029565,-2.1528356594257105,False
44,180971088109374,179.176369146273,-2.30217243300458,2.53722652213765,0.0215000007301569,8.390906133603382,18.4798582147804,17.7425213984871,17.53490268104558,17.42146269315497,17.355086460616832,20.799573575363247,0.438738090520822,,,,,,,,,,,,,,,,,,0.3210587053321276,10.1489060885506,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-93180.04272911901,-33750.110828824465,2,179.58867022029565,-2.1528356594257105,False
45,180970867210028,179.360602706887,-2.24770331839251,8.09331374342311,0.0208000000566244,9.446507195776231,17.162892492837724,15.924423177877326,15.473451362239862,15.281188456687255,15.13883678685428,21.25695792633849,0.434287820236752,,,,,,,,,,,,,,,,,,0.6432347211900691,32.37325497369244,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-51543.25803035732,-21440.090926496712,2,179.58867022029565,-2.1528356594257105,False
46,180970696606642,179.502877804482,-2.52987499410556,1.80544247916851,0.0798000022768974,10.611486349137428,19.31841182194277,17.464750321572176,16.575741215293718,16.2381488068078,15.98407372387508,19.101534179514974,0.249526928108541,,,,,,,,,,,,,,,,,,1.2266015147643756,7.22176991667404,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-19389.085973883255,-85210.88963764599,2,179.58867022029565,-2.1528356594257105,False
47,181971012003921,180.239744903548,-2.75659488977759,4.06576215849969,0.034800000488758,10.338163061795232,18.51644351217908,16.65458285228957,15.779572878379,15.339134846733645,15.303544502840207,20.068157407187208,0.644905964207253,,,,,,,,,,,,,,,,,,1.3154480055559254,16.26304863399876,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,147142.87841503034,-136449.58605952477,2,179.58867022029565,-2.1528356594257105,False
48,179980053900202,179.538766538034,-2.06643192135369,4.54771022259578,0.0184000004082918,9.627552986504831,17.81590520301164,16.234675466252355,15.510959134541595,15.220880279259749,15.001053849956628,20.04279773582656,0.231943072803816,,,,,,,,,,,,,,,,,,1.0137951869926063,18.19084089038312,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-11278.232191134577,19527.24480427666,2,179.58867022029565,-2.1528356594257105,False
49,180970334906895,179.804580732277,-2.50875626377166,5.71716499918595,0.026240000501275,8.512083960403604,19.48539260839076,18.45821724635163,18.11468824652172,17.92360364577921,18.004156997029845,23.14346655961172,0.205227907310574,,,,,,,,,,,,,,,,,,0.5346136005724205,22.8686599967438,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,48795.77570778486,-80438.05658218458,2,179.58867022029565,-2.1528356594257105,False
50,179970034404904,179.055293338938,-2.67458235895183,4.52541834970651,0.0201900005340576,8.59266363244637,19.393501235785383,18.09232587087387,17.56486066625012,17.413977428075235,17.2893121829022,22.086029015493565,0.139494717519928,,,,,,,,,,,,,,,,,,0.6783484427986366,18.10167339882604,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-120543.17518683303,-117914.75409290301,2,179.58867022029565,-2.1528356594257105,False
51,180970444912495,179.712752354415,-2.04212068008836,5.52383344126818,0.0204000007361173,9.04474701188746,18.724389891671187,17.353590445906043,16.7696179781977,16.54189298651176,16.33847209639255,21.72369553460296,0.123547810877894,,,,,,,,,,,,,,,,,,0.811697459394285,22.09533376507272,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,28042.562310969457,25021.585330241218,2,179.58867022029565,-2.1528356594257105,False
52,180970222710700,179.898070712916,-2.19165846360125,6.39496952793064,0.0182000007480382,8.824381035959197,18.22480756658055,17.138672397472163,16.673685697501192,16.51495795350727,16.413666933248493,21.94575277625508,0.656291128522883,,,,,,,,,,,,,,,,,,0.623714443964893,25.57987811172256,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,69924.51133219709,-8773.953743671957,2,179.58867022029565,-2.1528356594257105,False
53,180970615806738,179.57027635599,-2.52187310438895,2.27144403925247,0.0824000015854835,10.7256626963528,19.367812057429283,17.50550917788972,16.558083530725725,16.184124764074795,15.89486635808472,19.58246842109073,0.1929517899152409,,,,,,,,,,,,,,,,,,1.3213844138149256,9.08577615700988,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-4157.013333080272,-83402.46256169215,2,179.58867022029565,-2.1528356594257105,False
54,180970719810598,179.483529750129,-2.20021097832156,3.68179660225064,0.0185000002384185,8.898878788573148,19.46192712181186,17.883849807093803,17.18824159560748,16.936542800794367,16.767505808207066,21.26141524033364,0.248221549858332,,,,,,,,,,,,,,,,,,0.947307006299436,14.72718640900256,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-23761.74625766191,-10706.822070461974,2,179.58867022029565,-2.1528356594257105,False
55,181971149511812,180.125221370192,-2.09900334691058,2.77000770598229,0.0254999995231628,8.586989555969167,18.813301597117288,17.895873314587874,17.608675806521603,17.474654916015034,17.386138648498182,21.06395537448339,0.1542514443951059,,,,,,,,,,,,,,,,,,0.4212183985728401,11.08003082392916,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,121260.55987657605,12166.102628419501,2,179.58867022029565,-2.1528356594257105,False
56,179970097804359,179.002424530016,-2.72001949315361,7.15567710188294,0.0203067492693662,10.04757069908812,17.34681936908996,15.41707654576083,14.708208402850977,14.395783159894632,14.070202435836087,20.224336759131184,0.165342600870199,,,,,,,,,,,,,,,,,,1.0212933858661977,28.62270840753176,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-132491.52600320496,-128183.54642250531,2,179.58867022029565,-2.1528356594257105,False
57,176970976202625,175.269592985437,-2.86459695399777,3.36569122098204,0.0538000017404556,10.310780085266556,17.727322930866965,16.427134308513917,15.855694660245726,15.552410363218604,15.370828476900853,19.73394069166128,0.3627252297676789,,,,,,,,,,,,,,,,,,0.8747239452953135,13.46276488392816,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,93595.96345012591,-105562.33967589948,3,174.85545155424174,-2.397506955431843,False
