,ID,RA,DEC,Re,z,Mstar,GAL_MAG_G,r_mag,GAL_MAG_I,GAL_MAG_Z,GAL_MU_E_R,GAL_MAG_U,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,Ellipticity_r,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,priority,g_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,N_observations_to_complete,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
120,5400,338.9236862651588,1.3308953157399208,5.906136989593506,0.0600248589309074,11.065183950231622,16.19935417175293,15.184514999389648,14.82712745666504,14.401239395141602,20.367692318028443,,,,,,,,,,,,,,,,1.3722267150878906,23.624547958374023,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-70685.92488908838,-135013.3400785301,6,339.23645584431404,1.9282994753794345,False
121,4363,339.4034251517474,1.5247640429473612,3.207480907440185,0.0595900006592273,9.985918816833038,18.331275939941406,17.4234619140625,17.27337074279785,16.765968322753906,21.43533524853533,,,,,,,,,,,,,,,,1.057905197143555,12.829923629760742,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,37735.06347993987,-91199.00772964855,6,339.23645584431404,1.9282994753794345,False
122,2368,338.6478436029259,1.4666161048895268,2.4889369010925293,0.0588903704964643,10.738820529551372,17.113134384155273,16.081035614013672,15.715093612670898,15.26811695098877,19.4022921067926,,,,,,,,,,,,,,,,1.398040771484375,9.955747604370115,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-133026.36655372145,-104340.44173071913,6,339.23645584431404,1.9282994753794345,False
123,2505,338.81650257182184,1.4680581355283695,3.837250947952272,0.0553800016641616,9.695409394041253,18.65371894836425,17.782554626464844,17.791399002075195,17.15287208557129,22.332281493383743,,,,,,,,,,,,,,,,0.8623199462890625,15.349003791809082,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-94909.43958323578,-104014.54280634069,6,339.23645584431404,1.9282994753794345,False
124,1239,339.0069784022788,1.174537819280935,4.901960849761963,0.0584300011396408,9.630013792397332,18.883827209472656,18.018592834472656,18.03563690185547,17.40625,23.11690786407664,,,,,,,,,,,,,,,,0.8481903076171875,19.60784339904785,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0,-51861.90189996899,-170350.13427826087,6,339.23645584431404,1.9282994753794345,True
125,4015,338.51841963568063,1.7683921802819138,2.431411027908325,0.0571499988436698,10.520085921659543,17.05122184753418,16.150943756103516,15.83794403076172,15.5026216506958,19.40608573617218,,,,,,,,,,,,,,,,1.213277816772461,9.7256441116333,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0,-162276.18315115,-36139.04869203967,6,339.23645584431404,1.9282994753794345,True
126,1278,338.71434803754084,1.1740219564734335,1.7183239459991455,0.0577669141494417,10.42539352297428,17.627138137817383,16.649715423583984,16.30525779724121,15.919252395629885,19.16071709305548,,,,,,,,,,,,,,,,1.321880340576172,6.873295783996582,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,-117996.36433074147,-170466.71927275622,6,339.23645584431404,1.9282994753794345,True
127,6243,338.8913355867877,1.8596422308140457,11.37271785736084,0.0556499995291233,10.638596712221172,16.64112663269043,15.635720252990724,15.614611625671388,14.86732006072998,22.56254405964893,,,,,,,,,,,,,,,,1.026515007019043,45.49087142944336,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,-77997.17820095111,-15516.537271777868,6,339.23645584431404,1.9282994753794345,True
128,5612,338.46268290026524,1.5803360434756,2.1648550033569336,0.0569828553707408,10.49658255394783,17.229293823242188,16.299835205078125,15.900010108947754,15.61727809906006,19.22399290180337,,,,,,,,,,,,,,,,1.3292837142944336,8.659420013427734,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,-174872.68535502904,-78639.7356102666,6,339.23645584431404,1.9282994753794345,True
129,2720,339.1173480143299,1.476585726150429,1.5987950563430786,0.0568800009787082,10.3419875884203,17.703022003173828,16.783525466918945,16.42630386352539,16.083919525146484,19.10847448372679,,,,,,,,,,,,,,,,1.2767181396484375,6.3951802253723145,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0,-26918.36957641999,-102087.30732575525,6,339.23645584431404,1.9282994753794345,True
130,3340,339.2707511436278,1.2431893882289806,2.0977120399475098,0.0579025507236003,10.451596296574866,17.529714584350586,16.568525314331055,16.2071590423584,15.858624458312988,19.47536425948062,,,,,,,,,,,,,,,,1.3225555419921875,8.390848159790039,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,7750.737644914921,-154834.87969600255,6,339.23645584431404,1.9282994753794345,True
131,2549,339.1457594314132,1.7238263236842777,4.040030956268311,0.0575199984014034,10.605572461355148,17.131933212280273,16.15513038635254,15.810623168945312,15.421698570251465,20.519699803111912,,,,,,,,,,,,,,,,1.321310043334961,16.160123825073242,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0,-20497.389315593067,-46210.93228310544,6,339.23645584431404,1.9282994753794345,True
132,790,337.2836391704267,0.1523699169543861,1.6073709726333618,0.05800516,10.19947557757495,17.970788955688477,17.031391143798828,16.743148803710938,16.344253540039062,19.40855851333335,,,,,,,,,,,,,,,,1.227640151977539,6.429483890533447,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,90413.34419595796,31709.291849778165,7,336.8835801253118,0.012063315849172973,False
133,2714,336.754340092688,0.6966684972625052,7.222799777984619,0.05824037,10.273449969792594,17.442466735839844,16.50901222229004,16.474103927612305,15.723644256591797,22.41731724996076,,,,,,,,,,,,,,,,0.9683628082275392,28.89119911193848,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-29208.24737298801,154720.7709994131,7,336.8835801253118,0.012063315849172973,False
134,6766,337.20235103853844,0.0800194012494462,3.3303639888763428,0.05914213,9.932127860552011,18.49786949157715,17.59710121154785,17.489126205444336,16.966598510742188,21.75335298184074,,,,,,,,,,,,,,,,1.0087432861328125,13.321455955505373,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,72042.226389215,15358.07530046175,7,336.8835801253118,0.012063315849172973,False
135,5457,336.34327994047203,0.054225826027535,33.43735122680664,0.05278882,9.601131202798758,16.89533805847168,16.258426666259766,17.229265213012695,15.796945571899414,26.353186925351245,,,,,,,,,,,,,,,,-0.3339271545410156,133.74940490722656,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-122107.84177379332,9528.727300309818,7,336.8835801253118,0.012063315849172973,False
136,777,336.13350397556485,0.153988870829713,16.831768035888672,0.05750556,10.313801589461123,16.584787368774414,15.732951164245604,16.169050216674805,15.090927124023438,23.89253581970874,,,,,,,,,,,,,,,,0.4157371520996094,67.32707214355469,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-169517.2098428161,32075.175425602047,7,336.8835801253118,0.012063315849172973,False
137,656,336.2922947770453,0.1510206159838942,13.854766845703123,0.05745792,10.2606612152823,16.85768699645996,15.978327751159668,16.399377822875977,15.289834976196287,23.729810990917684,,,,,,,,,,,,,,,,0.4583091735839844,55.4190673828125,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-133630.48870823445,31404.349830447,7,336.8835801253118,0.012063315849172973,False
138,6663,337.0382702408085,0.573042306852045,2.3268930912017822,0.0592062,9.838757458071663,18.664939880371094,17.77610206604004,17.60594940185547,17.138410568237305,21.06532418474039,,,,,,,,,,,,,,,,1.058990478515625,9.307572364807127,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,34959.966102252336,126781.2519666491,7,336.8835801253118,0.012063315849172973,False
139,3266,336.8097719902144,-0.7644953908102767,2.509095907211304,0.05701472,10.003149738723192,18.163837432861328,17.290616989135742,17.083446502685547,16.66118049621582,20.69957315920721,,,,,,,,,,,,,,,,1.0803909301757812,10.036383628845217,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-16680.638532014313,-175502.26770503563,7,336.8835801253118,0.012063315849172973,False
140,6054,337.3887333270745,0.0949165407194034,2.7205119132995605,0.05717811,10.068949972230625,18.02311897277832,17.136409759521484,16.943403244018555,16.487945556640625,20.74890295795224,,,,,,,,,,,,,,,,1.0797157287597656,10.882047653198242,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,114164.62359835953,18724.828820672075,7,336.8835801253118,0.012063315849172973,False
141,3403,336.62457850297545,-0.75942701963614,3.116352081298828,0.05813109,10.44266931259762,17.369056701660156,16.43187713623047,16.127872467041016,15.68442153930664,20.246795670920715,,,,,,,,,,,,,,,,1.2411842346191406,12.465408325195312,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-58534.36664801973,-174356.81581968075,7,336.8835801253118,0.012063315849172973,False
142,302,336.6366000962129,-0.8665456437205327,1.5197999477386477,0.05897031,10.13600134232118,18.04324722290039,17.15433120727539,16.842565536499023,16.51689338684082,19.371066070020845,,,,,,,,,,,,,,,,1.2006816864013672,6.07919979095459,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-55817.48657636263,-198565.6248627535,7,336.8835801253118,0.012063315849172973,False
143,4928,337.2694970389184,0.284769024645049,2.2414090633392334,0.05870804,10.222333067862015,17.921249389648438,16.984285354614258,16.779144287109375,16.25997543334961,20.198752166129584,,,,,,,,,,,,,,,,1.1421051025390625,8.965636253356934,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,87217.22247509,61631.49018786798,7,336.8835801253118,0.012063315849172973,False
144,755,336.9554996172731,0.6492820385905933,2.868557929992676,0.0586279,9.81151787539683,18.67887687683105,17.762767791748047,17.714542388916016,17.115100860595703,21.636854197962883,,,,,,,,,,,,,,,,0.9643344879150392,11.474231719970703,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,16253.805183252894,144011.431339561,7,336.8835801253118,0.012063315849172973,False
145,5605,336.0157964952267,0.3135577320824403,4.365177154541016,0.05784345,10.813548189761589,16.678386688232422,15.691033363342283,15.33741855621338,14.962204933166504,20.202879510378377,,,,,,,,,,,,,,,,1.340968132019043,17.460708618164062,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-196119.1003992358,68137.73806871842,7,336.8835801253118,0.012063315849172973,False
146,5695,336.83458399933903,-0.669773898463585,3.550431966781616,0.05822938,10.750639888211197,16.693992614746094,15.718708038330078,15.34447956085205,15.012555122375488,19.729626497854824,,,,,,,,,,,,,,,,1.349513053894043,14.201727867126465,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-11073.124469850995,-154095.2104346833,7,336.8835801253118,0.012063315849172973,False
147,3248,337.5550613687434,0.2284210955129134,12.32059097290039,0.05480266,10.480204884893118,15.752161026000977,15.069432258605955,15.234743118286133,14.526394844055176,22.200467920071866,,,,,,,,,,,,,,,,0.5174179077148438,49.28236389160156,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,151754.76101553522,48896.85820400534,7,336.8835801253118,0.012063315849172973,False
148,1854,336.50732449871373,0.6809851907248955,3.4522359371185303,0.06716038,11.167758853791184,16.27373504638672,15.238825798034668,14.902466773986816,14.461204528808594,19.27520060544494,,,,,,,,,,,,,,,,1.3712682723999023,13.80894374847412,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-85033.77161116942,151176.3437219133,7,336.8835801253118,0.012063315849172973,False
149,3845,336.57563466796734,0.7394743164495298,2.719341993331909,0.05798933,10.42418170825545,17.332368850708008,16.41579818725586,16.183006286621094,15.741629600524902,19.989208492006416,,,,,,,,,,,,,,,,1.149362564086914,10.877367973327637,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-69595.67335985423,164394.88613568063,7,336.8835801253118,0.012063315849172973,False
150,3179,337.20322678067754,-0.5226383230169445,5.530846118927002,0.05837406,10.485453914594826,16.875165939331055,16.040189743041992,15.629318237304688,15.392175674438477,20.920433671846865,,,,,,,,,,,,,,,,1.2458477020263672,22.123384475708008,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,1,0,1.0,72240.14411265182,-120842.57038374254,7,336.8835801253118,0.012063315849172973,True
151,6579,340.6425478283176,1.1228289710390766,3.1662909984588623,0.05784091,10.025831886372558,18.457077026367188,17.597736358642578,17.151254653930664,16.993032455444336,21.280193784966315,,,,,,,,,,,,,,,,1.3058223724365234,12.66516399383545,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-138008.8508962001,123659.69335120088,8,341.2532064606017,0.5756621862992497,False
152,5588,341.1569324426882,0.7977252544748,1.8986079692840576,0.05961306,10.274699796611372,17.6333065032959,16.754316329956055,16.49843406677246,16.137554168701172,19.49769918931033,,,,,,,,,,,,,,,,1.1348724365234375,7.5944318771362305,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-21757.928048454458,50186.25340767437,8,341.2532064606017,0.5756621862992497,False
153,2628,340.8373117536684,0.4733774761712195,7.574594020843506,0.05790814,11.170173188601058,15.433460235595703,14.51508903503418,14.328985214233398,13.834416389465332,20.356289069503976,,,,,,,,,,,,,,,,1.104475021362305,30.298376083374023,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-93992.2037669196,-23116.344488934825,8,341.2532064606017,0.5756621862992497,False
154,399,341.0954596751109,-0.1143443686476463,5.380768775939941,0.05152341,10.383841552397156,17.219833374023438,16.256689071655273,16.02597427368164,15.450684547424316,21.34381836142834,,,,,,,,,,,,,,,,1.1938591003417969,21.52307510375977,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-35650.77352092419,-155941.4814179985,8,341.2532064606017,0.5756621862992497,False
155,4907,341.0632522361696,0.2710230292019238,4.084746837615967,0.05848868,10.182007581041216,17.759654998779297,16.87164878845215,16.701950073242188,16.250947952270508,21.38494117625619,,,,,,,,,,,,,,,,1.0577049255371094,16.338987350463867,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-42929.65472165133,-68848.44950399565,8,341.2532064606017,0.5756621862992497,False
156,4584,340.7279800568305,1.0394629724798945,2.202873945236206,0.05738812,10.462546015334794,17.468950271606445,16.486984252929688,16.21310806274414,15.741562843322754,19.596248740192724,,,,,,,,,,,,,,,,1.255842208862305,8.811495780944824,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-118701.16725228468,104818.97767682573,8,341.2532064606017,0.5756621862992497,False
157,2839,340.97872849197336,0.2098220759514351,13.340596199035645,0.05718628,10.375473692190797,16.110750198364258,15.412476539611816,15.470854759216309,14.847867012023926,22.59516841768066,,,,,,,,,,,,,,,,0.6398954391479492,53.36238479614258,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-62032.0209100031,-82679.8649386061,8,341.2532064606017,0.5756621862992497,False
158,6626,341.5783134213805,1.1062592395641306,20.623130798339844,0.05816775,9.823743863225625,16.523103713989258,15.97616481781006,16.643749237060547,15.584346771240234,24.668264377291425,,,,,,,,,,,,,,,,-0.120645523071289,82.49252319335938,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,73474.17313601772,119914.93403786309,8,341.2532064606017,0.5756621862992497,False
159,3900,341.0054207910644,0.7525971283683706,2.49197006225586,0.05747048,10.834059215302544,16.739990234375,15.74307918548584,15.268779754638672,15.008124351501465,18.91333006404355,,,,,,,,,,,,,,,,1.471210479736328,9.967880249023438,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-55999.561315425126,39987.29690762131,8,341.2532064606017,0.5756621862992497,False
160,3969,341.90635759350903,0.2664571847349825,2.168386936187744,0.05423277,9.97985598110952,18.158916473388672,17.26661491394043,17.048736572265625,16.593669891357422,20.36079919300225,,,,,,,,,,,,,,,,1.1101799011230469,8.673547744750977,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,147612.15603705874,-69880.33035352439,8,341.2532064606017,0.5756621862992497,False
161,4404,341.0239816833938,1.0199621961895426,2.527992010116577,0.05804473,10.014685013123268,18.244497299194336,17.336511611938477,17.176767349243164,16.68187141418457,20.82496376852456,,,,,,,,,,,,,,,,1.067729949951172,10.111968040466309,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-51804.79964898302,100411.80223520621,8,341.2532064606017,0.5756621862992497,False
162,6019,341.4364311144425,1.0910806628737193,4.504427909851074,0.05803369,11.185686143816689,15.779974937438965,14.799830436706545,14.370993614196776,14.064024925231934,19.29545093718081,,,,,,,,,,,,,,,,1.4089813232421875,18.017711639404297,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,41408.77176801985,116484.57570583012,8,341.2532064606017,0.5756621862992497,False
163,7658,340.7650461094622,-0.1435718725084526,5.243556022644043,0.0552066218271752,10.978601989625584,15.895057678222656,14.951242446899414,14.719030380249023,14.245083808898926,19.962880960389608,,,,,,,,,,,,,,,,1.1760272979736328,20.97422409057617,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-110324.23935752024,-162546.8972905407,8,341.2532064606017,0.5756621862992497,False
164,564,341.8779558371184,1.170193254591384,4.967362880706787,0.06072582,10.700348259936067,16.963407516479492,15.943626403808594,15.73906135559082,15.181800842285156,20.89060693377717,,,,,,,,,,,,,,,,1.224346160888672,19.86945152282715,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,141193.35909277824,134364.02143402238,8,341.2532064606017,0.5756621862992497,False
165,6517,340.959513134907,0.5856457950862708,11.320068359375,0.05807322,9.731987320409416,16.414060592651367,15.958964347839355,16.54672622680664,15.633082389831545,23.20159784960732,,,,,,,,,,,,,,,,-0.1326656341552734,45.2802734375,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-66374.69160699676,2256.295585866767,8,341.2532064606017,0.5756621862992497,False
166,965,341.12444036927565,0.4107789875117587,1.7609570026397705,0.05907038,10.52518080048009,17.365690231323242,16.408109664916992,16.074323654174805,15.70869255065918,18.96103456372358,,,,,,,,,,,,,,,,1.2913665771484375,7.043828010559082,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-29101.136639685592,-37263.60292597298,8,341.2532064606017,0.5756621862992497,False
167,2429,341.89153891922865,-0.0415123426663208,23.04103660583496,0.05397145,9.668264185181684,17.149948120117188,16.527650833129883,17.06404685974121,16.03586769104004,25.379950638703427,,,,,,,,,,,,,,,,0.0859012603759765,92.16414642333984,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,144263.1356496935,-139481.4435462189,8,341.2532064606017,0.5756621862992497,False
168,7467,341.3148868272629,-0.1441030782373802,6.294259071350098,0.05217934,10.064948255099283,17.48657989501953,16.609209060668945,16.61525535583496,15.880399703979492,22.220851233147187,,,,,,,,,,,,,,,,0.8713245391845703,25.17703628540039,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,13939.762865436023,-162666.94978527838,8,341.2532064606017,0.5756621862992497,False
