,Unnamed: 0.1,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
10,10,682,215020741412414,213.565496981807,2.95111514388129,7.14567639429934,0.0248449593782424,9.43098546987804,17.024772897649814,16.035424423117814,15.664396685127745,15.50386639465653,15.460978645282992,21.177488089116835,0.427565802090897,,,,,,,,,,,,,,,,,,0.5315580284612835,28.58270557719736,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,-97390.70985031503,160804.27006034987,0,213.99642932627745,2.2395918250301845,False
11,11,763,215011172806679,213.605917660618,1.47317350398353,2.52556985634098,0.0535282306373119,10.578184790450576,18.59831539744718,16.711217850218688,15.86375885753354,15.487094750296125,15.212277104446184,19.118430466476145,0.346545358286414,,,,,,,,,,,,,,,,,,1.224123099922565,10.10227942536392,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-88255.63643903154,-173210.54055654389,0,213.99642932627745,2.2395918250301845,False
12,12,843,216021137702532,214.235052708747,2.12758712264443,3.85873431612279,0.0539558604359626,10.018038288782424,18.594626229098584,17.272806827852364,16.655355461021532,16.359002214066862,16.148883669486544,20.83045452924693,0.610851953974322,,,,,,,,,,,,,,,,,,0.9138046137855014,15.43493726449116,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,53928.88443812268,-25313.06273918055,0,213.99642932627745,2.2395918250301845,False
13,13,754,214010208008938,213.410205487171,1.66141534888851,2.54293611468277,0.0541500113904476,9.87561816286845,19.869570240202613,18.21538641820088,17.440344184753506,17.091551218855635,16.913193465209744,20.709896114891453,0.556663346596474,,,,,,,,,,,,,,,,,,1.123835199345244,10.17174445873108,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-132486.58763805177,-130667.88360801846,0,213.99642932627745,2.2395918250301845,False
14,14,829,216020514801286,214.754465643348,2.02379528317181,2.37248784576347,0.0535638593137264,10.415485835142984,18.64029958731104,16.99092160216658,16.174601797602755,15.813387357132298,15.616913142725776,19.2934964604272,0.1240629391150199,,,,,,,,,,,,,,,,,,1.1775342450342825,9.48995138305388,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,171316.20765795032,-48770.01845999269,0,213.99642932627745,2.2395918250301845,False
15,15,833,216020984205949,214.36299992234,2.41235445477644,1.74649917209828,0.0533382110297679,9.973120363171052,19.52456176457526,17.833317795711277,17.05768602465502,16.74815474534082,16.552814186889318,19.51140262690502,0.2806042124985259,,,,,,,,,,,,,,,,,,1.0851630503704577,6.98599668839312,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,82844.9547101447,39044.35432265378,0,213.99642932627745,2.2395918250301845,False
16,16,670,215020226409525,213.99514144813,2.7103096955969,6.3808056015151,0.0756670013070106,10.849874086559607,17.04561648408145,15.81791273278045,15.282563383020245,14.933752954775318,14.824410739304067,20.549815632503687,0.317769186242231,,,,,,,,,,,,,,,,,,0.8841597780051309,25.5232224060604,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-291.0604613175565,106382.23874807774,0,213.99642932627745,2.2395918250301845,False
17,17,666,215020499604424,213.767172978548,2.28528295456754,8.35837319783111,0.0506008900701999,10.791759569478227,17.318822202505753,15.721988461204589,14.966442287424108,14.620149184468252,14.419174071495846,20.81992576068749,0.41332386924615,,,,,,,,,,,,,,,,,,1.101839276736337,33.43349279132444,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-51811.93458685169,10326.195275442378,0,213.99642932627745,2.2395918250301845,False
18,18,799,215010051211417,214.540968605589,1.86795340095157,2.55352068065001,0.0532899983227252,9.6614391874794,20.24220823823716,18.6117925778528,17.886944466897624,17.526204902597208,17.377429267185107,21.16551604615001,0.468678888245301,,,,,,,,,,,,,,,,,,1.0855876752555886,10.21408272260004,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,123065.87712441676,-83990.2838417669,0,213.99642932627745,2.2395918250301845,False
19,19,823,216020766809965,214.54431154093,2.74703884024278,2.7628591591351,0.0776429325342178,11.10489434439549,17.977644357055887,16.213259157334264,15.32339329618632,14.972665127050105,14.73295173712735,18.773061711281898,0.1611921242526309,,,,,,,,,,,,,,,,,,1.2405940302841607,11.0514366365404,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,139994.82442584998,106672.62395923324,1,213.9248654151519,2.275036079361217,False
20,20,784,215011149311986,213.625430880189,1.91541015108555,4.14603841667662,0.0527772307395935,9.976006296287675,17.31045610267553,16.273172383513206,15.935732054221608,15.743194671304655,15.70793430504046,20.266773345432803,0.1462258606623769,,,,,,,,,,,,,,,,,,0.5299777122085505,16.58415366670648,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-67672.20490162152,-81275.45979030081,1,213.9248654151519,2.275036079361217,False
21,21,779,215010947808102,213.793463124311,1.59178125142879,2.19838431313802,0.0545214712619781,9.959253519038876,19.86051720571477,18.099699278666023,17.291079780016975,16.947182213861048,16.738631633421956,20.24447254387634,0.20961388894537,,,,,,,,,,,,,,,,,,1.1525170648049752,8.79353725255208,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-29696.91773004888,-154415.59111272858,1,213.9248654151519,2.275036079361217,False
22,22,854,216020860007024,214.466581390387,2.50195155870835,3.26798435662514,0.0559926815330982,9.674435816449297,18.593384447682386,17.384957961794,16.97486349598627,16.770395819381385,16.713703484274298,20.78913802251976,0.2990870808660609,,,,,,,,,,,,,,,,,,0.6145621424126162,13.07193742650056,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,122427.81040313092,51282.89833245198,1,213.9248654151519,2.275036079361217,False
23,23,690,215021153507530,213.221757780512,2.54406962687272,3.29752570801422,0.0258117895573377,8.9985881459662,18.949879526495465,17.708732775757078,17.230439774878107,16.99268653405108,16.90425829826253,21.06425540690212,0.0605703914384899,,,,,,,,,,,,,,,,,,0.7160462417059961,13.19010283205688,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,0,2,9.0,-158902.3254286188,60801.5817375996,1,213.9248654151519,2.275036079361217,False
24,24,772,215010178413725,214.434960391388,2.06029781478424,2.23113438178602,0.0531674288213253,10.150399405215492,19.56550034361612,17.62529004124881,16.799798066167625,16.452385258071487,16.213548900945558,19.78530139159141,0.229593416690146,,,,,,,,,,,,,,,,,,1.172904783177323,8.92453752714408,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,115281.46462935308,-48530.84779439687,1,213.9248654151519,2.275036079361217,False
25,25,781,215010306713409,214.327980500889,2.03399290468523,3.92381752307269,0.0541800409555435,10.214657470668328,19.20669733283468,17.412282053677043,16.620841469307308,16.27272806380821,16.08382892751819,20.83226016272019,0.386695810916828,,,,,,,,,,,,,,,,,,1.1395539898688334,15.69527009229076,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,91104.00937658112,-54475.75747677314,1,213.9248654151519,2.275036079361217,False
26,26,704,215020750410390,213.557992659411,2.78245529849693,3.54267507317426,0.0246500000357627,8.377876370591109,20.329974032698765,19.32034647910742,18.84222909791815,18.54703579844712,18.449593540040752,22.831760387496928,0.1285346805788839,,,,,,,,,,,,,,,,,,0.7733106806603018,14.17070029269704,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-82913.24279744338,114676.74352467108,1,213.9248654151519,2.275036079361217,False
27,27,853,216020618805999,214.667768496545,2.41654003735396,1.734413890886,0.0538400001823902,9.618731481940522,20.295490533231977,18.75758696442933,17.980474591303093,17.665662628560654,17.493489203331613,20.419112988678428,0.178483815969651,,,,,,,,,,,,,,,,,,1.0919243358686757,6.937655563544,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,167896.09639483626,31979.894506359837,1,213.9248654151519,2.275036079361217,False
28,28,861,216020831802964,214.490132033254,2.16362489044072,4.94811292496933,0.0556900016963481,9.67453557915495,19.854410198547143,18.31206737731928,17.673114601475305,17.356885761313787,17.185743602308314,22.38818729552579,0.7503717043911939,,,,,,,,,,,,,,,,,,0.9551816160054862,19.79245169987732,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,127750.2556910747,-25178.92869603241,1,213.9248654151519,2.275036079361217,False
29,29,755,214010285211333,213.345879711242,1.86100300191147,2.45456273554205,0.047860000282526,9.605389533244372,20.19844930415289,18.509713093164585,17.747099146328967,17.42997035835085,17.239825780532247,20.93984451106172,0.443057249212778,,,,,,,,,,,,,,,,,,1.0797427348137347,9.8182509421682,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-130850.76908364231,-93571.47550364284,1,213.9248654151519,2.275036079361217,False
30,30,663,215020245311555,213.979423553772,2.87947308305368,1.78298122376669,0.0541417300701141,10.144116070229076,19.54359376390347,17.776205794245293,16.955144139527192,16.568070615583,16.355483572916228,19.453752669900226,0.38474432546029,,,,,,,,,,,,,,,,,,1.2081351786622925,7.13192489506676,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,12330.139328138272,136602.76283449656,1,213.9248654151519,2.275036079361217,False
31,31,794,215010480309717,214.183206104107,1.72636500192794,4.48542989150346,0.0556700006127357,9.937750807547085,18.109802891144195,16.956155151670707,16.50163802675293,16.25391226726692,16.188273951013983,21.00353307310418,0.574441564110865,,,,,,,,,,,,,,,,,,0.7022428844037876,17.94171956601384,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,58384.99570384971,-123999.66349992066,1,213.9248654151519,2.275036079361217,False
32,32,827,216020650902541,214.640985740052,2.12837966714321,2.1328530923523,0.0519150607287883,10.477855345266336,17.982279933225797,16.549202184529342,15.808115498298658,15.451515362400947,15.298325749592712,18.6957948947449,0.246903836872698,,,,,,,,,,,,,,,,,,1.097686822128395,8.5314123694092,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,161843.19342742013,-33144.349161269674,1,213.9248654151519,2.275036079361217,False
33,33,851,216020735303646,214.570603279494,2.220460259396,2.27546185084057,0.0557800009846687,9.63718287935644,20.38495945055865,18.6141500641276,17.86123695728087,17.584473384875523,17.384523545750604,20.88945943280459,0.260626556097322,,,,,,,,,,,,,,,,,,1.029676679252077,9.10184740336228,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,145936.75734131353,-12334.135312139117,1,213.9248654151519,2.275036079361217,False
34,34,805,215010002411800,214.581660635245,1.89985400423264,3.1523569797606,0.0543667115271091,9.672085399106097,19.801210097358023,18.20970352195591,17.56476416385318,17.27555847938867,17.102337233672486,21.3008158058589,0.356702985995174,,,,,,,,,,,,,,,,,,0.9341450425672376,12.6094279190424,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,148435.71974103458,-84791.14897905846,1,213.9248654151519,2.275036079361217,False
35,35,837,216020930703892,214.407647245254,2.24094748257525,1.96144503517616,0.0563587211072444,10.06715955223132,19.09121223520365,17.652562218831108,16.932555330663455,16.589607142390697,16.429635225103038,19.63831072523854,0.11230294966033,,,,,,,,,,,,,,,,,,1.06295507644041,7.84578014070464,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,109108.693603071,-7704.022873628639,1,213.9248654151519,2.275036079361217,False
36,36,748,214010157512094,213.452358340839,1.9243906353954,2.69080497170717,0.0540000014007091,10.736737369730648,18.17201064897096,16.273471563326286,15.44837097649053,15.07102667522416,14.85320151526369,18.84065676543777,0.315710178808929,,,,,,,,,,,,,,,,,,1.202444888102125,10.76321988682868,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-106786.59879471884,-79245.87033627472,1,213.9248654151519,2.275036079361217,False
37,37,826,216020642709174,214.647843789464,2.68112346327417,2.41433433978692,0.0544036217033863,10.591884652122934,18.23589911051125,16.48046053302794,15.700032168387782,15.339959867498568,15.187682970075794,18.85689390774131,0.2889164682333099,,,,,,,,,,,,,,,,,,1.1405006655293732,9.65733735914768,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,163393.11259452955,91775.74876432736,1,213.9248654151519,2.275036079361217,False
38,38,775,215011142209911,213.631379586196,1.74250417692214,1.63966790079838,0.0535800009965896,9.929101371556603,20.233163487027063,18.236749244145344,17.438060265914494,17.048610695831435,16.7612535168375,19.75471442125473,0.046210765944659,,,,,,,,,,,,,,,,,,1.1881385483139084,6.55867160319352,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-80055.25745653722,-114597.61118771607,2,213.98560638910104,2.249573252973981,False
39,39,856,216020462201005,214.798320864866,2.00037568974533,2.65360688574009,0.0563114397227764,9.737552818428211,19.818242264882723,18.261290060966907,17.57065864237923,17.275817459929243,17.130666830473633,20.932716251347312,0.070474020532026,,,,,,,,,,,,,,,,,,0.9854726010376638,10.61442754296036,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,183673.47152288488,-56318.64928967512,2,213.98560638910104,2.249573252973981,False
40,40,778,215010632011088,214.056736586509,1.84062008532832,2.37824678819973,0.0532714910805225,9.988529779228868,19.69816593019061,17.885285285375556,17.070304112605,16.76634621431197,16.538200337532807,20.19446338888288,0.548545890775985,,,,,,,,,,,,,,,,,,1.1189390710635865,9.51298715279892,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,16075.42461420064,-92423.4158879194,2,213.98560638910104,2.249573252973981,False
41,41,783,215010166312216,214.445023588413,1.93455835251343,2.65397855092482,0.0548226982355117,9.902228120866544,19.892880784800035,18.140458554590065,17.310925353542686,17.029065945455905,16.798806392051315,20.673287078461485,0.4042369495054839,,,,,,,,,,,,,,,,,,1.1113926091341604,10.61591420369928,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,103828.28704450236,-71193.36750408457,2,213.98560638910104,2.249573252973981,False
42,42,798,215010531809056,214.14026709638,1.67128615091432,4.64015849291646,0.0547600015997886,9.83635908444971,18.004688959301692,16.926294295109127,16.509150736199764,16.31425909991737,16.27131608446867,21.084689492502044,0.1376661144715459,,,,,,,,,,,,,,,,,,0.6120351951917584,18.56063397166584,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,34953.31984504588,-130692.8850654834,2,213.98560638910104,2.249573252973981,False
43,43,824,216020942201640,214.398085657988,2.05328797840995,7.37073411423626,0.0555717796087265,11.267897604709736,17.01139494397367,15.093868731387364,14.225586476450315,13.859429481376834,13.62647152552248,19.8060148836982,0.578340872410368,,,,,,,,,,,,,,,,,,1.2344392500105297,29.48293645694504,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,93220.31476845178,-44360.47205147103,2,213.98560638910104,2.249573252973981,False
44,44,825,216021021905133,214.331569946001,2.34434968298097,4.30285632046374,0.055119689553976,11.086053438246015,17.580662974055564,15.68859537642447,14.792345135616172,14.39711565432818,14.164219830596815,19.204004039895874,0.251427505737425,,,,,,,,,,,,,,,,,,1.291479722096291,17.21142528185496,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,78187.763859391,21419.473181579437,2,213.98560638910104,2.249573252973981,False
