,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
134,134,217010381010400,216.265998668767,1.78327015273671,3.56669342773891,0.0357000008225441,8.859633030143266,19.958596551895628,18.729417073840217,18.22594893099176,18.02034730993187,17.975131426542347,22.230152520277823,0.034243769197405,,,,,,,,,,,,,,,,,,0.7090697639083459,14.26677371095564,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,1.0
135,135,217020039409944,216.151152182899,2.74516334806591,4.72545200062495,0.0540000014007091,11.19690491953844,17.220331579029747,15.287278952251793,14.426853055063036,14.025260468344255,13.817743564101896,19.04194451741482,0.1607444308314649,,,,,,,,,,,,,,,,,,1.2620184839075357,18.9018080024998,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,5.0
136,136,217020526010954,215.745215992225,2.8294456293548,2.37942005286541,0.0553853511810302,10.49016064196012,18.588655284235145,16.826252876738593,16.033952427830293,15.66616373827756,15.450140609112932,19.159182696250888,0.339700775060524,,,,,,,,,,,,,,,,,,1.160089138461032,9.51768021146164,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,1.0
137,137,217021016106115,215.336390769754,2.4261827261026,3.61691393307604,0.0527659095823764,10.510805923066895,18.0842488195949,16.531961084777937,15.769369815617807,15.423037070302929,15.184550444124442,19.80393537011497,0.2168392105663039,,,,,,,,,,,,,,,,,,1.108924014475008,14.46765573230416,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,9.0
138,138,217020355910676,215.887129502511,2.80625356730905,2.40915440099003,0.0557734109461307,10.561615437965974,18.81728965088407,16.874201849381954,16.019346811189116,15.637205997756942,15.39685620920205,19.1715446654964,0.0352469787359089,,,,,,,,,,,,,,,,,,1.2369958516250126,9.63661760396012,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,5.0
139,139,217020422305728,215.831658858219,2.3939389095302,3.75811565212962,0.0554007105529308,10.64529456732816,18.2201064648947,16.471668935575494,15.667602381436346,15.299726481208245,15.110371589425338,19.78532776784422,0.329128151717429,,,,,,,,,,,,,,,,,,1.171942454367251,15.03246260851848,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,5.0
140,140,217020160203043,216.050181187611,2.17014505105682,5.46223661459169,0.053742479532957,10.543044327017316,18.009468638052898,16.41032198001414,15.656701344234248,15.330251144422208,15.109745059893443,20.586428571434304,0.6566132499677171,,,,,,,,,,,,,,,,,,1.0800708355919308,21.84894645836676,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,1.0
141,141,217020654307321,215.638162092172,2.52670777166574,3.70166894948098,0.0549999997019767,10.50677903002106,18.69549464330621,17.020588570454997,16.069312482871975,15.769613014614013,15.504683558300268,20.15417504457601,0.192280567223836,,,,,,,,,,,,,,,,,,1.2509755558409843,14.80667579792392,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,5.0
142,142,217020227709683,215.994060914561,2.72347621491838,2.08189703743411,0.0529471710324287,10.16442400578663,19.111617702372527,17.42953173300848,16.65390849484551,16.311752508716594,16.050455241850837,19.489079412492018,0.371687101126697,,,,,,,,,,,,,,,,,,1.117779224291887,8.32758814973644,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,5.0
143,143,217021177207335,215.201994136102,2.52781408706876,2.10439065494049,0.0544608011841774,10.316115085007674,18.82308979279076,17.19073263767876,16.405807783754277,16.0434679207876,15.85112921565576,19.26431428818424,0.0796831708574069,,,,,,,,,,,,,,,,,,1.1472647168911614,8.41756261976196,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,4.0
144,144,217020491507045,215.77395719247,2.50369680835499,1.89093875556387,0.0566390082240104,10.182840955824474,19.287831458683947,17.634770500699055,16.837072069414667,16.477098089060537,16.275157052306355,19.46333406604841,0.4138885001512999,,,,,,,,,,,,,,,,,,1.1576724116385186,7.56375502225548,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,1.0
145,145,217020050110290,216.142238081015,2.77399887226119,1.79584474839618,0.0544766001403331,10.186065672273626,19.656920337289456,17.709543701860323,16.890371213172102,16.492234409372596,16.28804805318094,19.404589839890093,0.42853767754935,,,,,,,,,,,,,,,,,,1.217309292487727,7.18337899358472,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,5.0
146,146,217020206808178,216.011456953547,2.59805800250888,1.78672911863728,0.0557045117020607,10.16620978324353,19.54110266555938,17.6984000903753,16.871041790206625,16.520085059121477,16.257523159497428,19.37421004812897,0.348223946645992,,,,,,,,,,,,,,,,,,1.178315031253824,7.14691647454912,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,1.0
147,147,217021069712599,215.291558188706,2.96648844754304,2.07389312490853,0.0890000015497207,10.634259254241773,19.254437967363508,17.57313171925499,16.74294267269781,16.367819409245914,16.168164563638072,19.56974921388237,0.222084295507591,,,,,,,,,,,,,,,,,,1.2053123100090772,8.29557249963412,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,8.0
148,148,217020041308283,216.149509223096,2.60675514905028,3.3895876412329,0.0529038682579994,10.580278437088165,18.672131278279835,16.72608714201167,15.87208495480277,15.485748090371091,15.249652170813167,19.76569397411703,0.3741483780096389,,,,,,,,,,,,,,,,,,1.2403390516405803,13.5583505649316,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,5.0
149,149,217020157609973,216.052548334002,2.74762121309011,3.86012346047223,0.0559944212436676,10.498037589946373,18.78347253722597,16.947788661196032,16.139458082748085,15.7447682932792,15.593376396552063,20.3153387403608,0.2908637458254309,,,,,,,,,,,,,,,,,,1.2030203679168316,15.44049384188892,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,5.0
150,150,217020213409025,216.005973419002,2.66864095118928,3.6829547772575,0.0531384199857711,10.513068102702746,18.26281509255533,16.594591400594908,15.824093526830625,15.46625724993903,15.225679575548885,19.89795013964733,0.2326526510989139,,,,,,,,,,,,,,,,,,1.1283341506558775,14.73181910903,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,5.0
151,151,217020313610742,215.922421673773,2.81174414050535,2.22383166381548,0.0557803995907306,10.129795992568193,19.4457196916849,17.778281274255313,16.978576445489253,16.605047665210776,16.371626057209834,19.956960675221268,0.3734240788837589,,,,,,,,,,,,,,,,,,1.1732336090445372,8.89532665526192,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,8.0
152,152,217020364310749,215.880122668538,2.81233834709958,2.08241950450439,0.0521430782973766,9.78628338442918,19.36573353139913,17.929041894776343,17.299190405986007,16.961297154638082,16.795795429033326,20.13490620192048,0.5020048456319011,,,,,,,,,,,,,,,,,,0.9677447401382616,8.32967801801756,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,5.0
153,153,217020219309502,216.001063829272,2.70839115760529,2.89050347953433,0.0519300289452075,10.10524006049991,19.34790653530661,17.562088538879,16.74438228361675,16.435120244845187,16.22296853209765,20.29212444788743,0.2617102331439109,,,,,,,,,,,,,,,,,,1.1269682940338122,11.56201391813732,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,5.0
154,154,217020721106278,215.582442427746,2.43979157441381,2.47006582793664,0.0534048900008201,10.123516940112191,17.90949206918431,16.75358216437274,16.209495598084114,15.92463582429797,15.771710916087049,19.41591291722848,0.086126061655408,,,,,,,,,,,,,,,,,,0.8289463400747703,9.88026331174656,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,1.0
155,155,217020290905934,215.941256012041,2.41108235524099,5.16367861870108,0.0549776405096054,10.420427474306656,16.975055196890576,15.856096753741916,15.375012682911256,15.10561125766124,15.004749154368568,20.182683386929035,0.2292274385959699,,,,,,,,,,,,,,,,,,0.7504854960806764,20.65471447480432,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,1.0
156,156,217020033210195,216.156333124029,2.76607622086301,1.83901546227331,0.0558478198945522,9.912445991698029,20.03695289855858,18.30980227173596,17.491580679191877,17.141787759656296,16.921704646269948,20.05738226473518,0.439590324729471,,,,,,,,,,,,,,,,,,1.1680145120796617,7.35606184909324,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,5.0
157,157,217020112812460,216.089999156293,2.9548409037645,3.7222019153319,0.026054099202156,9.138451685477364,17.404307433306172,16.427911085628573,16.045812644138923,16.055625976641558,15.873429870535317,20.142686967182723,0.2194886958941579,,,,,,,,,,,,,,,,,,0.3722851089870147,14.8888076613276,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,5.0
158,158,217021030204551,215.324657841576,2.29584938149182,9.15128741855417,0.0252137891948223,9.917988355961503,16.497483183572154,15.342974153765557,14.850399312727182,14.633092872110163,14.483902644461374,20.90068497268724,0.530846647635129,,,,,,,,,,,,,,,,,,0.7098812816553917,36.60514967421668,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,5.0
159,159,217020401507774,215.849039351096,2.56443411393257,1.78616878094171,0.0557180382311344,9.720511908010412,19.15019055826749,17.915605951936996,17.373163049477576,17.062953493428964,17.003612726545498,19.87565020321496,0.08463719846129,,,,,,,,,,,,,,,,,,0.8526524585080324,7.14467512376684,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,5.0
160,160,217020620410712,215.666453867109,2.809286775918,3.82529490315192,0.0552101098001003,10.208157002671111,18.001798980946347,16.68467116285218,16.116924444916663,15.829325717638952,15.680277815137432,20.273123735700985,0.097982545693845,,,,,,,,,,,,,,,,,,0.8553454452132279,15.30117961260768,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,1.0
161,161,217020114912649,216.088252871019,2.97059007469507,5.84998826654471,0.0260510202497243,9.326916990176311,17.2804108243692,16.27273030370333,15.934477586804034,15.786154599321982,15.779404973096735,21.01312724358275,0.678872679700657,,,,,,,,,,,,,,,,,,0.4865757043813481,23.39995306617884,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,5.0
162,162,217020711808715,215.590197937857,2.64287466523693,2.0359387482723,0.0249600000679492,8.688458222294528,19.4700607128971,18.415488780479407,17.943655968283682,17.698250339335623,17.582342349483287,20.730354190033445,0.3714935610116879,,,,,,,,,,,,,,,,,,0.7172384411437847,8.1437549930892,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,89,0,1.0
163,163,217020315501871,215.920655831578,2.07251716858308,8.90702850329122,0.0255999993532896,9.5541542931116,16.782637976883148,15.77508714197634,15.386477960357723,15.249524065788483,15.125336496696685,21.37801685258946,0.6242747289215951,,,,,,,,,,,,,,,,,,0.525563076187856,35.62811401316488,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,1.0
164,164,217020045807970,216.145744840165,2.58067469922599,2.36724869118094,0.0545700006186962,9.878805769803504,19.704191593891235,18.186218244271863,17.468104313422472,17.075952721101483,16.900096580644416,20.58219842070128,0.389097794063994,,,,,,,,,,,,,,,,,,1.11026552317038,9.46899476472376,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,4.0
165,165,217020123809506,216.080731028041,2.70869553857732,2.42204096601793,0.0548368282616138,9.736483074840518,19.11454697224213,17.811445805596875,17.244447332350063,16.969941047778043,16.8930487271615,20.40822943637216,0.117267637567243,,,,,,,,,,,,,,,,,,0.8415047578188322,9.68816386407172,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,5.0
166,166,217020015310182,216.171265113317,2.76498588170621,1.84396990369846,0.0534499995410442,9.625725476166645,20.4121173322606,18.768297739296187,18.000468099608874,17.660610514698448,17.44937730364412,20.57211192359725,0.0253460597382879,,,,,,,,,,,,,,,,,,1.1076872245977398,7.37587961479384,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,5.0
167,167,217020081310371,216.116212750574,2.78076006195622,2.58280022409933,0.0515838898718357,9.692425969208628,19.62339882187764,18.101076330692948,17.495182672044272,17.147809284655025,17.03850739331121,20.79851143085867,0.1328202629539959,,,,,,,,,,,,,,,,,,0.9532670460379222,10.33120089639732,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,5.0
168,168,217020421707500,215.832185410427,2.541604150859,2.82830666283864,0.0564288794994354,9.719329321956073,19.714246351472603,18.28883573530709,17.616886963670886,17.311485220009345,17.142309008988754,21.117394128523724,0.317952498354514,,,,,,,,,,,,,,,,,,0.9773505152977436,11.31322665135456,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,5.0
169,169,217021194311170,215.187630547098,2.84738044706601,4.14611349315621,0.0557364709675312,9.643030642224304,18.431241683970004,17.34823804323578,16.96953787003133,16.771982475321973,16.669226425295744,21.30061848191726,0.4492068529999899,,,,,,,,,,,,,,,,,,0.5762555679138082,16.58445397262484,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,1.0
170,170,217020441605818,215.81556298047,2.40144145435552,5.6491809759776,0.0255529303103685,8.871210779568196,18.04635116980745,17.09980215162088,16.861029938471507,16.711095575891942,16.72804210594675,21.863832059837726,0.074095426249139,,,,,,,,,,,,,,,,,,0.3887065757289392,22.5967239039104,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,5.0
171,171,217020962005083,215.381528031423,2.3401917539447,4.45016761544291,0.0248700007796287,8.227045849332537,19.30746253743321,18.37434281830057,18.230398702936142,18.08600790365989,18.14254920223957,22.715155229566044,0.602389249803678,,,,,,,,,,,,,,,,,,0.2883349146406786,17.80067046177164,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,1.0
172,172,217020370803267,215.874569194252,2.18885294912216,6.31939170582078,0.025900000706315,8.828285361268719,18.789711304513823,17.676318974568826,17.233422477313567,17.128496545342024,17.143335678878508,22.479673538182578,0.33134213370079,,,,,,,,,,,,,,,,,,0.5478224292268017,25.27756682328312,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,99,0,1.0
173,173,217020127012385,216.078149009521,2.9485966631349,5.20657781414119,0.0261700004339218,8.364705123962343,19.71853217272353,18.755083953974328,18.40976048635867,18.24427220940776,18.242719703992403,23.23539698539277,0.7145485759465571,,,,,,,,,,,,,,,,,,0.510811744566567,20.82631125656476,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,109,0,9.0
174,174,218020342212455,216.898593154369,2.95449208132836,5.60166903161589,0.0236731991171836,10.413364243821466,16.111640460881656,14.669675629764964,14.006838740475365,13.706799206987393,13.52329668158552,18.99130064940647,0.031749885124929,,,,,,,,,,,,,,,,,,0.9628764227775708,22.40667612646356,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,5.0
175,175,218020451411163,216.807459668672,2.84685213082472,5.02846963122336,0.035660158842802,10.7794012963291,17.083899603544502,15.264076641533231,14.444541302113397,14.071382598343822,13.817027893705225,19.19459514188994,0.362465386498523,,,,,,,,,,,,,,,,,,1.1926940431894089,20.11387852489344,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,5.0
176,176,218021182508975,216.197531469457,2.66447557216375,7.56843064608784,0.0535009801387786,11.316212337317827,16.83122686560756,14.926693550376704,14.068611659798128,13.680221892961738,13.465040962192935,19.706515519481627,0.1429077546231439,,,,,,,,,,,,,,,,,,1.2464716574149648,30.27372258435136,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,1.0
177,177,218020156700313,217.053021204798,1.94266522779553,2.74570356395599,0.0860117897391319,11.13010376472188,18.61267888055457,16.57624872170269,15.63715972677086,15.257050817068984,14.979762555476135,19.07330264568368,0.397977871360472,,,,,,,,,,,,,,,,,,1.3191979046337057,10.98281425582396,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,78,0,1.0
178,178,218020419711062,216.833906599838,2.8384307819845,6.70397364121816,0.0262543000280857,10.481934784838828,16.65797997471322,15.150059462915824,14.384328518062812,14.031644896589729,13.749166999387397,19.75886469009898,0.571635505733586,,,,,,,,,,,,,,,,,,1.118414566326095,26.81589456487264,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,9.0
179,179,218020659510021,216.633830344506,2.7517062351264,6.2359947417852,0.039390031248331,10.610144781491694,16.64905853610918,15.25502904376514,14.610303881107644,14.29517438739671,14.110919372748612,19.827707264433865,0.496249183128339,,,,,,,,,,,,,,,,,,0.9598546563684316,24.9439789671408,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,1.0
180,180,218020163009966,217.048043275597,2.74703960371205,3.81355760748399,0.0865742489695549,11.152792200555808,18.27304594695218,16.415208724127755,15.515927332221262,15.138872597404871,14.854481997620365,19.665453570023484,0.112567250244008,,,,,,,,,,,,,,,,,,1.2763361267228834,15.25423042993596,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,1.0
181,181,218021179810408,216.199747359031,2.78388818659568,2.18703543269996,0.0540933385491371,10.263425037216368,19.27571193172644,17.451989644377207,16.63699136804052,16.252585808219603,16.030986555052763,19.579145145808614,0.328684853252155,,,,,,,,,,,,,,,,,,1.1994038361576038,8.74814173079984,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,9.0
182,182,218020275203414,216.95429374941,2.20108567025379,2.37683865469258,0.0869547426700592,10.835588521044825,19.101667800974106,17.237055210053867,16.334124980912478,15.953479865237558,15.66559279972568,19.45699817172005,0.285958417127072,,,,,,,,,,,,,,,,,,1.2835753448163096,9.50735461877032,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,5.0
183,183,218020290102512,216.941848966311,2.12592584186199,3.11264148523237,0.0894186422228813,10.77551358585272,19.33201341578773,17.437039894933143,16.542101783182172,16.156116762679925,15.905081148520557,20.25062197203751,0.577550637824239,,,,,,,,,,,,,,,,,,1.2809231322532175,12.45056594092948,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,9.0
184,184,218020250703270,216.974720960616,2.18908127840654,2.33255380468739,0.0855013728141784,10.669964876958716,19.407665758143885,17.53319396480029,16.656840510984296,16.280013911464717,16.02808442469277,19.738873544435748,0.037291106327891,,,,,,,,,,,,,,,,,,1.2531800533355728,9.33021521874956,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,5.0
185,185,218020297902172,216.935337616979,2.0975957201506,3.67278678174336,0.0893886163830757,10.934807721075089,18.966022182134715,17.133915591476523,16.217937233691895,15.818077618350667,15.58880156624108,20.2857904991628,0.191327905402652,,,,,,,,,,,,,,,,,,1.3158379731258556,14.69114712697344,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,1.0
186,186,218020850411490,216.474553406217,2.87411280562136,9.39836865074365,0.0270867999643087,9.960448552810451,16.364198004120503,15.200859795431883,14.767505250262628,14.55942654495942,14.449133017524373,20.875642313046832,0.210072647363174,,,,,,,,,,,,,,,,,,0.6414332504724634,37.5934746029746,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,1.0
187,187,218021115210201,216.253645902691,2.76665593481733,4.06805123181448,0.0555747784674167,10.306510136341164,19.385005538855104,17.546836682621535,16.70947853548803,16.294478638471514,16.050454784693756,20.999285285519942,0.5692559538142821,,,,,,,,,,,,,,,,,,1.2523580441500215,16.27220492725792,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,9.0
188,188,218020903512830,216.430234465218,2.98576694372575,4.48047675193165,0.0352111011743545,9.711715216761702,17.64326042491117,16.519689141978322,16.04729034075209,15.828769131836223,15.70045695879316,20.546786163590856,0.61771186166601,,,,,,,,,,,,,,,,,,0.6909200101420971,17.9219070077266,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,1.0
189,189,218021061508594,216.298476981855,2.63275502318229,2.02863828605473,0.0556799992918968,9.61911812419704,19.784119355857328,18.410196114116147,17.773529911083383,17.469541605444377,17.276413617550844,20.55242768068497,0.264338896681633,,,,,,,,,,,,,,,,,,0.94065450867177,8.11455314421892,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,9.0
190,190,218020708506819,216.592951706114,2.4848749815732,2.20572837426583,0.0259199999272823,8.739590981627826,19.181310308066426,18.147220781683693,17.719443553019403,17.50994675888658,17.3876933413517,20.680078384476268,0.454391968465662,,,,,,,,,,,,,,,,,,0.6372740227971114,8.82291349706332,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,52,0,1.0
191,191,218020753609899,216.555324272404,2.7415394036347,5.13755464831202,0.0256187692284584,9.229107924480385,17.491646679396872,16.475137638093507,16.147413856591626,15.990822099658953,15.905806231722911,20.944070810882994,0.337515152836966,,,,,,,,,,,,,,,,,,0.4843155384345543,20.55021859324808,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,9.0
192,192,218020534509462,216.738111084993,2.7051162762796,1.71761374444736,0.0382799990475177,8.807345554657772,19.47550444007407,18.347804874115347,18.01576275224836,17.877937949438497,17.82069615814734,20.433264967445577,0.1333985638135589,,,,,,,,,,,,,,,,,,0.4698669246768503,6.87045497778944,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,1.0
193,193,218021113510377,216.25506029976,2.78132241273112,2.59848999177826,0.0573932901024818,9.670728285970544,19.57101492434741,18.34885636538992,17.69868570339065,17.406714850811937,17.23553700459692,21.015165627395564,0.308727117904284,,,,,,,,,,,,,,,,,,0.9421415145779832,10.39395996711304,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,29,0,9.0
194,194,218020330812783,216.908111652716,2.98182060183039,7.77257574072103,0.0255018193274736,9.463243953958411,17.344607624040407,16.24902384550095,15.821700007288706,15.631345532469204,15.564050435725145,21.51739950285553,0.3788315542378739,,,,,,,,,,,,,,,,,,0.617678313031746,31.09030296288412,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,41,0,9.0
195,195,218021145911388,216.228005953032,2.86555974104144,3.78399525115501,0.0550979413092136,9.79729829221936,19.396450359590418,17.977982227881807,17.347435717775348,17.024519934255924,16.844083373019817,21.48006331300292,0.591183136408264,,,,,,,,,,,,,,,,,,0.9534622936258828,15.13598100462004,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,1.0
196,196,218020495010916,216.771079819595,2.82627556072171,3.74535544094632,0.0356924794614315,9.376709366949504,18.518132128628643,17.317111725243254,16.865299020941215,16.651164728949155,16.52547270555654,20.97563889925797,0.184636653411677,,,,,,,,,,,,,,,,,,0.6659469962940996,14.98142176378528,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,78,0,4.0
197,197,218020035603005,217.154077983379,2.16694418282829,3.46849735084152,0.0339994989335536,9.055032971887176,18.535097499942776,17.551714373692356,17.197410182987788,17.054377778803026,16.995625439312356,21.14099170038084,0.259874737649215,,,,,,,,,,,,,,,,,,0.4973365948893296,13.87398940336608,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,41,0,1.0
198,198,218020895605093,216.436906614827,2.34103260072739,5.06736021449507,0.0393178686499595,9.22377675219246,18.70327141363497,17.59747887472744,17.11402113397135,17.042963982809106,16.998481225046866,21.880804702274624,0.597175712432527,,,,,,,,,,,,,,,,,,0.554514891918334,20.26944085798028,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,41,0,1.0
199,199,218020468102933,216.79342511694,2.16103331816379,1.85438731875797,0.0264299996197223,8.441145322133035,20.262293253581483,19.23074247672324,18.73747388656897,18.486601191792268,18.456761735238057,21.32135081182181,0.110448476416808,,,,,,,,,,,,,,,,,,0.7441412849309685,7.41754927503188,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,1.0
200,200,218020388512449,216.85996050193,2.9540018109416,2.88806504896299,0.0360199995338916,9.078810216650185,20.1150648091414,18.70321269566794,18.107182767458607,17.812207472968858,17.67337866776255,21.65309230311327,0.41781981584716,,,,,,,,,,,,,,,,,,0.8910052226990821,11.55226019585196,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,99,0,5.0
201,201,218020336511455,216.903329927341,2.87116297066114,2.93139944776132,0.035020001232624,8.775668391790012,19.50862295234161,18.38667170575134,18.02374820732197,17.862755894119765,17.785800579457145,21.601997897555364,0.415820440998475,,,,,,,,,,,,,,,,,,0.523915811631575,11.72559779104528,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,41,0,1.0
202,202,218020390312348,216.858456925757,2.94558609831505,4.80184812030439,0.0235320199280977,8.743750001962729,19.735704823997416,18.27797743947848,17.719676336697376,17.51486591785274,17.355131219380738,22.36959311569992,0.555829781875558,,,,,,,,,,,,,,,,,,0.7631115216257314,19.20739248121756,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,126,0,8.0
203,203,218020538812055,216.734545955348,2.92119270529226,3.21752453977913,0.0345400013029575,8.674779183533644,19.87350406088636,18.670645963664303,18.29981127286052,18.124592487667016,18.072415853542505,22.08029529417186,0.525544021257747,,,,,,,,,,,,,,,,,,0.5460534759972866,12.87009815911652,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,41,0,1.0
204,204,218021052308893,216.306145941946,2.65767303136072,2.06106365944116,0.0257500000298023,8.302458523227108,19.84838668543125,18.83043174071811,18.498836834492188,18.336098824817427,18.28391762942092,21.31216854576175,0.0399582712638669,,,,,,,,,,,,,,,,,,0.494332915900685,8.24425463776464,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,5.0
205,205,218020389012689,216.859547259492,2.9740003912567,4.89699228892947,0.0359500013291835,9.408795229560395,18.92735084165521,17.686977223583256,17.1269413254971,16.86369376984756,16.7507262334209,21.8194631080076,0.182173881917714,,,,,,,,,,,,,,,,,,0.8232834537356943,19.58796915571788,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,113,0,5.0
206,206,218020969403481,216.37537918147,2.20669395397855,3.09953360888858,0.0421300008893013,8.873743973006146,20.353598410590724,19.239880512334032,18.691483962903067,18.460631174342325,18.35669731493606,22.390840393931693,0.62158034086056,,,,,,,,,,,,,,,,,,0.7792493379917076,12.39813443555432,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,41,0,1.0
