ID,RA,DEC,e_raj2000,e_dej2000,smss_j,mean_epoch,rms_epoch,glon,glat,flags,nimaflags,ngood,ngood_min,nch_max,density,u_flags,u_nimaflags,u_ngood,u_nch,u_nclip,v_flags,v_nimaflags,v_ngood,v_nch,v_nclip,g_flags,g_nimaflags,g_ngood,g_nch,g_nclip,r_flags,r_nimaflags,r_ngood,r_nch,r_nclip,i_flags,i_nimaflags,i_ngood,i_nch,i_nclip,z_flags,z_nimaflags,z_ngood,z_nch,z_nclip,class_star,flags_psf,radius_petro,u_mag,e_u_psf,u_rchi2var,u_petro,e_u_petro,v_mag,e_v_psf,v_rchi2var,v_petro,e_v_petro,g_mag,e_g_psf,g_rchi2var,g_petro,e_g_petro,r_mag,e_r_psf,r_rchi2var,r_petro,e_r_petro,i_mag,e_i_psf,i_rchi2var,i_petro,e_i_petro,z_mag,e_z_psf,z_rchi2var,z_petro,e_z_petro,ebmv_sfd,prox,prox_id,dr1_id,dr1_dist,twomass_key,twomass_dist,allwise_cntr,allwise_dist,ucac4_mpos,ucac4_dist,refcat2_id,refcat2_dist,ps1_dr1_id,ps1_dr1_dist,galex_guv_id,galex_guv_dist,gaia_dr2_id1,gaia_dr2_dist1,gaia_dr2_id2,gaia_dr2_dist2,ref_epoch,ra,dec,pmRA,pmDEC,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,RA_pmcorr,DEC_pmcorr
481783744,303.600749,-48.384836,19,20,201424.17-482305.4,56888.3083,3.0978,350.988,-33.3826,0,0,13,2,1,2.0,0,0,3,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0.984,0,4.62,16.7706,0.0184,4.763,16.8324,0.0416,16.3521,0.0373,9.737,16.1412,0.1578,14.4056,0.0078,1.091,14.4231,0.0096,13.885,0.0078,1.003,13.8966,0.0087,13.4998,0.0076,0.196,13.5365,0.0092,13.3788,0.0074,0.0,13.4103,0.0085,0.0471,14.5,481783742,301480889,0.02,546308788,0.2,3037048501351032320,0.05,33526834,0.2,93835015,0.15,,,,,6668841698126350464,0.15,6668841698125118464,14.22,2015.5,303.6007467277975,-48.38487808025816,3.791148686467249,-22.913442604568065,13.969435,14.546937,13.255682,303.60075935449163,-48.38487756207184
481652287,299.171845,-51.362308,15,15,195641.24-512144.3,56989.4401,123.138,347.179,-30.8142,0,0,25,3,1,1.0,0,0,4,1,0,0,0,4,1,0,0,0,3,1,1,0,0,4,1,0,0,0,5,1,0,0,0,5,1,0,0.984,0,4.37,15.5659,0.0056,0.828,15.6046,0.017,15.1762,0.0054,0.693,15.1645,0.0202,14.2316,0.0061,8.024,14.2406,0.0079,14.0256,0.0059,1.254,14.0347,0.0066,13.9133,0.0068,2.061,13.9263,0.0067,13.9091,0.0076,2.581,13.9356,0.011,0.0514,15.0,,301361998,0.03,545941164,0.13,2980051501351026688,0.08,29597948,0.15,92057196,0.08,,,6383828482321812480,0.23,6666779323549949696,0.08,6666779323548935168,11.42,2015.5,299.17187680369375,-51.36231689157061,-1.448128526309148,1.0496565112880714,14.018325,14.304007,13.570356,299.1718407930512,-51.36230609600507
481832949,305.81614,-50.153395,18,15,202315.87-500912.2,56898.9978,0.1172,348.952,-34.925,0,0,12,2,1,1.0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0.993,0,3.86,15.5692,0.0202,7.327,15.5824,0.036,15.1646,0.012,2.18,15.1736,0.0346,14.1901,0.0075,0.173,14.2066,0.0085,13.9737,0.0074,0.224,13.9885,0.0085,13.8617,0.0092,1.466,13.8893,0.0138,13.8572,0.0078,0.565,13.9062,0.0121,0.0426,15.0,,301525149,0.1,544932758,0.09,3065050001351013376,0.12,31204890,0.14,94574086,0.14,,,6383722873370973184,0.3,6667733459124847616,0.14,,,2015.5,305.8161651652052,-50.15342917400287,-4.50261923479928,-1.8523464998622685,13.972261,14.261211,13.525491,305.8161272530652,-50.15339836001103
481604617,304.460596,-56.582008,23,15,201750.54-563455.2,57273.2339,282.557,341.146,-34.1281,0,0,11,1,1,1.0,0,0,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,3,1,0,0,0,3,1,0,0.985,0,4.32,15.6409,0.0376,16.862,15.6633,0.0665,15.2876,0.0108,0.0,15.2787,0.0272,14.1844,0.0107,0.0,14.1766,0.0121,13.9106,0.0105,0.0,13.9069,0.0119,13.7443,0.0061,0.115,13.7539,0.0186,13.7171,0.007,1.326,13.7371,0.007,0.0581,15.0,,301323961,0.02,1144409801,0.05,3039056101351002624,0.04,22278658,0.08,94239074,0.08,,,,,6468815038107644672,0.08,,,2015.5,304.4606090464671,-56.58202948941138,1.284690934745882,-9.448692173989254,13.915828,14.253621,13.420091,304.4606002312485,-56.58202513918883
485744997,306.24634,-62.941137,22,18,202459.12-625628.0,57039.9448,40.3296,333.383,-34.5257,0,0,14,2,1,1.0,0,0,3,1,1,0,0,3,1,1,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0.983,0,4.45,15.6719,0.0191,38.94,15.6756,0.023,15.2069,0.0067,45.889,15.2446,0.0444,14.0147,0.0074,0.154,14.0236,0.0105,13.7262,0.0108,2.114,13.7396,0.0133,13.5817,0.0074,0.438,13.5933,0.0099,13.5659,0.0168,5.093,13.5741,0.0183,0.0742,15.0,,304764598,0.02,991834260,0.25,3071063701351059968,0.19,13696193,0.11,94955788,0.13,,,6383863670988867584,0.61,6429869339820886400,0.13,6429869545977799680,11.07,2015.5,306.2463870878559,-62.941166881605774,7.767170632637885,-12.173446976361308,13.78758,14.136802,13.283284,306.24637097137014,-62.9411590816777
481672273,299.895693,-50.713479,16,16,195934.96-504248.5,56911.8561,7.3205,347.987,-31.2002,0,0,17,2,1,1.0,0,0,3,1,0,0,0,2,1,1,0,0,3,1,0,0,0,3,1,0,0,0,3,1,0,0,0,3,1,0,0.986,0,4.2,16.0756,0.0069,0.191,16.0924,0.031,15.7288,0.0105,26.211,15.7321,0.027,14.3317,0.0118,3.52,14.3308,0.0224,14.0236,0.0061,0.464,14.0314,0.0102,13.8493,0.007,1.311,13.8796,0.016,13.8182,0.0061,0.07,13.861,0.0133,0.044,15.0,,301384923,0.05,545997409,0.13,2996050001351002624,0.06,30461386,0.01,92054113,0.11,,,6383828491985491968,0.26,6666916247107593088,0.11,,,2015.5,299.89569702089443,-50.71350834714629,1.8228983867916537,-8.78012390396649,14.034391,14.404867,13.516853,299.8956982220507,-50.71349492645821
480907839,302.587546,-47.712595,15,15,201021.01-474245.3,56889.3811,5.3694,351.713,-32.6473,0,0,12,2,1,1.0,0,0,2,1,1,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0.985,0,4.27,16.0985,0.0088,43.555,16.0695,0.0598,15.6781,0.0099,1.217,15.6519,0.0427,14.3736,0.0186,5.759,14.3808,0.0098,14.0634,0.0075,0.033,14.0781,0.0095,13.871,0.013,3.057,13.9066,0.0223,13.8308,0.0078,0.471,13.8777,0.0192,0.0566,15.0,,300792575,0.03,558233407,0.03,3014048501351053824,0.05,34399018,0.07,93428895,0.05,,,6383828487690519552,0.2,6672095634069038336,0.05,,,2015.5,302.5875577261257,-47.712606978218616,2.776742575431303,0.7028850315861045,14.075842,14.456021,13.551,302.5875534857613,-47.712593725021264
486050561,314.061562,-62.681999,17,20,205614.77-624055.1,56985.4822,31.0856,332.844,-38.0774,0,0,19,3,1,1.0,0,0,3,1,0,0,0,4,1,0,0,0,3,1,0,0,0,3,1,0,0,0,3,1,0,0,0,3,1,0,0.983,0,4.9,15.6973,0.0351,24.142,15.7491,0.0899,15.3558,0.0172,6.971,15.3175,0.0314,14.4439,0.0061,0.097,14.421,0.0171,14.216,0.0159,6.601,14.2102,0.0124,14.0618,0.0067,1.049,14.1021,0.0156,14.0594,0.0061,0.369,14.0783,0.0083,0.0382,15.0,,305066663,0.04,1042387973,0.48,3126062101351000064,0.04,13983053,0.4,97391216,0.17,,,,,6450936669802720256,0.17,,,2015.5,314.06162043178665,-62.68203708963645,19.42146143148181,-28.70712594419172,14.217602,14.525514,13.746046,314.0616387637184,-62.682051072461164
485844134,311.664105,-60.858016,18,20,204639.38-605128.8,57027.0863,31.602,335.412,-37.3792,0,0,31,5,1,1.0,0,0,5,1,0,0,0,6,1,0,0,0,5,1,0,0,0,5,1,0,0,0,5,1,0,0,0,5,1,0,0.991,0,4.48,16.3137,0.0278,16.613,16.4191,0.0582,15.9305,0.0186,8.127,16.0333,0.036,14.0395,0.0052,1.115,14.0417,0.0073,13.5684,0.0047,0.124,13.5716,0.0118,13.2609,0.0061,1.676,13.2768,0.0103,13.1591,0.0048,0.795,13.1647,0.0113,0.0502,15.0,,304892503,0.03,1042267404,0.2,3120060601351015936,0.09,16355212,0.12,96516777,0.14,,,6383863701053639680,0.78,6454516232986297728,0.14,6454516232984030208,1.3,2015.5,311.664148074754,-60.858047436663625,8.477219818258591,-11.386365686502092,13.599604,14.097985,12.940318,311.66413657658546,-60.858036653973464
487166322,306.316699,-46.586098,14,20,202516.00-463509.9,57035.719,63.5075,353.322,-35.0792,0,0,21,3,1,2.0,0,0,4,1,0,0,0,3,1,0,0,0,4,1,0,0,0,4,1,0,0,0,3,1,1,0,0,3,1,0,0.984,0,4.8,15.5548,0.0236,15.359,15.5092,0.0737,15.1851,0.0146,4.801,15.1436,0.0325,14.2508,0.0073,1.774,14.2527,0.0091,14.0143,0.007,1.672,14.0188,0.0072,13.9022,0.0062,4.02,13.9198,0.0122,13.9082,0.0071,1.329,13.9164,0.0086,0.0325,11.3,487166321,306387777,0.09,1149761717,0.12,3054047001351050752,0.13,35932880,0.05,94899973,0.12,,,6383722868002264064,0.67,6669491406418740608,0.12,6669491402122630144,11.08,2015.5,306.31669713879,-46.58613212516526,0.9859362997696404,-6.735925803782374,14.022445,14.308158,13.578205,306.3167016022203,-46.58611021844275
