,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
10,901005323701693,303.43661480476635,-57.3499210713675,5.001499652862549,0.0566346189086444,10.18897350270708,-999999.0,17.128353118896484,16.39229965209961,16.049586454027985,15.844549179077148,21.130675548826503,-99999.0,False,0.8578756985020914,A3667,1.0,,,,,,,,,,,,,,1.0787666648684997,20.005998611450195,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,6,0,1.0
11,901005803302451,301.2777229581742,-55.63043596022486,5.210434913635254,0.0554048158228397,9.642051028307424,-999999.0,17.259014129638672,16.765918731689453,16.727714583760104,16.460052490234375,21.59316328971969,-99999.0,False,2.445076098292503,A3667,1.0,,,,,,,,,,,,,,0.5312995458785679,20.841739654541016,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,15,0,9.0
12,901005722500866,303.4444902078666,-55.990745153651226,4.119584083557129,0.0532175675034523,9.69282841197168,-999999.0,17.85562515258789,17.21625518798828,16.96543129916902,16.762910842895508,21.53339672739651,-99999.0,False,1.3307215380764197,A3667,1.0,,,,,,,,,,,,,,0.8901938534188716,16.478336334228516,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,6,0,9.0
13,901005885503044,302.6093764426401,-55.45430063117636,3.688074350357056,0.0562353320419788,9.765708855728295,-999999.0,17.805694580078125,17.182275772094727,16.836784398668776,16.73931884765625,21.25914879234365,-99999.0,False,2.178380382207128,A3667,1.0,,,,,,,,,,,,,,0.968910181409349,14.752297401428224,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,15,0,9.0
14,901005245503929,303.233672378772,-57.45956421918051,4.708968639373779,0.0571389533579349,10.266929599789975,-999999.0,17.083621978759766,16.324766159057617,15.945574731284578,15.76883316040039,20.93226983155799,-99999.0,False,0.9890583796701647,A3667,1.0,,,,,,,,,,,,,,1.1380472474751873,18.83587455749512,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,1.0
15,901005641107630,300.77045329371924,-56.33301539286156,4.640328407287598,0.0164037141948938,8.112091046399533,-999999.0,18.59132957458496,18.184844970703125,17.792527196031347,17.975553512573242,22.76046324101645,-99999.0,False,2.148636025388567,A3667,0.0,,,,,,,,,,,,,,0.7988023785536136,18.56131362915039,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,19,0,8.0
16,901005561501611,303.6710273741032,-56.58087413546791,2.271747589111328,0.0564736630767583,9.636449416797758,-999999.0,18.443021774291992,17.737060546875,17.40051454511526,17.28082847595215,20.761735607762542,-99999.0,False,0.6102233931096368,A3667,1.0,,,,,,,,,,,,,,1.0425072291767314,9.086990356445312,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,7,0,5.0
17,901005481605292,303.0897157824939,-56.79882325620773,9.056924819946287,0.0514676589518785,10.56931460223379,-999999.0,15.55307388305664,14.828359603881836,14.89207245116228,14.294504165649414,20.856138099367968,-99999.0,False,0.0481250380684074,A3667,1.0,,,,,,,,,,,,,,0.6610014318943609,36.22769927978516,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,11,0,9.0
18,901005560902293,300.99893004469067,-56.53947688086847,2.2067112922668457,0.0534184649586677,9.907045532786857,-999999.0,17.776134490966797,17.036746978759766,16.667531690162555,16.495946884155273,19.9983492475151,-99999.0,False,1.8606503855762135,A3667,1.0,,,,,,,,,,,,,,1.108602800804242,8.826845169067383,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,6,0,1.0
19,901005561807680,305.32684969411594,-56.52541736411487,2.3712050914764404,0.03154281899333,8.778480606827193,-999999.0,18.463193893432617,17.976238250732422,17.746850675593127,17.68284797668457,21.093958526577264,-99999.0,False,1.947462176461099,A3667,0.0,,,,,,,,,,,,,,0.7163432178394906,9.484820365905762,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,23,0,1.0
20,901005482003303,304.8198026114181,-56.6363699620435,3.690985202789306,0.0632691085338592,9.830380834331054,-999999.0,17.543968200683594,16.95427703857422,16.802361197214278,16.5599422454834,21.03286324084239,-99999.0,False,1.4848437337262552,A3667,1.0,,,,,,,,,,,,,,0.7416070034693156,14.763940811157228,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,20,0,1.0
21,901005481710330,303.74696320367605,-56.827439788135656,2.651968479156494,0.061536218971014,9.98211164900988,-999999.0,17.20302963256836,16.599119186401367,16.373542325325317,16.194896697998047,19.959835657204312,-99999.0,False,0.5386024888192154,A3667,1.0,,,,,,,,,,,,,,0.829487307243042,10.607873916625977,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,18,0,9.0
22,901005402409604,303.7376650316641,-57.028530247888014,6.209952831268311,0.0385570768266916,8.724383960937825,-999999.0,18.47417640686035,18.087230682373047,18.021232646717245,17.877769470214844,23.29554687127333,-99999.0,False,0.6152304433899787,A3667,0.0,,,,,,,,,,,,,,0.452943760143107,24.83981132507324,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,5.0
