,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
181,901005090608580,303.0417591390759,-57.98875100358412,13.833600044250488,0.0317324325442314,8.896313519555969,-999999.0,17.457252502441406,16.959577560424805,17.445507026436708,16.669992446899414,23.907128318373964,-99999.0,False,1.807725958707494,A3667,0.0,,,,,,,,,,,,,,0.0117454760046982,55.33440017700195,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-120565.76095416154,-177072.94840109977,9,303.57523595745715,-57.205242382340316,False
182,901005402208617,302.7843170857014,-57.005519994989854,4.777214527130127,0.0529191909098236,10.398010117618774,-999999.0,16.61104393005371,15.8222017288208,15.5382389366863,15.225876808166504,20.460950132,-99999.0,False,0.3943054334933715,A3667,1.0,,,,,,,,,,,,,,1.072804993367411,19.108858108520508,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-178747.66501680267,45137.25954120448,9,303.57523595745715,-57.205242382340316,False
183,901005245600836,303.5744812284737,-57.49757003744392,6.376820087432861,0.0552020016565127,10.53536337767724,-999999.0,15.74745750427246,15.119897842407228,15.084243114876683,14.648405075073242,20.385793345053937,-99999.0,False,1.1129257514834394,A3667,1.0,,,,,,,,,,,,,,0.6632143893957778,25.507280349731445,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-170.56875026014495,-66066.05005341482,9,303.57523595745715,-57.205242382340316,False
184,901005323604170,303.068869789251,-57.16048689386152,4.76362943649292,0.0567009709775447,10.327153672014983,-999999.0,17.16385841369629,16.2674617767334,16.076261314145796,15.646162986755373,20.900026309901016,-99999.0,True,0.5202492859637875,A3667,1.0,,,,,,,,,,,,,,1.0875970995504929,19.05451774597168,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-114438.75401459457,10114.740396208588,9,303.57523595745715,-57.205242382340316,False
185,901005402508154,304.14449004571503,-57.08875746214112,3.7084414958953857,0.0575786344707012,9.921641862984703,-999999.0,17.892045974731445,17.141525268554688,16.870781494648565,16.623857498168945,21.230357110307747,-99999.0,False,0.964016828546921,A3667,1.0,,,,,,,,,,,,,,1.0212644800828805,14.833765983581545,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,128651.42394628048,26325.591965018844,9,303.57523595745715,-57.205242382340316,False
186,901005323705163,303.5727592265881,-57.14029262167784,4.323131561279297,0.0524089764803648,9.961426052178297,-999999.0,17.64303970336914,16.873672485351562,16.643499712935245,16.349184036254883,21.29553942787826,-99999.0,False,0.6234886188926492,A3667,1.0,,,,,,,,,,,,,,0.9995399904338952,17.292526245117188,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-559.7411764017579,14678.645909720288,9,303.57523595745715,-57.205242382340316,False
187,901005402401773,303.4158853428095,-56.87699642984834,3.776257991790772,0.0551277566701173,10.05402570966072,-999999.0,17.67364501953125,16.850234985351562,16.62825817054507,16.29779052734375,20.978417954040697,-99999.0,True,0.268356730521501,A3667,1.0,,,,,,,,,,,,,,1.0453868489861795,15.105031967163086,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-36013.23891037532,74183.58526318654,9,303.57523595745715,-57.205242382340316,False
188,901005402403721,303.49598740864144,-56.96180344330075,5.5052900314331055,0.0596389677375555,10.450543866829449,-999999.0,16.34685516357422,15.67145824432373,15.45481693342915,15.156645774841309,20.618233943808647,-99999.0,False,0.3864709732011929,A3667,1.0,,,,,,,,,,,,,,0.8920382301450687,22.021160125732425,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-17910.172032351056,55017.2002229414,9,303.57523595745715,-57.205242382340316,False
189,901005323710588,303.7886155257863,-57.17548249710104,4.012728214263916,0.0568825086820962,10.948751587952607,-999999.0,16.109153747558594,15.145034790039062,14.776503020654376,14.45368766784668,19.40510819962044,-99999.0,True,0.7876535117830571,A3667,1.0,,,,,,,,,,,,,,1.3326507269042178,16.050912857055664,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,48223.78244239326,6725.734064077173,9,303.57523595745715,-57.205242382340316,False
190,901005641210664,301.32546835591575,-56.25928001479202,1.903841495513916,0.0157210249453783,9.029731326627378,-999999.0,20.08269691467285,18.99193954467773,16.884702667803683,18.516590118408203,21.63296816805996,-99999.0,False,1.7688434218855025,A3667,0.0,,,,,,,,,,,,,,3.197994246869168,7.615365982055664,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,7,1,9.0,-143232.0414767547,44091.43066610531,10,301.95923845094563,-56.45437484074824,False
191,901005402201832,302.5029482591036,-56.93766379095177,3.4709455966949463,0.0619317193826039,10.313060221405896,-999999.0,17.137523651123047,16.386310577392578,16.044271573089333,15.833751678466797,20.331424292278484,-99999.0,False,0.5469015310903985,A3667,1.0,,,,,,,,,,,,,,1.0932520780337145,13.883782386779783,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,122878.41664370455,-109223.30274599779,10,301.95923845094563,-56.45437484074824,False
192,901005402207116,302.723422628288,-57.07162889783071,2.546081066131592,0.0535577628761529,9.79475054197569,-999999.0,18.31226348876953,17.519073486328125,17.12055578625776,16.913551330566406,20.79130930450461,-99999.0,True,0.5045454036266819,A3667,1.0,,,,,,,,,,,,,,1.1917077025117706,10.184324264526367,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,172705.62407937608,-139499.41690063968,10,301.95923845094563,-56.45437484074824,False
193,901005402107729,302.304019007836,-57.02332975418657,2.1655941009521484,0.0522521436214447,9.79130489492824,-999999.0,18.52134132385254,17.635848999023438,17.256697774345344,17.013919830322266,20.5566089795188,-99999.0,True,0.7521068054698721,A3667,1.0,,,,,,,,,,,,,,1.2646435495071948,8.662376403808594,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,77920.40585722691,-128583.81043706319,10,301.95923845094563,-56.45437484074824,False
