,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
10,W39670338510323,39.5585232076981,-32.8226162039619,3.47441358891743,0.0151000004261732,8.745977462894878,18.15939379501856,16.95754410572114,16.530814641565016,16.324865802491754,16.243150104351532,20.478096898020087,0.068147791939224,True,,,True,0.0,,,,,,,,,,,,,,0.6326783032293868,13.89765435566972,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,134,0,8.0
11,W39670381311604,39.5157002092928,-32.7159852217905,5.18040149289084,0.0218962281942367,8.929866234328085,18.625431226412296,17.45266325827699,17.00292940773587,16.763786323928976,16.663269705613363,21.81762118876682,0.682748206703444,True,,,True,0.0,,,,,,,,,,,,,,0.6888769343480128,20.72160597156336,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,119,0,1.0
12,W39670091610137,39.8034478833639,-32.8371789327317,6.48324294150782,0.0214048065245151,9.149535603956751,17.15663925412712,16.156385086281592,15.814901324103706,15.719755324684602,15.60695391898193,21.116737485270676,0.062724344095717,True,,,True,0.0,,,,,,,,,,,,,,0.4366297615969898,25.93297176603128,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,108,0,1.0
13,W39670710806260,39.1892987621224,-33.1617078518602,5.17116411873249,0.0214717779308557,8.772417687239074,17.857300159165575,16.81491582692012,16.591655277271265,16.483383776832945,16.40856006663916,21.402471565609005,0.4674316421753169,True,,,True,0.0,,,,,,,,,,,,,,0.3315320500871763,20.68465647492996,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,89,0,1.0
14,W39670270800426,39.6296732929137,-33.6471151694209,12.0894380882781,0.0167999994009733,9.291489419187135,17.02681501983848,15.767395364145257,15.33468065839786,15.154970537104171,15.23680908636857,21.989585917707785,0.1105125719008129,True,,,True,0.0,,,,,,,,,,,,,,0.6124248270410817,48.3577523531124,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,119,0,1.0
15,W39660037311916,39.0637277489527,-33.6886076205084,3.04248798788388,0.0210999995470047,8.731959113245999,18.964118588397444,17.664979396682895,17.222950532329094,17.04939865224231,16.94556443997201,20.881969575352187,0.3253032043371719,True,,,True,0.0,,,,,,,,,,,,,,0.6155807444405852,12.16995195153552,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,134,0,8.0
16,W39680394011170,39.0999247291847,-31.7521946462435,4.4156423944977,0.0322000011801719,10.227850299260936,17.20458950408053,15.706341109995051,15.0841533328646,14.773958647979464,14.54622682563278,19.551997486320463,0.250436820706035,True,,,True,0.0,,,,,,,,,,,,,,0.9323824620155888,17.6625695779908,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,150,0,4.0
17,W40690629405237,39.6689373765157,-31.3469395856286,5.59198268427767,0.0166648607701063,10.106645959399373,16.960121008485054,15.212347507868165,14.44429256521289,14.05839946792663,13.769810150973086,19.424996336624993,0.497489951157836,True,,,True,0.0,,,,,,,,,,,,,,1.1539480399415345,22.36793073711068,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
18,W40690435808252,39.8571587127122,-31.0954532232944,4.36853906496392,0.0623531341552734,10.846241621483948,18.296261327155435,16.49633443141812,15.634178113345728,15.222729108212937,14.966975410102169,20.078733913452513,0.332900724410486,True,,,True,0.0,,,,,,,,,,,,,,1.2736053232051852,17.47415625985568,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
19,W40690489209105,39.8050383442286,-31.0244635081344,3.78479736997471,0.0515445508062839,10.206353224480184,17.73634060799766,16.3392487567184,15.826230461555102,15.558379595781371,15.409679063586877,19.95931830955477,0.3254443393284449,True,,,True,0.0,,,,,,,,,,,,,,0.78086916093703,15.13918947989884,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
