,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
170,C901005676307124,98.00478351832795,-56.03971042205997,2.4130043983459473,0.0575091764330863,10.00505709287117,-999999.0,18.221050262451172,17.318391799926758,16.81367497269783,16.678955078125,20.47405704929892,-99999.0,True,1.995612906183085,A3395,True,0.0,,,,,,,,,,,,,,1.4073752897533431,9.652017593383787,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,667.2801063589588,-99710.64555188676,40,98.00183095148566,-55.598512875370204,False
171,C901006509402491,96.44948154675518,-53.40663190533722,9.561226844787598,0.0493233685563307,11.070646395088676,-999999.0,15.421171188354492,14.41074562072754,14.104037817715623,13.67572021484375,20.556188413286986,-99999.0,True,0.384600582610758,A3391,True,0.0,,,,,,,,,,,,,,1.317133370638869,38.24490737915039,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,227844.04733206678,-7302.8938768610205,41,95.44132204528586,-53.3743182156166,False
172,C901006423107773,94.19472647364856,-53.74437232486409,5.059687614440918,0.0511256717145442,10.46376424484716,-999999.0,17.278818130493164,16.30249786376953,15.710770296726558,15.551057815551758,21.06599106694447,-99999.0,True,1.828590306223097,A3391,True,0.0,,,,,,,,,,,,,,1.568047833766606,20.238750457763672,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,-281730.59919002984,-83632.2286899329,41,95.44132204528586,-53.3743182156166,False
173,C901006595206637,95.18500820347522,-53.2134886860388,3.387229681015014,0.0489124730229377,10.41246198102598,-999999.0,16.839677810668945,15.91067886352539,15.59658473943114,15.269835472106934,19.80277677651377,-99999.0,True,1.2427114873621392,A3391,True,0.0,,,,,,,,,,,,,,1.2430930712378068,13.54891872406006,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-57926.92824920411,36347.473684581986,41,95.44132204528586,-53.3743182156166,False
174,C901006423404713,95.36074273597876,-53.62660010863674,5.990734100341797,0.0511481836438179,9.796050969918095,-999999.0,16.750965118408203,16.257553100585938,16.193449399062306,15.906000137329102,21.38782800127374,-99999.0,False,0.9413549408900398,A3391,True,0.0,,,,,,,,,,,,,,0.557515719345897,23.962936401367188,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-18210.923903404022,-57015.70782255155,41,95.44132204528586,-53.3743182156166,False
175,C901006338402648,95.87021788444471,-53.92427944561538,5.727107048034668,0.058251179754734,10.23317480314278,-999999.0,17.36058235168457,16.568788528442383,16.112795693815265,15.966331481933594,21.60133971412944,-99999.0,False,0.6218156326094215,A3391,True,0.0,,,,,,,,,,,,,,1.247786657869305,22.908428192138672,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,96930.45964990126,-124291.23797972563,41,95.44132204528586,-53.3743182156166,False
176,C901006769001011,94.56231926117658,-52.71688087721414,6.459059715270996,0.0567545779049396,10.700887233305084,-999999.0,15.876913070678713,15.047006607055664,14.582324984578444,14.279845237731934,20.340727787286895,-99999.0,False,2.0100770781339863,A3391,True,0.0,,,,,,,,,,,,,,1.2945880861002674,25.836238861083984,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-198654.6292086962,148580.83847895588,41,95.44132204528586,-53.3743182156166,False
177,C901006338304474,95.59441143861218,-54.09378122000165,2.872173547744751,0.0546602495014667,9.656625324249076,-999999.0,18.658954620361328,17.836652755737305,17.377339692261142,17.191463470458984,21.370580827981943,-99999.0,True,0.9147674580897828,A3391,True,0.0,,,,,,,,,,,,,,1.2816149281001863,11.488694190979004,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,34598.20289174962,-162598.63899102248,41,95.44132204528586,-53.3743182156166,False
178,C901006509405786,96.68198939784324,-53.41390354472264,5.639645576477051,0.05343029676884,10.429745413156647,-999999.0,16.765911102294922,15.836100578308104,15.774207175995638,15.159902572631836,20.835234318065776,-99999.0,True,0.3683616107474575,A3391,True,0.0,,,,,,,,,,,,,,0.9917039262992836,22.558582305908203,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,280390.8216779681,-8946.284377966436,41,95.44132204528586,-53.3743182156166,False
179,C901006509001535,94.70325288748752,-53.47219902002612,5.932068824768066,0.0516896694898605,9.883357422794544,-999999.0,17.37015724182129,16.671764373779297,16.358430696032784,16.13515853881836,21.780669961196885,-99999.0,False,1.4713060973447043,A3391,True,0.0,,,,,,,,,,,,,,1.0117265457885054,23.728275299072266,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-166803.62966242383,-22121.061796551585,41,95.44132204528586,-53.3743182156166,False
