,ID,RA,DEC,Re,z,Mstar,GAL_MAG_U,GAL_MAG_G,r_mag,GAL_MAG_I,GAL_MU_E_G,GAL_MU_E_R,GAL_MU_E_I,GAL_MAG_Z,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,Ellipticity_r,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,priority,g_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,N_observations_to_complete,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
519,47690971603795,47.5346968922591,-31.4668495823642,2.31967572325945,0.0142,8.167753173715088,20.7517843805622,18.766505799411,17.7275337528059,17.3164847019768,21.83651686800972,20.797544821404617,20.38649577057552,,,,,,,,,,,,,,1.450021097434199,9.2787028930378,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2,1,0,1.0,-116146.20459315703,80958.96986020269,29,48.048618151520856,-31.82507511271908,True
520,47680733804779,48.1667319231934,-32.2851199945058,4.99169154971135,0.0411,9.07935405453706,19.8395553076798,18.1837787276525,17.5192508125815,17.1835303333721,22.9178921156793,22.253364200608303,21.917643721398903,,,,,,,,,,,,,,1.0002483942803977,19.9667661988454,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2,1,0,1.0,26693.712397995696,-103970.1432837983,29,48.048618151520856,-31.82507511271908,True
521,42680595405125,43.6031229613821,-32.2562493936876,3.92070690961682,0.0275,8.532575632511056,19.5321190091785,18.1623008532557,17.7332398268787,17.5040959513659,22.371997425281087,21.942936398904088,21.713792523391287,,,,,,,,,,,,,,0.6582049018897997,15.68282763846728,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-239251.43993561727,-43228.16461005215,30,44.661757651362706,-32.06497432904135,False
522,44680550910768,44.8462193624144,-31.7859612696877,4.44146400077891,0.0206,9.257585874329896,18.2926961808477,16.3416873448915,15.5949436899314,15.2594045935509,20.82219275857432,20.07544910361422,19.73991000723372,,,,,,,,,,,,,,1.0822827513405997,17.76585600311564,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,41688.34669768339,63056.951413924486,30,44.661757651362706,-32.06497432904135,False
523,44680028612963,45.3569182415008,-31.6014566512059,2.219264229627,0.0276,8.806731432800753,21.8145843629086,19.4200955855872,17.8438032029943,17.3297480501613,22.394015333321047,20.817722950728147,20.303667797895145,,,,,,,,,,,,,,2.0903475354259022,8.877056918508,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,157106.29337120935,104754.99519081118,30,44.661757651362706,-32.06497432904135,False
524,44690565802922,45.5312635678654,-31.5398039797286,3.86949366517532,0.0523,9.746294489900624,19.1273816951824,17.3852370702478,16.4129982532596,16.0591956858879,21.566382452004166,20.594143635015968,20.240341067644263,,,,,,,,,,,,,,1.3260413843599004,15.47797466070128,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,196508.33712960934,118688.49894468118,30,44.661757651362706,-32.06497432904135,False
525,43691016204322,43.9912673986155,-31.4228371470331,2.58804836923373,0.0553,9.602431465653726,19.9582404407388,17.9570848671781,16.9220864913329,16.5568223767657,21.264821492928824,20.229823117083622,19.864559002516422,,,,,,,,,,,,,,1.4002624904123984,10.35219347693492,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,16,1,0,1.0,-151530.79712086884,145123.00313386414,30,44.661757651362706,-32.06497432904135,True
526,44670625210731,45.1741956929038,-32.7891061796402,1.88487533340862,0.025217446,8.824514522746648,20.1724994179281,18.2526868926486,17.2657713592542,16.8746511766825,20.87197472957797,19.88505919618357,19.49393901361187,,,,,,,,,,,,,,1.3780357159660994,7.53950133363448,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,17,1,0,1.0,115810.99738828756,-163653.79823534048,30,44.661757651362706,-32.06497432904135,True
527,42680274406140,43.9190432250653,-32.1710176482673,2.23629645591359,0.054,9.65861166987565,18.9860547993659,17.4637954777754,16.7403056679479,16.3718132084798,20.454317037141628,19.73082722731413,19.36233476784603,,,,,,,,,,,,,,1.091982269295599,8.94518582365436,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,16,1,0,1.0,-167853.46034321326,-23965.790145065555,30,44.661757651362706,-32.06497432904135,True
528,44680053401499,45.339307027069,-32.5568307395904,2.01721140983564,0.0442,8.708988584699336,20.4070235432549,19.0857133232131,18.4322543168309,18.1572125605607,21.85234508479181,21.19888607840961,20.923844322139416,,,,,,,,,,,,,,0.9285007626523978,8.06884563934256,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,17,1,0,1.0,153126.15890962194,-111159.54878408634,30,44.661757651362706,-32.06497432904135,True
529,44671355110425,44.4505158489288,-32.8129507727726,1.69717337780929,0.0286,8.210940853955499,21.3769384446137,20.2359959794108,19.1746471198641,18.7454793829699,22.62750171474888,21.566152855202184,21.136985118307983,,,,,,,,,,,,,,1.490516596440898,6.78869351123716,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,1.0,-47740.6473500622,-169042.6762832634,30,44.661757651362706,-32.06497432904135,True
530,42680262103823,43.9320659113713,-32.3640531795921,1.63717016437163,0.035768077,9.006358137301023,20.7232225173863,18.6430943742915,17.5967236097225,17.1918739549067,20.956438163553536,19.91006739898453,19.505217744168736,,,,,,,,,,,,,,1.4512204193848,6.54868065748652,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,1.0,-164910.33323805692,-67591.8202244694,30,44.661757651362706,-32.06497432904135,True
531,44691304305406,44.8105060068771,-31.3315277879376,1.5319531198569,0.0362,8.658254519159124,22.4177392214716,20.4292569919391,18.9838018637611,18.401180066454,22.598359050748165,21.152903922570168,20.57028212526307,,,,,,,,,,,,,,2.0280769254850988,6.1278124794276,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,16,1,0,1.0,33617.1283462527,165758.91828944732,30,44.661757651362706,-32.06497432904135,True
532,42680184602433,44.0091685121829,-32.4795945018191,2.58120783314311,0.042969726,9.435884500554502,19.4013886360941,17.8197151076639,17.0877628782934,16.619745954835,21.121704661311355,20.389752431940856,19.921735508482456,,,,,,,,,,,,,,1.1999691528288992,10.32483133257244,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22,1,0,1.0,-147485.1454546354,-93704.15904777202,30,44.661757651362706,-32.06497432904135,True
