,ID,RA,DEC,Re,z,Mstar,GAL_MAG_U,GAL_MAG_G,r_mag,GAL_MAG_I,GAL_MU_E_G,GAL_MU_E_R,GAL_MU_E_I,GAL_MAG_Z,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,Ellipticity_r,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,priority,g_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,N_observations_to_complete,remaining_observations,isel
13,38670077606033,39.8197358801215,-33.1790897183404,2.60782534370092,0.037262443,9.133650593902823,20.6692412798083,18.6430566894037,17.4597470974174,17.0208733021055,21.96732387927793,20.78401428729163,20.34514049197973,,,,,,,,,,,,,,1.6221833872982003,10.43130137480368,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,9.0
14,38670832208548,39.0687346218609,-32.9709732325605,6.68493329442501,0.052826546,9.715139079623784,18.3915138104129,16.9433431469342,16.3433152232239,16.0507176535078,22.31170321874057,21.711675295030275,21.41907772531417,,,,,,,,,,,,,,0.8926254934264009,26.73973317770004,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,26,1,0,8.0
15,38670488810337,39.4094805047701,-32.8217860849651,2.07084389791953,0.0367,8.835487297253039,21.7429382151633,20.019272579723,18.3439441382442,17.8431112729809,22.84288407454633,21.16755563306753,20.666722767804224,,,,,,,,,,,,,,2.1761613067421024,8.28337559167812,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,1.0
16,38670427402135,39.4724776414214,-33.5051533424787,2.882994884014,0.028686512,8.56452550151299,20.4813600645624,19.0462344052964,18.2153450922397,17.8157527515209,22.58832844561436,21.75743913255766,21.35784679183886,,,,,,,,,,,,,,1.2304816537754988,11.531979536056,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,1.0
17,38670697313345,39.2027192464657,-32.5713066432129,3.99500704208647,0.027719175,8.277946666407397,20.5872746573768,19.1755132456617,18.6472435133349,18.3239623654376,23.425975673352468,22.897705941025663,22.574424793128365,,,,,,,,,,,,,,0.851550880224103,15.98002816834588,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,26,1,0,8.0
18,38690495500058,39.8005069045523,-31.7783649391959,1.70940445734288,0.0598,9.679024795638114,19.7043776725338,17.6933074384337,16.8838315052672,16.5228133922704,20.10040628049621,19.29093034732971,18.92991223433291,,,,,,,,,,,,,,1.1704940461632989,6.83761782937152,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,0,1.0
19,38691244806620,39.0691179435276,-31.2306178949671,3.4377766381555,0.0364,8.968358585326962,20.4533322101874,18.7988704806192,17.8657434894906,17.4114286838937,22.7231334421321,21.7900064510035,21.3356916454066,,,,,,,,,,,,,,1.3874417967255006,13.751106552622,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,0,1.0
20,38660550210948,39.7502199444704,-33.7709542856136,2.77369450165447,0.0266,8.65640271119946,20.9865608796595,19.1532105366313,17.9210696866586,17.4863621304876,22.611378346407697,21.379237496435,20.944529940264,,,,,,,,,,,,,,1.6668484061437,11.09477800661788,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,9.0
21,38660018611461,40.2827579989089,-33.7264182816388,2.93996695306376,0.035831455,9.10286496975368,19.5750778652922,17.9145221554187,17.2294447528138,16.8715622554478,21.499109080740816,20.814031678135915,20.45614918076992,,,,,,,,,,,,,,1.0429598999709029,11.75986781225504,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,9.0
22,38660511411764,39.7889642278117,-33.7029041722145,1.64180577404486,0.04247939,8.798896606395868,20.0394424388725,18.8525409153365,18.1753067505414,17.8813453310949,21.17202449055732,20.49479032576221,20.20082890631571,,,,,,,,,,,,,,0.9711955842416023,6.56722309617944,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,26,1,0,8.0
23,38661221210953,39.0775792462673,-33.7695280889932,1.9846869425366,0.03575807,8.658429033312737,20.3690544464056,19.0998849918907,18.2693721504705,17.9356589814019,21.83121973579384,21.000706894373632,20.66699372530504,,,,,,,,,,,,,,1.1642260104888005,7.9387477701464,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,26,1,0,8.0
24,38660852610320,39.4469791397182,-33.8232826576982,9.87952017467454,0.029687205,8.906147815153128,17.9726906920948,16.8814104975923,16.5995368727183,16.5019146615327,23.097964441460388,22.81609081658639,22.71846860540079,,,,,,,,,,,,,,0.379495836059597,39.51808069869816,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,9.0
25,39710046608346,40.5231086600939,-29.0864356923685,3.64561133438247,0.0527,9.80264172481098,18.3969962153606,16.9888720482004,16.2808812953346,15.9297471610331,21.04059855903124,20.33260780616544,19.98147367186394,,,,,,,,,,,,,,1.0591248871672985,14.58244533752988,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,38,1,0,8.0
26,39711195208233,39.427789818578,-29.0964649247664,2.57313854995312,0.0235,8.95276092412899,19.7627040039957,17.8456349930541,16.8890078411918,16.4634985370147,21.140825531336933,20.18419837947463,19.75868907529753,,,,,,,,,,,,,,1.382136456039401,10.29255419981248,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,21,1,0,1.0
27,39710438806369,40.1495283067159,-29.2523933271059,2.33291960281764,0.0562,9.602659030811662,19.6321188528686,17.8776078583957,17.0262186058963,16.635324194282,20.959981402007443,20.108592149508045,19.717697737893744,,,,,,,,,,,,,,1.2422836641136996,9.33167841127056,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10,1,0,1.0
28,39710507409134,40.0835939165642,-29.0220841182867,2.62074483920687,0.0393,8.983758199538235,19.8858370960525,18.596365954516,17.7858130212444,17.4055986344726,21.931364332516463,21.120811399244868,20.740597012473067,,,,,,,,,,,,,,1.190767320043399,10.48297935682748,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,21,1,0,1.0
29,39710471705705,40.1182226228852,-29.3077808192451,2.81626990138888,0.0375,8.872299847098992,19.9377492235925,18.4657655550761,17.8078507407856,17.4843733667087,21.957011605402663,21.299096791112166,20.975619417035265,,,,,,,,,,,,,,0.9813921883674012,11.26507960555552,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10,1,0,1.0
30,39680514102493,40.1836780452887,-32.4754862557297,2.38607491894765,0.0371,9.130450999689447,20.8773344823138,18.9450487696924,17.5817714504322,17.0982583986514,22.07634382994081,20.71306651068061,20.22955345889981,,,,,,,,,,,,,,1.8467903710409992,9.5442996757906,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,0,8.0
31,39680581600631,40.1172029345364,-32.630722046396,3.58401743063566,0.04054138,9.247695518335949,18.7468287409683,17.4786157830681,16.9666055167167,16.6680632312599,21.49334103059438,20.98133076424298,20.68278847878618,,,,,,,,,,,,,,0.8105525518082004,14.33606972254264,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,1.0
32,39680273406708,40.4198099487897,-32.1236823723128,2.69716424581797,0.039,8.606232554169551,19.8492732080552,18.7424515153386,18.3823305428264,18.121941790722,22.13986316678833,21.77974219427613,21.51935344217173,,,,,,,,,,,,,,0.6205097246165998,10.78865698327188,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,0,1.0
33,39680707706517,39.9924711977695,-32.1402914372019,1.8279808662147,0.0237,8.40976840424751,,21.0335109769384,19.1517594114294,18.4057497105145,23.58624388661229,21.70449232110329,20.958482620188395,,,,,,,,,,,,,,2.6277612664238994,7.3119234648588,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,0,1.0
34,39700395305532,40.594202937086,-30.3220456383472,8.90542830645502,0.0747,11.29688285375456,15.5869422003258,13.8292309133005,13.1808678361814,12.8652642843783,19.8203796534801,19.172016576361003,18.856413024557902,,,,,,,,,,,,,,0.9639666289221988,35.62171322582008,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10,1,0,1.0
35,39700668407251,40.3305104416195,-30.1791214707059,2.15136922442574,0.0321,9.03964088926825,20.8108102677468,18.5949025138275,17.3971197054925,16.9508286108897,21.501351954078107,20.303569145743108,19.85727805114031,,,,,,,,,,,,,,1.644073902937798,8.60547689770296,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10,1,0,1.0
36,39700586105058,40.4100513594845,-30.3618284736241,3.23171440116473,0.0261,8.752170921158028,22.0589793792513,19.2256684132881,17.7908912104839,17.3020064350608,23.015707962778272,21.58093075997407,21.09204598455097,,,,,,,,,,,,,,1.923661978227301,12.92685760465892,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10,1,0,1.0
37,39700273006845,40.7118085137491,-30.2123147752797,10.2377915731571,0.0558,9.903487430486477,17.2055176140361,16.0159909721919,15.654058006592,15.4826899557834,22.30989707236545,21.94796410676556,21.77659605595695,,,,,,,,,,,,,,0.533301016408501,40.9511662926284,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10,1,0,1.0
38,39670942410284,40.1596682981646,-32.8261474712619,2.47160614511422,0.02136478,9.144278145509906,18.2222857831677,16.7682094287826,16.0901757983141,15.7063808463983,19.97598044213393,19.29794681166544,18.91415185974964,,,,,,,,,,,,,,1.061828582384301,9.88642458045688,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0
39,39671005603067,40.0949145832823,-33.427414650444,3.17513622204217,0.027338913,9.29227523289524,18.6100237213939,16.8444205385636,16.1089025850846,15.7758336409207,20.59610703255251,19.860589079073502,19.527520134909608,,,,,,,,,,,,,,1.0685868976429005,12.70054488816868,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19,1,0,8.0
40,39670897307515,40.2038790237819,-33.0569715531954,4.12971087331317,0.043950405,9.653260828445235,17.7525903432031,16.3532105699737,15.9543680850827,15.7174265195723,20.67568348756963,20.27684100267863,20.039899437168227,,,,,,,,,,,,,,0.6357840504014014,16.51884349325268,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0
41,39670821013595,40.2804309424069,-32.5504186006694,2.85344885992452,0.04412386,9.57945126454414,19.2776467142146,17.4430536630881,16.6046924362369,16.2020354009149,20.96277881203856,20.12441758518736,19.72176054986536,,,,,,,,,,,,,,1.241018262173199,11.41379543969808,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,1.0
42,39671199102097,39.9012562641431,-33.507618863813,3.41063076444128,0.02,9.03202205716013,19.7272012416819,17.5870470187808,16.3804074084936,15.941907569396,21.49409522624632,20.28745561595912,19.84895577686152,,,,,,,,,,,,,,1.6451394493848015,13.64252305776512,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,9.0
43,39670643405002,40.4564604082666,-33.2665284387687,1.7309413683562,0.037682734,9.061726238017174,21.1761829270719,19.0157238723404,17.6723476917384,17.2302532164983,21.45001034108234,20.10663416048034,19.664539685240243,,,,,,,,,,,,,,1.7854706558420972,6.9237654734248,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,9.0
44,39671284106253,39.8186153437724,-33.1609409241059,1.9668964961761,0.036648687,9.098098754804242,20.8937527916037,18.8979648405056,17.5787013755133,17.1161353846799,21.60974705563964,20.29048359064734,19.82791759981394,,,,,,,,,,,,,,1.7818294558257008,7.8675859847044,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,9.0
45,39670526711259,40.5717485516764,-32.7450124280989,2.19043814185801,0.04178891,9.103393685746736,18.9835344763979,17.775054659677,17.2099932641778,16.9773150188262,20.72058430730092,20.15552291180172,19.92284466645012,,,,,,,,,,,,,,0.7977396408508,8.76175256743204,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,9.0
46,39671025502160,40.074764523014,-33.5029434600801,2.52098346982925,0.0391,9.105200355649792,21.513747440038,19.3764206468007,17.8472359430847,17.3309358169346,22.627145318549605,21.097960614833607,20.581660488683504,,,,,,,,,,,,,,2.0454848298661013,10.083933879317,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0
47,39670613611204,40.4856559959642,-32.7496835667191,3.28540055384271,0.015944364,8.197385172785301,20.678125294234,18.897506851697,17.9506525697758,17.5224747486279,22.723323163518213,21.77646888159701,21.34829106044912,,,,,,,,,,,,,,1.375032103069099,13.14160221537084,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,1.0
48,39670652109134,40.4476026818025,-32.9221998823802,1.93461351719607,0.037018944,8.745789315888526,20.1453372937538,18.9315724353172,18.2288831042148,17.8575280176579,21.607418206427617,20.90472887532521,20.53337378876832,,,,,,,,,,,,,,1.0740444176593016,7.73845406878428,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0
49,39670999703030,40.1007949687444,-33.4305121224592,3.4532292084536,0.039327208,9.051027373857265,19.4627052649277,17.7270810817201,17.190605379947,16.9655308289772,21.66108279169693,21.12460708992383,20.89953253895403,,,,,,,,,,,,,,0.7615502527429001,13.8129168338144,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,9.0
50,39670453302556,40.6464955033364,-33.470125907924,1.58136600768029,0.0289,8.55545782576994,22.9616365976766,20.2357608208295,18.6801027673811,18.1264131012277,22.47379749839716,20.91813944494876,20.36444977879536,,,,,,,,,,,,,,2.1093477196018,6.32546403072116,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,9.0
51,39671036104403,40.0648876929865,-33.3160074888849,2.04942772299578,0.036812134,8.906440339523627,20.0345519501138,18.59700836425,17.8031278047597,17.4361829122263,21.39804607945384,20.60416551996354,20.23722062743014,,,,,,,,,,,,,,1.1608254520237011,8.19771089198312,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0
52,39670710603694,40.3894722236557,-33.375539098161,1.53745401933325,0.038279817,8.7645660122449,20.360465807909,19.0943974519067,18.2754599935056,17.8960871387658,21.271282814583536,20.45234535618244,20.072972501442635,,,,,,,,,,,,,,1.198310313140901,6.149816077333,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0
53,39671064507144,40.0375120198471,-33.0875171883431,2.27733600036887,0.039627414,8.853756745131161,21.9415142592543,19.6684634651261,18.3336846769847,17.8791729338566,22.69847370472584,21.36369491658444,20.90918317345634,,,,,,,,,,,,,,1.789290531269497,9.10934400147548,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0
54,39670603005006,40.4967247726385,-33.2661704218043,1.52874855160839,0.042155832,8.81610657847064,21.3322604050268,19.6554464312336,18.6691864259772,18.1748780007457,21.820001405860204,20.8337414006038,20.339432975372304,,,,,,,,,,,,,,1.4805684304878994,6.11499420643356,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19,1,0,8.0
55,39670933608311,40.1679621988173,-32.9905772119685,2.82462014730396,0.039727483,9.014918934197052,19.220458010986,17.9626038537251,17.4919197970864,17.1982465976924,21.46027879796921,20.98959474133051,20.69592154193651,,,,,,,,,,,,,,0.7643572560326994,11.29848058921584,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0
56,39671136704291,39.9645254625297,-33.3250308012556,2.38996623312822,0.022448864,8.233162562304974,20.507510093436,19.2245866227022,18.3526467097715,18.0127950487192,22.35942012953454,21.48748021660384,21.14762855555154,,,,,,,,,,,,,,1.2117915739829996,9.55986493251288,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,1.0
57,39670269709929,40.8269038828092,-32.8552349885675,1.9140139784698,0.02966052,8.367152960089454,20.2710006610305,19.254767981935,18.5978096204549,18.2641780648314,21.907368189678355,21.25040982819825,20.91677827257476,,,,,,,,,,,,,,0.990589917103602,7.6560559138792,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19,1,0,8.0
58,40691285409320,40.2309078590664,-31.0054611842195,3.2179128482885,0.0214,9.363325947176138,18.5088820039365,16.4402463705077,15.5575874766147,15.1696418638328,20.22099244120736,19.33833354731436,18.95038793453245,,,,,,,,,,,,,,1.2706045066749017,12.871651393154,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,0,1.0
59,40690768606855,40.7332070569321,-31.2121077450913,2.27508417889325,0.0598,9.603651289837297,20.2593269573684,18.1688244625363,17.1497729602603,16.7606169756871,21.19668649594605,20.17763499367005,19.78847900909685,,,,,,,,,,,,,,1.4082074868492,9.100336715573,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25,1,0,8.0
60,40690746804032,40.7543347071503,-31.4473653633258,2.23886065294302,0.01,7.857542370442953,20.531268044645,18.6557351475003,17.7798724545499,17.3566306755598,21.648745148535006,20.772882455584604,20.349640676594504,,,,,,,,,,,,,,1.2991044719405025,8.95544261177208,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,0,1.0
61,40690445805229,41.0480870573705,-31.3473860449122,2.20475439804879,0.0098,7.784812955165604,19.2933605516673,18.1930520647228,17.6862180250437,17.3465782117224,21.152727834495767,20.64589379481667,20.306253981495367,,,,,,,,,,,,,,0.8464738530004006,8.81901759219516,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25,1,0,9.0
62,40691088503361,40.4203434212575,-31.5027284230714,1.90219662233889,0.039,9.003250981466143,20.3112354796824,18.8624580812796,17.8863813254309,17.446209271902,21.5016097939066,20.525533038057898,20.085360984529,,,,,,,,,,,,,,1.4162488093775991,7.60878648935556,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,0,9.0
63,40690116305430,41.3694838958494,-31.3296177371282,1.63326461388644,0.0358,8.846030771347007,,19.8083063848756,18.410095415559,17.8566406329859,22.11646383059061,20.718252861274014,20.164798078700915,,,,,,,,,,,,,,1.9516657518896992,6.53305845554576,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25,1,0,9.0
64,40690774106588,40.7278310618771,-31.234354843624,2.6205923176231,0.0401,8.888475797740318,20.6969039740806,19.0498987717617,18.1897799951494,17.7650767966992,22.38477077116785,21.524651994555555,21.099948796105355,,,,,,,,,,,,,,1.2848219750624992,10.4823692704924,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,14,1,0,9.0
65,40691133703295,40.3761434309008,-31.5080901145741,1.97840135151968,0.0372,8.773482554838067,19.8088698759609,18.75077456839,17.9812256341397,17.6782142669519,21.47522125030576,20.70567231605546,20.40266094886766,,,,,,,,,,,,,,1.0725603014380989,7.91360540607872,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25,1,0,9.0
66,40691159703410,40.3507772717752,-31.4984210700457,1.89021199643808,0.0298,8.249372496621849,21.3200729078043,19.8753997325069,19.0763007175616,18.6797529040409,22.50082698992344,21.701727974978137,21.30518016145744,,,,,,,,,,,,,,1.1956468284659998,7.56084798575232,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,36,1,0,8.0
67,40660942909497,40.5562043746955,-33.891719159712,3.08899193212501,0.0572,9.88266718445755,19.7356827599132,17.5112351916305,16.3930236861298,15.9913739197933,21.20319374339661,20.08498223789592,19.683332471559417,,,,,,,,,,,,,,1.5198612718372004,12.35596772850004,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,9.0
68,40660441610728,41.0591428028427,-33.789107174766,2.0736400362544,0.05336025,9.648982861515393,19.6616898336701,17.7723726519218,16.8409429730499,16.4355461826469,20.59891418014133,19.667484501269435,19.262087710866435,,,,,,,,,,,,,,1.3368264692749,8.2945601450176,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,9.0
69,40660420809678,41.0802869828459,-33.876558856421,4.62065085153925,0.0266,9.131995349621857,20.3026137982619,17.9585851772665,16.7941451254581,16.337007946323,22.5249756256609,21.360535573852506,20.9033983947174,,,,,,,,,,,,,,1.621577230943501,18.482603406157,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,31,1,0,8.0
70,40660967211831,40.5324235640712,-33.6971765542361,3.09475048646559,0.034,9.201462370179977,20.5148515937573,18.2817324607156,17.0489610847864,16.6266876237186,21.977735341833583,20.744963965904383,20.322690504836583,,,,,,,,,,,,,,1.655044836997,12.37900194586236,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0
