ID,RA,DEC,e_raj2000,e_dej2000,smss_j,mean_epoch,rms_epoch,glon,glat,flags,nimaflags,ngood,ngood_min,nch_max,density,u_flags,u_nimaflags,u_ngood,u_nch,u_nclip,v_flags,v_nimaflags,v_ngood,v_nch,v_nclip,g_flags,g_nimaflags,g_ngood,g_nch,g_nclip,r_flags,r_nimaflags,r_ngood,r_nch,r_nclip,i_flags,i_nimaflags,i_ngood,i_nch,i_nclip,z_flags,z_nimaflags,z_ngood,z_nch,z_nclip,class_star,flags_psf,radius_petro,u_mag,e_u_psf,u_rchi2var,u_petro,e_u_petro,v_mag,e_v_psf,v_rchi2var,v_petro,e_v_petro,g_mag,e_g_psf,g_rchi2var,g_petro,e_g_petro,r_mag,e_r_psf,r_rchi2var,r_petro,e_r_petro,i_mag,e_i_psf,i_rchi2var,i_petro,e_i_petro,z_mag,e_z_psf,z_rchi2var,z_petro,e_z_petro,ebmv_sfd,prox,prox_id,dr1_id,dr1_dist,twomass_key,twomass_dist,allwise_cntr,allwise_dist,ucac4_mpos,ucac4_dist,refcat2_id,refcat2_dist,ps1_dr1_id,ps1_dr1_dist,galex_guv_id,galex_guv_dist,gaia_dr2_id1,gaia_dr2_dist1,gaia_dr2_id2,gaia_dr2_dist2,ref_epoch,ra,dec,pmRA,pmDEC,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,RA_pmcorr,DEC_pmcorr
2635806,349.589485,-35.731253,39,39,231821.47-354352.5,57259.3267,9.2861,3.66876,-68.4315,0,0,15,2,1,1.0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,3,1,0,0,0,4,1,0,0.994,0,4.57,16.9927,0.0396,9.714,17.1569,0.0664,16.5947,0.0155,0.351,16.4951,0.1131,14.0337,0.0153,4.141,14.0452,0.0089,13.1315,0.0075,0.996,13.1373,0.0091,12.3064,0.0061,0.224,12.3091,0.0076,11.9969,0.0063,1.418,11.9974,0.0053,0.0192,15.0,,1888291,0.31,658830956,0.74,3488036401351052800,0.19,50767130,0.64,104209447,0.45,,,,,6551947802317204736,0.45,,,2015.5,349.5894300495411,-35.73136875813511,-44.78193904875092,-45.173662762474464,12.962294,13.930283,12.000992,349.5893711529304,-35.73134622532084
2487309,343.849173,-30.357195,38,30,225523.80-302125.9,57229.6298,226.174,18.7574,-64.4299,0,9,25,2,1,1.0,0,0,4,1,1,0,0,4,1,1,0,0,5,1,0,0,0,2,1,0,0,3,4,1,0,0,6,6,1,0,1.0,0,4.23,16.9355,0.0102,8.721,16.9123,0.018,16.5684,0.0136,15.985,16.5563,0.0281,14.0007,0.0059,1.539,14.0041,0.0049,13.1682,0.0099,1.745,13.1636,0.0077,12.4075,0.0053,0.667,12.4161,0.0053,12.1265,0.005,1.303,12.1317,0.0073,0.0204,15.0,,1810569,0.16,61881794,1.91,3443030301351033344,0.45,59533782,1.73,103364437,0.18,71573438492791720,0.58,,,6605950801246933632,0.18,6605950801246512128,10.22,2015.5,343.84918979328586,-30.35724150837804,-70.50309075202424,-95.08644286941359,13.029799,13.929439,12.101842,343.84900437443514,-30.35739124063142
2273723,344.869761,-31.744192,21,33,225928.74-314439.0,57194.6073,143.609,15.4326,-65.2618,0,10,34,4,1,1.0,0,0,5,1,2,0,0,7,1,1,0,1,6,1,0,0,4,5,1,0,0,1,4,1,0,0,4,7,1,0,0.998,0,4.25,16.9909,0.0082,8.177,17.0197,0.0258,16.7014,0.0142,17.771,16.7053,0.0285,14.1389,0.0044,0.132,14.1511,0.0047,13.2314,0.0048,0.48,13.2401,0.0049,12.1299,0.0053,0.146,12.1386,0.0061,11.7176,0.004,0.751,11.7165,0.012,0.0223,15.0,,1696078,0.08,675601510,1.71,3441031901351026688,0.55,57148238,1.69,103511630,0.18,,,6384954348942657536,1.16,6603379490226420992,0.18,6603379490226121728,9.19,2015.5,344.86980115576165,-31.744228307041332,-74.05415971704058,-90.6811764159454,12.8794155,14.031829,11.824395,344.8695812896579,-31.744379139592684
2262006,343.048093,-31.730187,45,34,225211.54-314348.6,57180.9114,110.235,15.6499,-63.7153,0,7,34,4,1,1.0,0,0,7,1,0,0,0,7,1,1,0,1,6,1,0,0,0,4,1,0,0,4,4,1,0,0,2,6,1,0,0.999,0,4.29,17.1052,0.0104,4.005,17.1044,0.0295,16.698,0.0128,25.152,16.7166,0.0187,14.1378,0.0063,2.11,14.143,0.0074,13.2442,0.0065,1.514,13.2451,0.0113,12.2445,0.0064,1.451,12.2536,0.0056,11.8682,0.0043,0.447,11.8664,0.0131,0.0171,15.0,,1690282,0.1,61817779,1.39,3423031901351026688,0.28,57169932,1.23,103365761,0.23,,,6384954340352722944,1.46,6604092145559865088,0.23,,,2015.5,343.0481224368234,-31.730245748086976,51.940590901744905,-78.76243452859802,12.957318,14.0408325,11.937688,343.04821903363677,-31.730349550959364
2483836,343.270376,-30.790608,28,21,225304.89-304726.1,57243.9574,154.535,17.768,-63.9294,0,9,43,6,1,1.0,0,0,6,1,1,0,0,8,1,1,0,0,6,1,0,0,6,7,1,0,0,3,8,1,0,0,0,8,1,0,1.0,0,4.16,16.8933,0.0134,18.279,16.8704,0.0366,16.5032,0.006,3.706,16.5059,0.0136,14.0227,0.0043,0.241,14.0303,0.0046,13.245,0.004,0.856,13.2535,0.0041,12.662,0.0037,0.246,12.6689,0.0037,12.4346,0.0037,0.607,12.4393,0.0114,0.0192,15.0,,1808641,0.02,61840053,1.63,3426030301351000064,0.58,58771586,1.44,103364181,0.12,71053432704571432,0.19,,,6604442133854761856,0.12,6604442133854225408,4.54,2015.5,343.27038374687874,-30.79063968773566,67.7037952448387,55.300860310034814,13.196201,13.971578,12.346521,343.2705386469824,-30.79049387491785
2666937,347.554509,-33.205475,21,26,231013.08-331219.7,57192.2849,122.934,11.2105,-67.3577,0,0,38,6,1,1.0,0,0,6,1,0,0,0,7,1,0,0,0,6,1,0,0,0,6,1,0,0,0,6,1,0,0,0,7,1,0,0.999,0,4.41,16.9672,0.0134,5.531,16.9977,0.0231,16.6225,0.016,11.91,16.6228,0.0168,14.0417,0.0043,0.851,14.0523,0.0073,13.2458,0.0043,0.417,13.2464,0.0081,12.6755,0.0043,0.983,12.6752,0.0103,12.4563,0.0056,1.862,12.4676,0.0085,0.0174,15.0,,1906113,0.02,658660073,0.48,3473033401351032320,0.14,54769923,0.46,103937953,0.24,,,6384954388671105024,1.32,6556231332115457408,0.24,,,2015.5,347.5545813897866,-33.20550570855033,41.94318837267512,0.3982357763342636,13.207307,13.986649,12.360147,347.55461245607967,-33.205474178072606
2143779,340.245229,-33.515236,32,17,224058.85-333054.8,57154.951,105.482,12.0774,-61.2576,0,4,38,5,1,1.0,0,0,6,1,2,0,0,7,1,1,0,0,7,1,0,0,3,5,1,0,0,0,5,1,0,0,1,8,1,0,0.998,0,4.21,17.0726,0.0088,15.402,17.0911,0.0249,16.6987,0.0085,22.897,16.6961,0.0203,14.0719,0.004,0.689,14.0784,0.0049,13.2478,0.0048,0.731,13.2509,0.0049,12.595,0.0054,0.555,12.5726,0.0055,12.3443,0.0047,0.623,12.3207,0.0037,0.0119,15.0,,1634359,0.09,525107519,0.28,3401033401351018496,0.04,54281583,0.42,102901100,0.11,,,,,6597714909399096320,0.11,6597714909398706176,2.65,2015.5,340.2452591479852,-33.51525406910676,-20.75128379988174,0.47208938548468354,13.184476,14.009714,12.296423,340.24517763285746,-33.51523502568468
2473374,341.662385,-29.089259,37,24,224638.97-290521.3,57201.915,123.555,21.4625,-62.4921,0,7,44,5,1,1.0,0,0,9,1,0,0,0,5,1,3,0,0,7,1,1,0,0,6,1,0,0,4,8,1,0,0,3,9,1,0,0.998,0,4.16,16.926,0.0084,2.929,16.926,0.0293,16.6063,0.0049,15.716,16.6128,0.0115,14.066,0.0042,2.029,14.0752,0.0043,13.2482,0.0053,1.52,13.2547,0.0084,12.5987,0.004,1.181,12.6118,0.0071,12.3517,0.0038,1.175,12.3615,0.0062,0.0189,15.0,,1803033,0.16,21101635,1.74,3411028801351020544,0.5,61947444,1.55,103056175,0.19,73093416626213248,0.22,,,6607877661014802432,0.19,,,2015.5,341.66242821317036,-29.089297563334977,-78.57295499542965,-64.16030286250198,13.174679,14.002124,12.28922,341.6621994330301,-29.089391414808773
2498584,344.388424,-30.327907,20,43,225733.22-301940.4,57163.2637,131.085,18.8241,-64.8953,0,6,38,4,1,2.0,0,0,6,1,2,0,0,7,1,1,0,0,7,1,0,0,0,4,1,0,0,6,7,1,0,0,0,7,1,0,0.998,0,4.43,16.8577,0.0089,12.037,16.8495,0.0315,16.5104,0.016,19.545,16.5137,0.026,14.004,0.0043,1.094,14.0049,0.0043,13.2546,0.0053,0.235,13.2488,0.0056,12.7318,0.004,0.249,12.7392,0.004,12.544,0.004,0.624,12.5463,0.0084,0.0193,14.5,2498585,1815615,0.11,61922301,0.59,3443030301351030784,0.11,59584028,0.74,103509859,0.27,71603443883796776,0.24,,,6605781678320772352,0.27,,,2015.5,344.3884252615631,-30.327982167059634,-12.453986456907332,-63.84226583344137,13.234285,13.966611,12.41144,344.3883942221446,-30.328038758563768
2110893,338.20673,-30.975845,20,36,223249.61-305833.0,57170.212,153.912,17.2952,-59.5859,0,4,28,2,1,1.0,0,0,5,1,2,0,0,6,1,1,0,0,4,1,0,0,0,2,1,0,0,4,5,1,0,0,0,6,1,0,0.999,0,4.07,16.9859,0.0147,23.077,16.9941,0.0546,16.605,0.0068,16.062,16.594,0.0245,14.0437,0.0053,0.33,14.0512,0.0058,13.2777,0.0074,0.014,13.3113,0.0078,12.7549,0.0047,0.847,12.7619,0.0107,12.5605,0.0043,0.276,12.5694,0.0125,0.0165,15.0,,1619016,0.12,483265409,0.99,3373030301351000064,0.19,58465353,1.0,102563254,0.18,70823382067229312,0.12,6388085821409330176,0.86,6601987233627575936,0.18,,,2015.5,338.2067538426352,-30.975889327038498,11.857274739015834,-75.71466545173163,13.261016,14.001447,12.435249,338.20675854175073,-30.9760012609895
2501492,345.660023,-30.389667,24,24,230238.40-302322.8,57106.0645,64.0334,18.6479,-65.9919,0,4,40,5,1,2.0,0,0,5,1,1,0,0,5,1,2,0,0,8,1,0,0,4,6,1,0,0,0,8,1,0,0,0,8,1,0,0.999,0,4.37,17.0636,0.0112,12.343,17.0102,0.0596,16.7509,0.0074,18.7,16.7366,0.0353,14.1543,0.0068,2.937,14.1405,0.0047,13.3068,0.0067,2.077,13.306,0.0068,12.6325,0.0052,1.828,12.6159,0.009,12.3728,0.0048,1.523,12.3636,0.0125,0.0202,13.4,2501493,1816770,0.14,50287427,0.2,3460030301351033856,0.16,59477067,0.16,103653270,0.11,71533456600062688,0.11,,,6605078918591881728,0.11,,,2015.5,345.6600261907399,-30.38969732695092,-3.939957778393482,-23.271166400117842,13.328876,14.062144,12.314117,345.6600135735011,-30.389715027360534
2906156,348.554349,-29.230721,44,36,231413.04-291350.5,57190.1879,109.985,21.6038,-68.5112,0,7,35,4,1,1.0,0,0,4,1,1,0,0,5,1,0,0,0,7,1,0,0,2,6,1,0,0,4,6,1,0,0,1,7,1,0,0.999,0,4.55,16.9856,0.0152,37.015,16.9407,0.0168,16.6041,0.0089,2.391,16.6136,0.0159,14.066,0.0059,2.144,14.0697,0.0098,13.3091,0.0043,0.308,13.3013,0.0154,12.7706,0.0058,1.789,12.7602,0.0195,12.5702,0.004,0.327,12.5723,0.0134,0.044,15.0,,2035136,0.21,6292032,0.56,3480028801351023616,0.23,61673739,0.64,104067613,0.21,72923485543063392,0.21,6380732256504252416,0.42,2377987606404654464,0.21,,,2015.5,348.55439413349075,-29.230764895628756,42.75896759158759,4.482642652843194,13.28183,14.02012,12.454361,348.55445011853067,-29.230711749084012
2175267,345.411626,-34.888083,40,30,230138.79-345317.0,57223.879,164.059,7.83052,-65.3213,0,22,31,4,1,1.0,0,1,4,1,1,0,1,4,1,1,0,1,5,1,0,0,5,5,1,0,0,5,6,1,0,0,9,7,1,0,0.999,0,4.15,17.0273,0.0221,23.661,17.0793,0.05,16.7193,0.0125,16.407,16.7145,0.0243,14.1407,0.0048,0.668,14.1409,0.0128,13.3159,0.0052,1.174,13.3254,0.0049,12.6794,0.0043,0.644,12.6912,0.0043,12.4353,0.004,0.614,12.4541,0.0063,0.018,15.0,,1650540,0.02,50275460,0.62,3453034901351032320,0.08,52069128,0.56,103659344,0.23,,,6384954380081169408,0.84,6554521282296798720,0.23,,,2015.5,345.41159229029546,-34.88814059131472,-33.20472289141946,-31.5502199127915,13.249157,14.075376,12.369319,345.411542456341,-34.88814811375952
2622358,346.177518,-34.102694,25,27,230442.60-340609.6,57170.4918,120.486,9.43696,-66.0819,0,7,36,5,1,1.0,0,0,5,1,1,0,0,5,1,1,0,0,6,1,0,0,0,5,1,0,0,4,7,1,0,0,3,8,1,0,0.99,0,4.48,16.9787,0.0158,8.263,16.9918,0.0407,16.625,0.0059,4.304,16.6689,0.0145,14.0742,0.0071,2.397,14.0763,0.0112,13.3169,0.0093,3.935,13.3252,0.0155,12.7808,0.004,0.515,12.7899,0.0066,12.5886,0.0045,1.44,12.5916,0.0076,0.0257,15.0,,1880174,0.08,50330987,0.22,3453034901351054336,0.15,53323073,0.26,103801051,0.38,,,,,6554668479415784576,0.38,,,2015.5,346.1775981169027,-34.10277553665149,30.75099673320981,-15.049770188712522,13.288608,14.033979,12.461439,346.1775946446371,-34.10272505990382
2933421,349.820723,-29.326096,30,33,231916.97-291933.9,57189.4461,122.415,21.3288,-69.6155,0,7,28,4,1,1.0,0,0,4,1,2,0,0,4,1,1,0,0,6,1,0,0,3,5,1,0,0,4,4,1,0,0,0,5,1,0,0.998,0,4.29,17.0397,0.0116,28.832,17.0861,0.0243,16.6971,0.0105,11.73,16.6972,0.0236,14.1226,0.0043,0.328,14.1292,0.007,13.322,0.0047,0.364,13.3223,0.0084,12.6635,0.0082,2.415,12.6677,0.0171,12.4031,0.0068,2.114,12.4057,0.0115,0.0224,15.0,,2048151,0.04,6378045,0.01,3497028801351005696,0.08,61498164,0.11,104201154,0.12,72803498206929040,0.11,6380732255430511616,0.9,2329994056996046976,0.12,,,2015.5,349.82071324771243,-29.32612840859707,-8.440695903024503,-6.702780747233665,13.238748,14.069488,12.352344,349.82070301937995,-29.3261098332918
2643696,349.980313,-35.007162,36,18,231955.27-350025.7,57122.017,91.1563,5.33453,-68.9408,0,5,26,3,1,1.0,0,0,3,1,0,0,0,3,1,0,0,0,4,1,0,0,4,4,1,0,0,1,6,1,1,0,0,6,1,1,1.0,0,4.25,16.8931,0.025,11.335,16.984,0.0365,16.5713,0.0153,3.741,16.5748,0.0483,14.0682,0.0085,2.602,14.0739,0.0088,13.3331,0.0056,1.148,13.3323,0.0079,12.8617,0.0043,3.238,12.8654,0.0052,12.6825,0.0045,4.798,12.6914,0.0072,0.0183,15.0,,1894066,0.06,658860608,0.13,3508034901351013376,0.15,51874233,0.08,104209574,0.24,,,6384778406681121792,1.48,6552114691861556480,0.24,,,2015.5,349.9803752358359,-35.0072039124422,7.03563433493734,-7.238161151835243,13.336112,14.041955,12.537338,349.9803307274965,-35.00717693821762
2670041,348.282962,-33.492924,24,25,231307.91-332934.5,57069.2528,63.4595,10.2016,-67.9105,0,3,31,4,1,1.0,0,0,5,1,0,0,0,4,1,3,0,0,5,1,1,0,0,5,1,0,0,0,5,1,0,0,3,7,1,0,0.995,0,4.27,16.9014,0.0334,33.888,16.861,0.0234,16.4312,0.0055,8.866,16.4527,0.0149,14.0452,0.0077,5.789,14.0492,0.0109,13.3363,0.0059,1.53,13.3249,0.0165,12.717,0.0058,1.542,12.711,0.015,12.4369,0.004,1.018,12.4387,0.0126,0.0175,15.0,,1907811,0.14,658698078,0.56,3473033401351024640,0.06,54327319,0.42,104073233,0.16,,,6380732273684120576,0.63,6555503180539973120,0.16,,,2015.5,348.2829491720027,-33.49296745880971,-28.156287698455728,-13.572092433844524,13.222321,13.99603,12.36675,348.28289232066135,-33.49295201025596
2472800,341.574487,-29.289673,34,18,224617.87-291722.8,57167.3762,149.85,21.0201,-62.4272,0,4,25,3,1,1.0,0,0,6,1,0,0,0,4,1,2,0,0,4,1,0,0,0,3,1,0,0,0,4,1,0,0,4,4,1,1,0.995,0,4.32,16.9507,0.0098,2.608,16.9272,0.0485,16.628,0.0078,12.131,16.6233,0.0428,14.0761,0.0083,2.437,14.095,0.0074,13.3373,0.0105,2.978,13.3519,0.0068,12.7989,0.0076,2.049,12.8103,0.0053,12.5835,0.0053,6.55,12.6051,0.0053,0.0185,15.0,,1802748,0.05,21101957,1.16,3411028801351002624,0.32,61565996,1.04,103056137,0.13,72853415745922848,0.15,,,6607848764474835712,0.13,6607848764474597376,6.54,2015.5,341.57451397018474,-29.289701316118727,-59.94992606735555,-29.058240047533538,13.304357,14.052392,12.473711,341.5743451384908,-29.28973297073003
2172056,344.497551,-35.009913,26,42,225759.41-350035.6,57216.701,98.2287,7.86845,-64.5624,0,5,26,4,1,1.0,0,0,5,1,1,0,0,4,1,1,0,0,4,1,0,0,0,4,1,0,0,1,5,1,0,0,4,4,1,1,1.0,0,4.2,17.0399,0.0075,5.738,17.1417,0.0241,16.8168,0.0068,4.475,16.8683,0.018,14.2047,0.0084,2.543,14.2055,0.0139,13.3427,0.0053,0.015,13.3503,0.0084,12.6524,0.005,1.121,12.6631,0.0077,12.3974,0.0053,2.569,12.4151,0.0092,0.0142,15.0,,1648958,0.11,61931556,0.36,3453034901351013376,0.14,51868717,0.33,103518003,0.16,,,6384954380081169408,13.91,6554320552705168896,0.16,,,2015.5,344.4975966847484,-35.00993927886776,-6.594903864631759,-22.61055891772672,13.254978,14.125318,12.349397,344.4975343824348,-35.009959663988724
2123059,340.39075,-35.148559,27,38,224133.78-350854.8,57066.8299,101.926,8.67431,-61.219,0,4,26,3,1,1.0,0,0,3,1,0,0,0,5,1,0,0,0,5,1,0,0,4,4,1,0,0,0,4,1,0,0,0,5,1,1,1.0,0,4.17,16.7597,0.0214,6.707,16.8098,0.105,16.4091,0.0089,2.013,16.4055,0.0172,14.0165,0.0047,0.837,14.0295,0.0052,13.3444,0.0082,2.199,13.3475,0.0055,12.8792,0.0057,1.168,12.8986,0.0077,12.7059,0.0047,3.217,12.7204,0.0074,0.0137,15.0,,1624422,0.04,537679001,0.21,3398034901351020544,0.29,51641920,0.22,102905028,0.34,,,6384954353237624832,2.02,6597239606842759168,0.34,,,2015.5,340.3907556834535,-35.14865323698431,-13.642075867475778,-19.931942452535843,13.337172,14.017137,12.553361,340.3907155668001,-35.148600135818604
2349125,338.833006,-29.01454,18,30,223519.92-290052.3,57138.4187,82.8866,21.2486,-60.0198,0,3,36,4,1,1.0,0,0,7,1,0,0,0,6,1,2,0,0,7,1,0,0,0,4,1,0,0,3,5,1,0,0,0,7,1,0,0.997,0,4.0,16.7875,0.0178,12.035,16.8339,0.0228,16.4054,0.0058,5.181,16.4281,0.0139,14.0012,0.004,0.328,14.009,0.0065,13.3488,0.0053,0.433,13.3581,0.0128,12.9372,0.005,1.114,12.95,0.0125,12.7689,0.004,0.63,12.7915,0.0073,0.0178,15.0,,1731164,0.09,63688505,0.57,3394028801351013376,0.02,62105452,0.6,102561687,0.16,73183388329763008,0.13,6388085819261847552,0.95,6608454320503952128,0.16,,,2015.5,338.83303120904077,-29.014579523991028,4.865310473221652,-46.72477411141068,13.368136,14.0169115,12.611041,338.8330174821545,-29.01463643124622
2146971,340.153588,-33.05689,29,28,224036.86-330324.8,57167.9868,114.918,13.0379,-61.2098,0,2,39,5,1,2.0,0,0,6,1,1,0,0,8,1,0,0,0,6,1,0,0,0,5,1,0,0,2,6,1,0,0,0,8,1,0,0.998,0,4.38,17.2035,0.0294,32.641,17.1879,0.0811,16.8454,0.0266,33.962,16.8397,0.0248,14.1847,0.0045,0.054,14.1948,0.0056,13.3566,0.0047,0.123,13.3714,0.0066,12.7066,0.0043,0.624,12.7128,0.0058,12.4685,0.0037,0.33,12.4841,0.0038,0.0124,12.2,2146975,1635741,0.09,525108409,1.16,3401033401351045120,0.41,55006904,1.07,102901066,0.09,,,,,6597763390989987968,0.09,,,2015.5,340.15359954967,-33.05691302363776,40.53107955536956,51.200918530307035,13.2819605,14.112648,12.391889,340.153687803819,-33.05678433078369
2145699,339.871226,-33.222344,37,38,223929.09-331320.4,57190.1771,115.268,12.7235,-60.9645,0,4,40,5,1,1.0,0,0,5,1,0,0,0,6,1,1,0,0,7,1,0,0,0,6,1,0,0,4,7,1,0,0,0,9,1,0,0.999,0,4.18,17.1011,0.0195,13.901,17.0653,0.0405,16.7007,0.0092,4.666,16.7351,0.0162,14.1828,0.004,0.427,14.1936,0.0045,13.3602,0.0059,1.854,13.3721,0.0045,12.6892,0.004,0.579,12.6972,0.0044,12.4373,0.0035,0.593,12.4504,0.0037,0.0139,15.0,,1635213,0.14,525084633,0.63,3401033401351034368,0.12,54745044,0.6,102737961,0.29,,,,,6600739936470908800,0.29,,,2015.5,339.87129652469696,-33.22239921644676,22.084236486025635,-49.32108977485015,13.272586,14.118596,12.379217,339.8712804830224,-33.22244578954766
2018611,338.83583,-34.029507,20,25,223520.59-340146.2,57148.1495,68.9587,11.1981,-60.0529,0,4,33,5,1,1.0,0,0,7,1,0,0,0,6,1,1,0,0,5,1,0,0,3,5,1,0,0,1,5,1,0,0,0,5,1,0,0.999,0,4.39,17.1507,0.0356,27.612,17.204,0.0341,16.8168,0.0089,12.467,16.8255,0.0283,14.1899,0.0047,0.908,14.2038,0.006,13.3648,0.0053,1.232,13.3757,0.0102,12.7005,0.0047,0.779,12.7195,0.0047,12.4537,0.0048,1.033,12.4609,0.0176,0.0124,15.0,,1572644,0.06,483301837,0.6,3383033401351002624,0.21,53448532,0.61,102571263,0.18,,,6384954336057755648,0.92,6600594289834071296,0.18,,,2015.5,338.83585520702377,-34.02955304779333,-24.341729672569386,-36.19944964379693,13.284836,14.118955,12.392116,338.83576938234677,-34.029581708919004
3002203,350.589287,-29.013544,24,22,232221.42-290048.7,57178.4617,107.896,22.2284,-70.2885,0,2,39,5,1,1.0,0,0,6,1,0,0,0,5,1,1,0,0,7,1,0,0,2,7,1,0,0,0,7,1,0,0,0,7,1,0,1.0,0,4.6,16.741,0.0057,0.766,16.7942,0.0153,16.4007,0.0113,11.191,16.4078,0.0118,14.0401,0.004,0.307,14.025,0.01,13.3702,0.0053,1.662,13.3526,0.0103,12.9217,0.0048,1.071,12.8905,0.0136,12.7529,0.0051,0.569,12.72,0.0101,0.0226,15.0,,2080056,0.14,1330660111,0.32,3514028801351013888,0.31,62107249,0.16,104330648,0.12,73183505892844016,0.12,6380732254356771840,0.84,2330353631657752192,0.12,2330353635952702976,2.16,2015.5,350.5893100380606,-29.01356905570281,12.940262877318933,4.432151846284756,13.397408,14.044186,12.636118,350.5893175387527,-29.013534852859166
2016580,338.099224,-33.893112,21,19,223223.81-335335.2,57147.4413,57.1436,11.5456,-59.4518,3,4,49,7,1,2.0,0,0,9,1,0,0,0,10,1,0,3,0,7,1,0,3,2,7,1,0,2,2,8,1,0,2,0,8,1,1,0.998,0,4.4,16.9579,0.0163,13.77,16.9667,0.0486,16.6389,0.0099,6.145,16.6308,0.0139,14.0981,0.004,0.72,14.1062,0.0044,13.3708,0.0061,2.352,13.3787,0.0061,12.8555,0.005,1.763,12.8693,0.0046,12.6634,0.0037,2.62,12.6782,0.0039,0.0127,11.8,2016576,1571534,0.06,483253378,0.43,3383033401351008256,0.01,53681395,0.36,102568932,0.18,,,6384954329615303680,1.23,6600291821057332736,0.18,6600291821057332224,12.04,2015.5,338.0992572841532,-33.893153796754774,15.77251976982362,-29.818364254953636,13.353333,14.076707,12.5382185,338.0992632150132,-33.893173539553786
2881357,349.016857,-30.344247,51,25,231604.04-302039.2,57181.5812,87.8737,18.5144,-68.888,0,4,35,5,1,1.0,0,0,5,1,0,0,0,5,1,0,0,0,5,1,1,0,3,7,1,0,0,1,7,1,0,0,0,6,1,0,0.999,0,4.6,17.0246,0.0275,23.683,16.9575,0.0288,16.6416,0.0061,0.198,16.6615,0.0158,14.1241,0.0049,7.592,14.1296,0.0124,13.3785,0.0049,1.371,13.3769,0.011,12.8711,0.004,0.68,12.8712,0.0132,12.6858,0.0043,0.459,12.6864,0.0129,0.016,15.0,,2025490,0.06,658763258,0.62,3495030301351037952,0.28,59555636,0.56,104202171,0.13,71583490168507144,0.14,,,6557217765844314496,0.13,,,2015.5,349.01686870860584,-30.344282873756462,-29.189871766056307,-5.9657777538236125,13.375644,14.101421,12.559362,349.0167871945768,-30.344259312237583
2454396,342.391772,-30.554511,19,17,224934.02-303316.2,57181.0456,76.5518,18.3016,-63.1742,0,8,40,5,1,1.0,0,0,5,1,2,0,0,7,1,0,0,0,6,1,0,0,0,5,1,0,0,4,8,1,0,0,4,9,1,0,1.0,0,4.58,17.5832,0.009,8.321,17.6892,0.0523,17.17,0.016,11.523,17.1832,0.0352,14.1929,0.0053,1.472,14.1932,0.0099,13.3861,0.0077,2.565,13.3876,0.0081,12.7569,0.0057,2.348,12.7553,0.0085,12.4817,0.0041,1.353,12.4822,0.0069,0.0155,15.0,,1793461,0.04,61778332,0.05,3426030301351015936,0.02,59169856,0.02,103213777,0.09,71333423917604880,0.17,,,6607486337954591744,0.09,,,2015.5,342.39177204776786,-30.554534668225415,1.415365679793819,-4.457974575872361,13.308496,14.149241,12.421943,342.39177539205224,-30.554520200430662
1699154,338.31369,-35.594806,110,57,223315.28-353541.3,57262.1911,22.2886,8.17827,-59.4848,0,0,9,1,1,1.0,0,0,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,2,1,0,0,0,2,1,0,0,0,1,1,0,0.983,0,5.78,17.0595,0.0151,0.0,17.11,0.1032,16.7048,0.0824,44.055,16.8004,0.1529,14.1593,0.0105,0.0,14.149,0.0135,13.389,0.0074,0.57,13.3654,0.0294,12.8295,0.0074,0.002,12.8121,0.0249,12.6091,0.0105,0.0,12.5829,0.0107,0.0157,15.0,,1255373,0.3,483276912,1.19,3376036401351052288,0.33,50965185,1.14,102573060,0.21,,,,,6596989781480595200,0.21,,,2015.5,338.31371126920186,-35.5948620512211,70.5987773751897,-39.83258729774154,13.3568125,14.12686,12.511718,338.3138691825225,-35.5948882069219
2121747,340.134191,-35.032413,35,21,224032.20-350156.6,57179.3777,119.508,8.96521,-61.0245,0,16,40,5,1,1.0,0,0,5,1,1,0,0,6,1,1,0,1,7,1,0,0,6,7,1,0,0,6,8,1,0,0,3,7,1,0,1.0,0,4.52,17.0396,0.0092,6.278,17.1043,0.0246,16.7445,0.0171,18.19,16.7522,0.0417,14.1612,0.004,0.363,14.1642,0.0044,13.3953,0.0041,0.716,13.4037,0.0047,12.864,0.0037,0.439,12.8705,0.0043,12.6691,0.0063,2.403,12.6875,0.0066,0.0135,15.0,,1623826,0.09,525104597,0.61,3398034901351020544,0.28,51828865,0.52,102904911,0.15,,,6384954353237625856,1.13,6597291322544534656,0.15,,,2015.5,340.13419546234456,-35.03245457942842,-31.74784039149698,-13.139980923826428,13.372885,14.118368,12.54716,340.13411098511574,-35.032440117094055
