,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
15,W12710285507149,11.7956952809334,-29.1870432657643,4.54495858364701,0.0594725981354713,10.215790135415364,18.28637807799179,16.92625197239959,16.334256329776622,16.032946060924374,15.83860841047429,20.86478066165005,0.499990604492599,True,,,True,0.0,,,,,,,,,,,,,,0.8933059114752169,18.17983433458804,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,180,0,1.0
16,W12710632204861,11.4648856840651,-29.3782753851515,5.79922850994537,0.055338442325592,10.026832544371826,18.089325907259425,16.787355650218537,16.319850861501134,16.06099413243866,15.895914737863832,21.3795766522932,0.602144977822314,True,,,True,0.0,,,,,,,,,,,,,,0.7263615177798783,23.19691403978148,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,150,0,1.0
17,W12710954000702,11.1563210100409,-29.7246371925344,1.91675686253722,0.0417000018060207,8.90823869032365,19.355852477314777,18.10262008693335,17.842047787752776,17.696131940966772,17.67440602931307,20.497757603635044,0.249629330323169,True,,,True,0.0,,,,,,,,,,,,,,0.406488145966577,7.66702745014888,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,150,0,1.0
18,W13710328205312,12.8554691981866,-29.3402370434147,6.91862041605573,0.0447999984025955,10.072995705995467,17.48611749744733,16.1703726044062,15.718859191113545,15.464147633436546,15.322812129160347,21.16183139323552,0.240293699932525,True,,,True,0.0,,,,,,,,,,,,,,0.7062249709696538,27.67448166422292,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,159,0,4.0
19,W13710102501711,13.0728941415703,-29.639551827188,1.50455945921385,0.0376158691942691,8.68360440494719,20.376926122040867,19.14945412392688,18.693984064820427,18.48790184333906,18.43438915103946,20.823905523813018,0.173679886826268,True,,,True,0.0,,,,,,,,,,,,,,0.66155228058782,6.0182378368554,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,163,0,8.0
20,W13710936007913,12.2749189086055,-29.1237704096353,11.0632769229024,0.0060401423834264,7.990227008786006,17.14999909046245,16.044729072165865,15.799948944843075,15.70860110224874,15.610033655367502,22.262242542952617,0.386085727987731,True,,,True,0.0,,,,,,,,,,,,,,0.3361279699171255,44.2531076916096,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,159,0,4.0
21,W13700681510472,12.717833493928,-29.9107095920315,2.65599739270488,0.0421000011265277,8.772033431452803,20.122370330460583,18.90773460177435,18.550031486043473,18.340328563620325,18.30081949227321,21.914044389605017,0.301632269541363,True,,,True,0.0,,,,,,,,,,,,,,0.5674060381540293,10.62398957081952,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,186,0,8.0
22,W13701177209779,12.2410215724704,-29.9676640624014,3.60756422199217,0.0380789339542388,8.829088621511183,19.719718160058125,18.50125561767588,18.1318391800738,17.95210538448523,17.918539943056402,22.16078421761331,0.315985392814669,True,,,True,0.0,,,,,,,,,,,,,,0.5491502331906517,14.43025688796868,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,159,0,8.0
23,W13700170610645,13.2089119634509,-29.8953178964194,4.04683206706013,0.0373000018298625,8.863368594309398,19.77182416033336,18.4969368795602,18.07915687427604,17.902404869666576,17.98314470527511,22.357607469416763,0.4024060804679,True,,,True,0.0,,,,,,,,,,,,,,0.5945320098936264,16.18732826824052,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,163,0,1.0
24,W14711012406502,13.4016975096297,-29.2412106664391,3.32483606939438,0.0372000001370906,10.585600168644788,17.403789006946432,15.556715924638713,14.78407610866942,14.465931986224344,14.1609987897364,18.63580197707779,0.080234722635189,True,,,True,0.0,,,,,,,,,,,,,,1.0907839384143685,13.29934427757752,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,159,0,8.0
25,W14710216009233,14.1612503566505,-29.0131714983059,3.01757288526418,0.0343241021037101,9.368430556708772,17.982353192312125,16.839595281192175,16.48616362498258,16.323770316679575,16.201981954412123,20.12732715008559,0.1006605092581329,True,,,True,0.0,,,,,,,,,,,,,,0.5158249645125998,12.07029154105672,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,204,0,8.0
26,W14710238600738,14.1427674827411,-29.7211239567125,3.29615715637082,0.052700001746416,9.716657671752683,19.01144323520448,17.477203257331226,17.001622149671398,16.744571890798515,16.630622160164904,20.83453638190459,0.335450458614936,True,,,True,0.0,,,,,,,,,,,,,,0.7326313665327113,13.18462862548328,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,163,0,1.0
27,W14700953010207,13.5567674117815,-29.9325703484494,4.41380747668467,0.0585665106773376,9.857374134739848,19.091520744772904,17.583256488526402,17.045017717380347,16.765035124891682,16.571996746916977,21.51195932911046,0.6224451834539451,True,,,True,0.0,,,,,,,,,,,,,,0.81822136363472,17.65522990673868,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,145,0,1.0
28,W14700273911135,14.2094535866812,-29.8548308226557,4.19683392231577,0.0208999998867511,8.284392777543655,19.994515081638127,18.542975952747383,18.19541985503239,18.007018819731563,17.919343731554093,22.552903454723065,0.488607812890551,True,,,True,0.0,,,,,,,,,,,,,,0.5359571330158204,16.78733568926308,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,184,0,8.0
29,W15711029307689,14.485861097753,-29.1422587289257,3.36053038120842,0.0746428072452545,10.818685919041068,18.68965611664452,16.842041401500275,16.008999465478496,15.60343398067581,15.344266840621048,19.88391327739838,0.403394250226088,True,,,True,0.0,,,,,,,,,,,,,,1.238607420824465,13.44212152483368,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,163,0,1.0
30,W15710775106424,14.7283201132535,-29.2480225410545,3.27010011037504,0.0572558566927909,10.217844236153724,18.14603899332248,16.729023279666343,16.173298985771932,15.876526276160147,15.69184551193102,19.9889789089707,0.402490562383459,True,,,True,0.0,,,,,,,,,,,,,,0.8524970035061941,13.08040044150016,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,163,0,1.0
31,W15710968905510,14.5430332679826,-29.323962088023,7.12654803589362,0.0339534878730773,9.992647324767926,16.866894130696743,15.496750782631448,15.069036261413755,14.89378573257808,14.720748039769989,20.57630702719877,0.306421711793307,True,,,True,0.0,,,,,,,,,,,,,,0.602965050053367,28.50619214357448,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,163,0,1.0
32,W15710961301179,14.5494140062283,-29.6848776471936,7.03972703401576,0.0534803308546543,10.272673330815262,18.391708097202873,16.776502944222663,16.151087897072372,15.805062187726978,15.549932853089253,21.6317416771326,0.738185169151593,True,,,True,0.0,,,,,,,,,,,,,,0.9714407564956852,28.15890813606304,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,152,0,1.0
33,W15710574603503,14.9201018655816,-29.4914018801618,3.6726051866061,0.0534156747162342,9.76798756086892,18.598015814977835,17.340878524720566,16.87550913339298,16.62145773328085,16.49881032710552,20.94325503118847,0.419017813053228,True,,,True,0.0,,,,,,,,,,,,,,0.7194207914397168,14.6904207464244,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,163,0,1.0
34,W15701038710908,14.6745538345195,-29.8739792953529,3.65533087847783,0.032999999821186,9.686744699826123,18.677739026459804,17.04572371759702,16.465940208408835,16.137093859455874,15.86460757208188,20.52344836596123,0.516807787838229,True,,,True,0.0,,,,,,,,,,,,,,0.9086298581411468,14.62132351391132,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,152,0,1.0
35,W15701199610585,14.5198024784797,-29.9004247685287,4.05287040511256,0.0219000000506639,8.63598828668198,18.479471290501387,17.277697796417247,17.023027770027564,16.917533322903004,16.78175344832298,21.304716036417165,0.5234109556451749,True,,,True,0.0,,,,,,,,,,,,,,0.3601644735142422,16.21148162045024,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,152,0,1.0
36,W11701094502222,10.0181324748303,-30.5976443706164,13.0534249132806,0.0501380190253257,10.946116253034932,16.323386724692206,14.781004228964036,14.132689620564264,13.873414298488704,13.672443099793242,20.954186678981237,0.2095488586554059,True,,,True,0.0,,,,,,,,,,,,,,0.9075899304753304,52.2136996531224,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,156,0,1.0
37,W11700551603219,10.5435947715731,-30.5150431105727,1.56210033490195,0.0322897471487522,9.058868239469213,18.651932551484492,17.601516738636363,17.176396112613638,17.042855054928474,16.95229776375136,19.387815421872297,0.123760620508755,True,,,True,0.0,,,,,,,,,,,,,,0.5586616837078893,6.2484013396078,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,161,0,8.0
38,W11700313204082,10.7739190580201,-30.4426738884526,3.56895638950238,0.0551000013947486,10.096177977982991,18.549143148546616,17.089804133850436,16.472409060091344,16.187518343963013,15.972977713639224,20.477989947682055,0.399640532234788,True,,,True,0.0,,,,,,,,,,,,,,0.902285789887422,14.27582555800952,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,150,0,1.0
39,W11700984608016,10.1258747703313,-30.1150904506043,3.85985499210108,0.048700001090765,9.69804772109726,18.177031898808764,16.966244772401083,16.576737559237426,16.37532316712884,16.24098680176303,20.752467187500876,0.483178979581119,True,,,True,0.0,,,,,,,,,,,,,,0.5909216052722428,15.43941996840432,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,156,0,1.0
40,W11700882503875,10.2236156876716,-30.4603379012258,9.78475094889047,0.0238000005483627,9.518490390488804,16.93241706269769,15.701876761688208,15.271463485897836,15.178496026811835,14.994680170145145,21.46708704785412,0.2132792555177469,True,,,True,0.0,,,,,,,,,,,,,,0.5233807348763726,39.13900379556188,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,156,0,1.0
41,W11700957508818,10.1521497099497,-30.0483096648686,3.97940567965025,0.0434885993599891,8.873442849175186,19.47146075150372,18.336906338496224,18.045406547634254,17.909394680176355,17.826587713122272,22.28737230667062,0.472612352840528,True,,,True,0.0,,,,,,,,,,,,,,0.4275116583198688,15.917622718601,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,156,0,1.0
42,W11700832402200,10.2718677243837,-30.5999723907066,5.36833273591671,0.0329000018537044,8.6900155740361,19.628017037693272,18.454124939345043,18.08053858259496,17.935071019871124,17.869050047295765,22.972610394857547,0.771409724311145,True,,,True,0.0,,,,,,,,,,,,,,0.5190539194739188,21.47333094366684,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,178,0,8.0
43,W11690525202410,10.6710376142283,-31.5824220843797,2.49661604644842,0.0597999989986419,10.427509267853484,19.06426694817007,17.124486437027898,16.328807971450612,15.971237429449229,15.736111365725202,19.558441440773233,0.094457816355571,True,,,True,0.0,,,,,,,,,,,,,,1.153249007578669,9.98646418579368,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,139,0,1.0
44,W11690277810682,10.9100377478862,-30.8925648131013,3.26209413920094,0.0433932766318321,10.034320755401833,18.102468652894345,16.703563703740436,16.121882044532743,15.814732171908789,15.66834038021485,19.932239176168217,0.3798209765568829,True,,,True,0.0,,,,,,,,,,,,,,0.8888315318316469,13.04837655680376,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,150,0,1.0
45,W11690100213568,11.0810189661924,-30.6514328820235,3.79748214718762,0.0715000033378601,10.65912146603138,19.70052247047151,17.595122789536077,16.67255397026296,16.195405348300735,15.859238799191845,20.81290735611925,0.610953442389156,True,,,True,0.0,,,,,,,,,,,,,,1.3997174412353424,15.18992858875048,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,150,0,4.0
46,W11690664503867,10.5347302224993,-31.4611185059927,4.01961741446181,0.0313999988138675,9.75965600184341,19.100511967998003,17.235935013073895,16.475587727198647,16.15428215174288,15.87163829537866,20.739386004337533,0.497075612169944,True,,,True,0.0,,,,,,,,,,,,,,1.0816528613310157,16.07846965784724,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,161,0,1.0
47,W11691201308854,10.0124680409996,-31.0446255535657,3.42058959949601,0.0549999997019767,9.960870314000918,18.553584258342504,17.24995905656089,16.69202239965393,16.410908712434743,16.269670904398957,20.60540193584852,0.475423949053564,True,,,True,0.0,,,,,,,,,,,,,,0.8390503441261465,13.68235839798404,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,161,0,5.0
48,W11691187409179,10.0261224359851,-31.0175935052832,4.21313386483844,0.0547171011567115,9.647710389969609,18.89313549599063,17.601439974954104,17.151131653563603,16.914969636326845,16.805275558798776,21.517032626704655,0.612220851799664,True,,,True,0.0,,,,,,,,,,,,,,0.6864703386272595,16.85253545935376,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,178,0,4.0
49,W11690718301024,10.4821259559603,-31.6980278769863,10.2627601494362,0.0445000007748603,10.03105906523658,17.93104161441615,16.574385191263346,16.04005749578325,15.75461605394341,15.579140455703602,22.33925307323895,0.785835288461,True,,,True,0.0,,,,,,,,,,,,,,0.8197691373199358,41.0510405977448,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,161,0,1.0
50,W11690307300919,10.8846892217068,-31.7062010166023,3.44404760183894,0.0595999993383884,9.724294415784197,19.233965657085207,17.90771642778487,17.393612324719633,17.10580466040882,16.99784727105041,21.3218327335354,0.569084381471773,True,,,True,0.0,,,,,,,,,,,,,,0.8019117673760512,13.77619040735576,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,148,0,1.0
51,W11691041502447,10.1660086110092,-31.5790184942383,6.68480353608384,0.0485000014305114,9.835732225294072,19.142754418746144,17.62665180001604,16.96895856225155,16.668412933700765,16.432476625992493,22.337276484139597,0.77305795026601,True,,,True,0.0,,,,,,,,,,,,,,0.958238866315277,26.73921414433536,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,161,0,1.0
52,W11690105411641,11.0769561657782,-30.8120195608212,4.41533176155715,0.0433563105762004,9.585608311958858,18.237887309519124,16.832756260333095,16.511899553790187,16.30282672569417,16.41866056915074,20.97959094247781,0.160255468945501,True,,,True,0.0,,,,,,,,,,,,,,0.5299295346389243,17.6613270462286,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,139,0,5.0
53,W11690393600681,10.8002254793948,-31.7262583453421,17.4113015021949,0.0313000008463859,9.810118263974967,17.60592456406372,16.21300543417461,15.705410665791812,15.453223241422446,15.274740290257252,23.152441527667257,0.8706957197210781,True,,,True,0.0,,,,,,,,,,,,,,0.7597821927521657,69.6452060087796,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,178,0,4.0
54,W11690092907692,11.0911310808995,-31.1410252394602,3.93128571580776,0.0317372158169746,8.911994344390964,19.30120621241636,18.11299180123912,17.72289756224966,17.488812160752516,17.372057039553326,21.93844528589072,0.6121059725035101,True,,,True,0.0,,,,,,,,,,,,,,0.6241796404866022,15.72514286323104,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,178,0,8.0
55,W11690408301276,10.7856737490559,-31.6767123734553,3.77422714690372,0.031700000166893,8.753057476540333,19.69928203391376,18.487196129227307,18.07065949270129,17.870478953066467,17.81201096154237,22.197674344728892,0.304157044536528,True,,,True,0.0,,,,,,,,,,,,,,0.6167171761608401,15.09690858761488,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,161,0,5.0
56,W11690649801588,10.549190256331,-31.6510229176011,7.41878198579843,0.006000000052154,7.537541219789437,18.64683361353688,17.500234062101107,17.153430777772765,17.042190749950894,17.05554643187223,22.747968503242923,0.0877254869476109,True,,,True,0.0,,,,,,,,,,,,,,0.4580433121502132,29.67512794319372,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,161,0,1.0
57,W11681290606803,10.0189775891413,-32.1151317861127,4.0712075365395,0.0313000008463859,10.149070206728464,17.29976394579596,15.81232797252426,15.17349894746389,14.89099097070876,14.675855126556776,19.46498983831625,0.134398656635058,True,,,True,0.0,,,,,,,,,,,,,,0.9213370018155,16.284830146158,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,173,0,1.0
58,W11680009812466,11.2756143548918,-31.6427721249629,6.63215845245667,0.0438670143485069,10.504573308106268,16.897610983813397,15.478474671204804,14.89808758245136,14.615885037118314,14.433414867857802,20.249236732330168,0.319082580570137,True,,,True,0.0,,,,,,,,,,,,,,0.8625896340864898,26.52863380982668,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,148,0,4.0
59,W11680030502533,11.2613180360525,-32.4705577212068,6.01242274236229,0.0406999997794628,10.336150916096102,17.155755720834534,15.750070628469684,15.163854210682231,14.884113042506115,14.680868909583785,20.301976436806164,0.614039403561618,True,,,True,0.0,,,,,,,,,,,,,,0.8659575859635655,24.04969096944916,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,164,0,1.0
60,W11680116405851,11.1747334445753,-32.1944918622099,8.85272259225132,0.0196000002324581,9.591355672864548,16.34869968107327,15.165225617028923,14.756795561430902,14.619274249093998,14.500445088564213,20.735054520357146,0.097650431223952,True,,,True,0.0,,,,,,,,,,,,,,0.5459513679349257,35.41089036900528,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,148,0,8.0
61,W11680095306575,11.1951161333119,-32.1340662003872,3.38891036410152,0.0586688444018363,9.677666880159723,18.13490255760245,17.0993049897221,16.81556632865898,16.621151837541735,16.58974925049555,20.70874142039574,0.2456822303875749,True,,,True,0.0,,,,,,,,,,,,,,0.478153152180365,13.55564145640608,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,139,0,1.0
62,W11681024309864,10.2818622462451,-31.8609803958368,5.80966291561876,0.031199999153614,9.178536543347098,18.520997075796178,17.242350263875174,16.890085140830745,16.67886793129772,16.57852655321666,21.953714496450942,0.374163281680668,True,,,True,0.0,,,,,,,,,,,,,,0.5634823325774541,23.23865166247504,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,193,0,8.0
63,W11670914308555,10.4871862220284,-32.9702781078626,14.3316404070518,0.0319287553429603,10.506609588598437,15.960319315560442,14.508123260325856,13.993482020917249,13.75054335836012,13.598460990391525,21.017836216731823,0.33168208434851,True,,,True,0.0,,,,,,,,,,,,,,0.7575799019657374,57.3265616282072,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,169,0,4.0
64,W11670023011323,11.3707260823249,-32.7380104844162,2.78399476697553,0.0200408473610878,9.221480679529224,18.71131853988461,17.139215618268057,16.519543783910414,16.2316048781558,16.06859975683327,19.985760538664906,0.1236183258359749,True,,,True,0.0,,,,,,,,,,,,,,0.9076107401122576,11.13597906790212,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,189,0,1.0
65,W11670935408553,10.466227445131,-32.9704074807338,9.57367421937328,0.0319821238517761,10.276687647643037,18.18028755173244,16.359608056075054,15.542145539301188,15.14154969106074,14.872677454925867,21.69041344542726,0.78763279915007,True,,,True,0.0,,,,,,,,,,,,,,1.218058365014313,38.29469687749312,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,164,0,5.0
66,W11670753703572,10.6464568161466,-33.3856944701685,2.77091379890337,0.0307000000029802,8.929005932720452,19.753657840582107,18.43969732111899,17.8993856571013,17.65632851286952,17.539573658123015,21.35537541588401,0.402138753486617,True,,,True,0.0,,,,,,,,,,,,,,0.7833688082494703,11.08365519561348,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,173,0,1.0
67,W11670956302090,10.443900788603,-33.5089379127717,5.44631373412016,0.0489999987185001,10.008307870773274,18.62798773633277,17.098150218247945,16.48368686013965,16.182937015932406,16.040388197813304,21.407074817853836,0.126220222074501,True,,,True,0.0,,,,,,,,,,,,,,0.9152132023155382,21.78525493648064,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,164,0,1.0
