,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
35,35,901006822108518,313.05699878467385,-52.653493054137805,1.964284420013428,0.0194600000977516,8.55723084254397,-999999.0,19.24742126464844,18.431791305541992,18.10875479562956,17.905113220214844,21.14068784724892,-99999.0,False,0.1904460260519463,A3716,0.0,,,,,,,,,,,,,,1.1386664690188797,7.857137680053711,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,14,0,8.0
36,36,901006561600875,314.8264811343175,-53.60412577031624,6.191401481628418,0.0419623631759275,10.29080610747241,-999999.0,16.145614624023438,15.36287784576416,15.308471474821474,14.772368431091309,20.56469736132792,-99999.0,False,2.4685820852301394,A3716,1.0,,,,,,,,,,,,,,0.8371431492019639,24.765605926513672,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,18,0,1.0
37,37,901006909708078,311.6500065482272,-52.55550751251309,8.825403213500977,0.0472925566136837,10.213369272520866,-999999.0,16.46388816833496,15.673142433166504,15.82165731222101,15.13469409942627,21.644689897324746,-99999.0,False,1.5043601689998891,A3716,1.0,,,,,,,,,,,,,,0.6422308561139509,35.301612854003906,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,1.0
38,38,901006998607474,313.18727434233216,-52.1624793242245,2.934400081634521,0.048978503793478,10.009070920770233,-999999.0,19.53721237182617,18.95783042907715,16.50943194690904,18.568416595458984,22.53830174117212,-99999.0,False,1.0753118800704136,A3716,1.0,,,,,,,,,,,,,,3.0277804249171325,11.737600326538086,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,9.0
39,39,901007087405103,312.48533603514335,-51.90107939568568,2.5075066089630127,0.0326262079179286,9.294345417926504,-999999.0,18.42308807373047,17.646087646484375,17.323779481935652,17.13296890258789,20.885172759976875,-99999.0,False,1.6228706432131073,A3716,0.0,,,,,,,,,,,,,,1.0993085917948164,10.03002643585205,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,11,0,1.0
40,40,901006910500503,314.6107968166598,-52.56583049005943,3.368919610977173,0.0241883769631385,9.121852025581948,-999999.0,16.67266845703125,16.373369216918945,16.0111244779053,16.251747131347656,20.253697138591704,-99999.0,False,1.772485646074172,A3716,0.0,,,,,,,,,,,,,,0.6615439791259483,13.475678443908691,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,16,0,1.0
41,41,901006909609563,311.2621947273906,-52.612177020807145,6.772200584411621,0.048157375305891,10.111541934782789,-999999.0,16.86128044128418,16.133590698242188,15.995477072918678,15.62324047088623,21.53011444450772,-99999.0,False,1.89708135928404,A3716,1.0,,,,,,,,,,,,,,0.8658033683655013,27.088802337646484,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,3,0,1.0
42,42,901006734504948,312.61814267133,-52.88041539802965,3.086290121078491,0.0467776712030172,9.769229384027652,-999999.0,17.790849685668945,17.03838348388672,16.90360358218431,16.52467918395996,20.72844190915916,-99999.0,False,0.4698837303425135,A3716,1.0,,,,,,,,,,,,,,0.8872461034846353,12.345160484313965,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,9.0
43,43,901006647606037,312.855701853438,-53.14806080991269,3.733141183853149,0.0232483483850955,8.411339283534952,-999999.0,17.977205276489258,17.639713287353516,17.564536436300013,17.496000289916992,21.742960043296986,-99999.0,False,0.7182704240014929,A3716,0.0,,,,,,,,,,,,,,0.4126688401892444,14.932564735412598,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,14,0,1.0
44,44,901007266707243,312.70962151244305,-51.45712500306003,3.250979423522949,0.049278125166893,10.17013903480922,-999999.0,17.036880493164062,16.2491512298584,15.999730571944072,15.727095603942873,20.05209701518215,-99999.0,False,2.3357789278689287,A3716,1.0,,,,,,,,,,,,,,1.0371499212199904,13.003917694091797,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,16,0,9.0
45,45,901006734605140,313.044048935642,-52.93614977058951,1.8783328533172607,0.0483052815981991,9.981691935352236,-999999.0,17.52174949645996,16.750516891479492,16.417225833129855,16.249082565307617,19.36225434659806,-99999.0,False,0.3263662287091614,A3716,1.0,,,,,,,,,,,,,,1.104523663330106,7.513331413269043,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,6,0,1.0
46,46,901007176706574,312.36042953715537,-51.6641240225776,2.938225507736206,0.031163390725851,9.356504510859224,-999999.0,18.040260314941406,17.30915069580078,16.977775001170073,16.834205627441406,20.892451000918705,-99999.0,False,2.0670283275825136,A3716,0.0,,,,,,,,,,,,,,1.062485313771333,11.752902030944824,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,8.0
