,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
0,W215020036601526,214.153192206268,2.0437061277609,4.2932706283436,0.0546397790312767,10.941683681130517,17.361811187279763,15.559452417796034,14.777080498400808,14.439120105971218,14.222732329811771,19.183896506637502,0.504565330863853,True,,,True,0.0,,,,,,,,,,,,,,1.120332311824816,17.1730825133744,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,49076.5387374621,-62116.11973919688,145,213.93603937999603,2.318556215102479,False
1,W214010337309669,213.302423217633,1.72234990505066,2.49711094973508,0.025620000436902,8.242272305664354,19.95546461266828,18.907876213478893,18.58875978725105,18.436011775048907,18.353976758836257,21.818823664097632,0.493830134736139,True,,,True,0.0,,,,,,,,,,,,,,0.4718644384299857,9.98844379894032,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-143197.2526940471,-134742.62607171107,145,213.93603937999603,2.318556215102479,False
2,W215011117709800,213.65180618839,1.73325839057069,1.6653674698915,0.0553099997341632,9.658751617070845,20.21537605981447,18.617189587378704,17.866354405822733,17.56040632307934,17.33131018502177,20.216779473579827,0.3146202184388029,True,,,True,0.0,,,,,,,,,,,,,,1.0567832642993622,6.661469879566,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-64236.70130296381,-132277.30834418433,145,213.93603937999603,2.318556215102479,False
3,W215021153507530,213.221757780512,2.54406962687272,3.29752570801422,0.0258117895573377,8.9985881459662,18.949879526495465,17.708732775757078,17.230439774878107,16.99268653405108,16.90425829826253,21.064255406902113,0.0605703914384899,True,,,True,0.0,,,,,,,,,,,,,,0.7160462417059961,13.19010283205688,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,-161427.6414833896,50966.031060074434,145,213.93603937999603,2.318556215102479,False
4,W216020984205949,214.36299992234,2.41235445477644,1.74649917209828,0.0533382110297679,9.973120363171052,19.52456176457526,17.833317795711277,17.05768602465502,16.74815474534082,16.552814186889318,19.51140262690502,0.2806042124985259,True,,,True,0.0,,,,,,,,,,,,,,1.0851630503704577,6.98599668839312,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,96493.08256973882,21198.402166315227,145,213.93603937999603,2.318556215102479,False
5,W216020899802036,214.433436064099,2.08629004819974,2.44773154505518,0.05390015989542,9.808754950297338,19.78488843304757,18.286457740066066,17.533046311691965,17.19395824067364,17.020721820418593,20.719739917628328,0.530168067982375,True,,,True,0.0,,,,,,,,,,,,,,1.0924994993924209,9.79092618022072,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,112411.65060727042,-52492.15372001898,145,213.93603937999603,2.318556215102479,False
6,W215010531809056,214.14026709638,1.67128615091432,4.64015849291646,0.0547600015997886,9.83635908444971,18.004688959301692,16.926294295109127,16.509150736199764,16.31425909991737,16.27131608446867,21.084689492502044,0.1376661144715459,True,,,True,0.0,,,,,,,,,,,,,,0.6120351951917584,18.56063397166584,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,46155.463902776886,-146283.03450652392,145,213.93603937999603,2.318556215102479,False
7,W216021021710968,214.331637323292,2.83059033161823,2.59320217298699,0.0542742908000946,9.845979127660335,20.180445900976444,18.25724487336331,17.503766585078537,17.14684946161143,16.921271631172345,20.81582315106535,0.494188036262706,True,,,True,0.0,,,,,,,,,,,,,,1.1103954117518775,10.37280869194796,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,89405.13518488876,115719.71033255976,145,213.93603937999603,2.318556215102479,False
8,W216020658507049,214.634658089239,2.50404120912704,2.11214523900131,0.0532554909586906,9.901755609989497,19.69993103779135,18.059412001783905,17.03454977441021,16.955771664995964,16.77587329298904,19.90104334914781,0.247383089457416,True,,,True,0.0,,,,,,,,,,,,,,1.1036403367879402,8.44858095600524,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,157887.82828890998,41919.608649550806,145,213.93603937999603,2.318556215102479,False
9,W215020008900195,214.176238572598,1.93279584048489,1.74540594334129,0.0522292107343673,9.937289290050304,19.81689015594094,18.039482680315203,17.236485714598395,16.896031372418694,16.692493516488305,19.688842648654575,0.375077192889357,True,,,True,0.0,,,,,,,,,,,,,,1.143451307896509,6.98162377336516,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,54285.01752804692,-87181.84466357512,145,213.93603937999603,2.318556215102479,False
10,W216011162911466,214.614099652069,1.87207733531159,2.13611576605912,0.0527547188103199,9.822956480500244,18.98918013684176,17.64971571886136,17.068374628905325,16.758923853314258,16.6258717926313,19.959373237812493,0.2365393447375979,True,,,True,0.0,,,,,,,,,,,,,,0.8907918655471008,8.54446306423648,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,153241.621488491,-100904.2268327409,145,213.93603937999603,2.318556215102479,False
11,W215010315513159,214.320640044275,2.01316311060434,2.81726113849934,0.0562799982726573,9.699495113632969,19.97946325893968,18.36198848303876,17.69651825534227,17.374075384144398,17.29130280164472,21.18852846017287,0.187740062827309,True,,,True,0.0,,,,,,,,,,,,,,0.9879130988943636,11.26904455399736,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,86919.75012704569,-69018.84161657942,145,213.93603937999603,2.318556215102479,False
12,W216020606202422,214.678260038844,2.11846199855083,5.16791393292179,0.0255399998277425,8.457608153395038,19.36537472118796,18.297631421307926,17.96282383921427,17.849329528195227,17.785114343876398,22.772274882215633,0.377410187569799,True,,,True,0.0,,,,,,,,,,,,,,0.4483018931126992,20.67165573168716,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,167741.86889964112,-45221.29294067268,145,213.93603937999603,2.318556215102479,False
13,W215020499604424,213.767172978548,2.28528295456754,8.35837319783111,0.0506008900701999,10.791759569478227,17.318822202505753,15.721988461204589,14.966442287424108,14.620149184468252,14.419174071495846,20.81992576068749,0.41332386924615,True,,,True,0.0,,,,,,,,,,,,,,1.101839276736337,33.43349279132444,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-38163.806727257564,-7519.756880896179,145,213.93603937999603,2.318556215102479,False
14,W215020804212354,213.513096171047,2.94611260167124,4.59708386409568,0.0252826698124408,8.833753644730166,19.07674258832435,17.949206767993836,17.463990567209297,17.279147860810802,17.20134055756071,22.019277381990022,0.449721859521338,True,,,True,0.0,,,,,,,,,,,,,,0.6700589071830336,18.38833545638272,,,False,False,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,2,9.0,-95585.1652224789,141827.74336453993,145,213.93603937999603,2.318556215102479,False
15,W216020600701621,214.682842183556,2.05171533801029,2.27347930606633,0.0563442893326282,10.065013982512127,19.232141995593885,17.62818935287489,16.887136990158524,16.575829982161395,16.42713951754071,19.91346669925508,0.072614083453682,True,,,True,0.0,,,,,,,,,,,,,,1.0523593707134964,9.09391722426532,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,168777.4336045539,-60306.03822283468,145,213.93603937999603,2.318556215102479,False
